strike,30,60,90,120,180,270,365,730
1024.2225,0.20319902919938554,2.2506540857617647,5.955820318666003,10.45789210500122,20.271483202909927,35.141198639226616,50.3407473849366,104.58971463587787
1056.2294,0.4516277652868622,3.5334814856058556,8.272855724740838,13.625015076339013,24.692042723153026,40.81856542750284,56.97751268242438,113.77940811334165
1088.2364,0.9573716077943488,5.429034428007574,11.334582926110553,17.573969671728708,29.880658448324446,47.20882277238368,64.28097480756301,123.53730824283763
1120.2433,1.937166939095201,8.169363395391517,15.327014680741934,22.452796845941776,35.939163085474405,54.3826143332292,72.30677752947486,133.8944705009752
1152.2503,3.7431196305292604,12.04659119837697,20.46667776719012,28.428135585313022,42.980039905734465,62.41866304764561,81.1174884395957,144.88504193954347
1184.2572,6.907460833229171,17.416485302947855,27.0012608911466,35.686168046798066,51.12840271555373,71.4061198179914,90.78448327211248,156.54665248801254
1216.2642,12.17023357473885,24.696357426474645,35.2090350417517,44.433911911633956,60.52529881896178,81.44800632244804,101.39042146671295,168.92082175012126
1248.2711,20.45925263139406,34.35435274639906,45.397090268567304,54.90179371066127,71.33341747230406,92.66619581887248,113.03242263043839,182.05335791917264
1280.2781,30.755958315514714,42.836842875817,51.829901052036924,59.264478106244,71.64121711103925,87.09988405455901,101.41717958462638,147.71946898325507
1312.2851,15.973047078554169,26.734110923923776,35.015523872212114,42.006426438321746,53.91959151069911,69.17887540418708,83.54398931307352,130.61883780902198
1344.292,6.45968454558741,14.428484035017853,21.285582956026094,27.407997243077997,38.35496058734069,52.99094961139612,67.12536647846227,114.44246885815397
1376.299,1.7331741885359815,6.225191210218828,11.093515882638856,15.93233166419595,25.337140454093866,38.810523471224535,52.35345987284288,99.25487575537514
1408.3059,0.2518193562899622,1.9756352183949606,4.727166137508898,7.99510526730619,15.277587514765719,26.939589431188043,39.43921835275088,85.12372916480271
1440.3129,0.019308801547957447,0.46452990816497425,1.6564149438846274,3.467186145055693,8.371283417235786,17.62874067107235,28.583284340928785,72.1174736865238
1472.3198,0.0009319927248137069,0.08898075818142435,0.5091329268426312,1.360009350417982,4.25554709659279,10.918455242131314,19.913784638222925,60.30124145014097
1504.3268,3.363999628066211e-05,0.015088109909899412,0.1456206708581576,0.506610124050115,2.0772362610973865,6.500152905340608,13.3993902160764,49.73054787490378
1536.3337,1.0156652471262993e-06,0.0023810419290018316,0.040058106068988,0.1842143027758923,0.9989901044584337,3.7947701470877107,8.796967313673132,40.44260499614888
