date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-04-20,1383.9303,0.001573,0.020146,0.0744565119265636,2.990908354754842,-0.7262918217262772,1.5046861830411637,0.026498838786571142,-1.8186953022608612,0.009756332453543315,0.1607184479691616,261,True,7,98,261,319344,1376.96,1387.4,0.007581919590982977,False,2012-04-20 16:17:30.753
2012-04-23,1363.399,0.001573,0.020321,0.07085721497449099,2.6941888823641875,-0.7429013302426363,1.318825095414105,0.038716321181215214,-1.3574941906548974,0.012465050610328866,0.17597573569081926,316,True,9,100,316,316719,1358.79,1378.53,0.014527631201289415,False,2012-04-23 16:16:58.883
2012-04-24,1372.3339,0.001675,0.020246,0.07895657604831509,1.9061341243485461,-0.7610712749720167,1.0979219641168336,0.03324769943177648,-0.9044289913953368,0.009593018730282938,0.14111757789001728,256,True,9,89,256,234561,1366.82,1375.51,0.006357823268609009,False,2012-04-24 16:15:17.972
2012-04-25,1388.2805,0.001675,0.019986999999999998,0.06364095299803936,2.905137305982956,-0.7262717412890092,1.3326141873232793,0.02653668647426709,-1.40608915876946,0.013624790883613474,0.20381122183613218,274,True,10,102,274,293138,1372.11,1391.29,0.013978471113831992,False,2012-04-25 16:19:58.797
2012-04-26,1395.5773,0.0016239999999999998,0.01986,0.054430149393260185,3.436449676959977,-0.6927706818620855,1.4511190294841505,0.024247436314489067,-1.7316534991323183,0.01607106697864722,0.2290121639608503,327,True,10,106,327,345179,1387.63,1402.08,0.010413438740874525,False,2012-04-26 16:17:13.220
2012-04-27,1401.5357,0.001675,0.019817,0.049452359216441914,3.961674104079641,-0.6451797977437655,1.5484947252930805,0.023082663109828296,-2.0060076524736488,0.016677758172653094,0.2287716058985526,275,True,12,93,275,260465,1397.31,1406.64,0.006677115314425608,False,2012-04-27 16:18:46.261
2012-04-30,1396.9849,0.001726,0.019905,0.05599315180755297,3.9738158278983544,-0.6569049885332015,1.6860776856878428,0.026361287376737253,-2.3978450163609333,0.012434280740994744,0.18849841153200583,237,True,10,82,237,192249,1394.03,1403.26,0.006621091368191445,False,2012-04-30 16:17:03.401
2012-05-01,1408.9467,0.0009660000000000001,0.019793,0.0554693308539702,3.470438372175709,-0.7041454100623198,1.4826849047980997,0.024918108511126275,-1.8133487383670936,0.013580625843846391,0.21382302897658834,357,True,11,102,357,279953,1396.05,1415.31,0.013796067476093299,False,2012-05-01 16:17:41.341
2012-05-02,1399.3168,0.0009660000000000001,0.019793,0.05917773689167356,3.3829926060210647,-0.6944608531888564,1.5944888042131764,0.02699643752121559,-2.141998854069982,0.01478891735532342,0.19865868994656177,294,True,11,96,294,290918,1393.92,1405.5,0.008307506887052396,False,2012-05-02 16:19:47.687
2012-05-03,1395.6157,0.001578,0.020057000000000002,0.05409327796910236,4.18745580196245,-0.6748992708408642,1.7544519480990775,0.027971553839443036,-2.6250752168308775,0.013681826388355182,0.19195481543945753,292,True,9,93,292,203719,1388.75,1403.07,0.01031143114311428,False,2012-05-03 16:19:08.754
