date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2014-03-03,pegged,calibration rejected (boundary-pegged),0.007746133247157794,15.0,139.0,609.0
2014-03-04,pegged,calibration rejected (boundary-pegged),0.008203109914273803,15.0,129.0,574.0
2014-03-05,pegged,calibration rejected (boundary-pegged),0.01011382983490394,15.0,109.0,450.0
2014-03-06,pegged,calibration rejected (boundary-pegged),0.012610926841341252,16.0,133.0,583.0
2014-03-07,pegged,calibration rejected (boundary-pegged),0.011753170908820533,16.0,131.0,613.0
2014-03-10,pegged,calibration rejected (boundary-pegged),0.009070288558478056,17.0,135.0,595.0
2014-03-11,pegged,calibration rejected (boundary-pegged),0.009509898629933584,16.0,134.0,624.0
2014-03-12,pegged,calibration rejected (boundary-pegged),0.010128763795174904,14.0,121.0,558.0
2014-03-13,pegged,calibration rejected (boundary-pegged),0.010301127460201568,18.0,140.0,692.0
2014-03-14,pegged,calibration rejected (boundary-pegged),0.015495945865841155,16.0,133.0,637.0
2014-03-17,pegged,calibration rejected (boundary-pegged),0.010847501496248043,13.0,119.0,463.0
2014-03-18,pegged,calibration rejected (boundary-pegged),0.00841630568311557,14.0,128.0,504.0
2014-03-19,pegged,calibration rejected (boundary-pegged),0.010164145360320322,11.0,122.0,458.0
2014-03-20,pegged,calibration rejected (boundary-pegged),0.010062032272380169,14.0,132.0,510.0
2014-03-21,pegged,calibration rejected (boundary-pegged),0.006552686145108078,12.0,127.0,497.0
2014-03-24,pegged,calibration rejected (boundary-pegged),0.008387813719510627,15.0,140.0,566.0
2014-03-25,pegged,calibration rejected (boundary-pegged),0.008653517367878007,15.0,137.0,544.0
2014-03-26,pegged,calibration rejected (boundary-pegged),0.008442568764751447,14.0,131.0,571.0
2014-03-27,pegged,calibration rejected (boundary-pegged),0.008857818970110834,13.0,122.0,553.0
2014-04-01,pegged,calibration rejected (boundary-pegged),0.009182466560957477,16.0,129.0,555.0
2014-04-02,pegged,calibration rejected (boundary-pegged),0.009682680256622805,14.0,128.0,540.0
2014-04-03,pegged,calibration rejected (boundary-pegged),0.010096582563478885,14.0,141.0,550.0
2014-04-04,pegged,calibration rejected (boundary-pegged),0.011054918764728432,15.0,146.0,683.0
2014-04-08,pegged,calibration rejected (boundary-pegged),0.010088090212937766,16.0,144.0,582.0
2014-04-16,pegged,calibration rejected (boundary-pegged),0.009964761104726235,14.0,141.0,613.0
2014-05-02,pegged,calibration rejected (boundary-pegged),0.008563687871691787,16.0,143.0,614.0
2014-05-05,pegged,calibration rejected (boundary-pegged),0.008741606414206883,14.0,159.0,626.0
2014-05-07,pegged,calibration rejected (boundary-pegged),0.010971121271656297,14.0,147.0,631.0
2014-05-08,pegged,calibration rejected (boundary-pegged),0.008662234665710436,15.0,150.0,661.0
2014-05-09,pegged,calibration rejected (boundary-pegged),0.008227335304168923,14.0,138.0,568.0
2014-05-14,pegged,calibration rejected (boundary-pegged),0.007955119093497762,13.0,135.0,584.0
2014-05-15,pegged,calibration rejected (boundary-pegged),0.008973278653758304,14.0,131.0,705.0
2014-05-16,pegged,calibration rejected (boundary-pegged),0.009816358245720053,14.0,137.0,644.0
2014-05-19,pegged,calibration rejected (boundary-pegged),0.008472197734430753,13.0,130.0,604.0
2014-05-20,pegged,calibration rejected (boundary-pegged),0.008781827902852066,14.0,137.0,667.0
2014-05-21,pegged,calibration rejected (boundary-pegged),0.009732435942686845,12.0,130.0,595.0
2014-05-28,pegged,calibration rejected (boundary-pegged),0.011281028472895204,13.0,117.0,533.0
2014-05-29,pegged,calibration rejected (boundary-pegged),0.012139833918624525,15.0,130.0,617.0
2014-06-03,pegged,calibration rejected (boundary-pegged),0.013113696593155314,14.0,114.0,519.0
2014-06-06,pegged,calibration rejected (boundary-pegged),0.01230576282735854,16.0,121.0,604.0
2014-06-09,pegged,calibration rejected (boundary-pegged),0.013005394209879539,16.0,124.0,588.0
2014-06-10,pegged,calibration rejected (boundary-pegged),0.011377892583374521,14.0,114.0,505.0
2014-06-11,pegged,calibration rejected (boundary-pegged),0.012821643504722808,16.0,124.0,567.0
2014-06-12,pegged,calibration rejected (boundary-pegged),0.012949486496894322,17.0,131.0,635.0
2014-06-13,pegged,calibration rejected (boundary-pegged),0.01541355435808099,14.0,119.0,486.0
2014-06-16,pegged,calibration rejected (boundary-pegged),0.010819947686727106,14.0,131.0,494.0
2014-06-17,pegged,calibration rejected (boundary-pegged),0.011943817877292498,14.0,119.0,473.0
2014-06-18,pegged,calibration rejected (boundary-pegged),0.010437998810781108,13.0,130.0,521.0
2014-06-20,pegged,calibration rejected (boundary-pegged),0.00953232017427573,14.0,110.0,436.0
2014-06-23,pegged,calibration rejected (boundary-pegged),0.010636368264824819,13.0,97.0,399.0
2014-06-24,pegged,calibration rejected (boundary-pegged),0.01022844689834594,14.0,137.0,602.0
2014-06-25,pegged,calibration rejected (boundary-pegged),0.012937691071131175,16.0,134.0,525.0
2014-06-26,pegged,calibration rejected (boundary-pegged),0.010330323903240032,16.0,132.0,568.0
2014-06-27,pegged,calibration rejected (boundary-pegged),0.008720008052342713,13.0,131.0,470.0
2014-06-30,pegged,calibration rejected (boundary-pegged),0.009548953712723433,13.0,111.0,452.0
2014-07-01,pegged,calibration rejected (boundary-pegged),0.010220124167406064,15.0,138.0,642.0
2014-07-02,pegged,calibration rejected (boundary-pegged),0.014033727984373275,16.0,113.0,474.0
2014-07-03,pegged,calibration rejected (boundary-pegged),0.011387640128385928,15.0,113.0,461.0
2014-07-07,pegged,calibration rejected (boundary-pegged),0.008793209725885556,15.0,119.0,562.0
2014-07-08,pegged,calibration rejected (boundary-pegged),0.010547814850085192,14.0,129.0,633.0
2014-07-09,pegged,calibration rejected (boundary-pegged),0.00952994887740894,15.0,125.0,541.0
2014-07-10,pegged,calibration rejected (boundary-pegged),0.010568211891557091,15.0,146.0,620.0
2014-07-11,pegged,calibration rejected (boundary-pegged),0.009257361466605088,15.0,119.0,471.0
2014-07-14,pegged,calibration rejected (boundary-pegged),0.012770243933924414,14.0,125.0,518.0
2014-07-15,pegged,calibration rejected (boundary-pegged),0.00930738769404464,13.0,134.0,560.0
2014-07-16,pegged,calibration rejected (boundary-pegged),0.010977487981186682,13.0,108.0,471.0
2014-07-17,pegged,calibration rejected (boundary-pegged),0.012626244267700966,16.0,143.0,694.0
2014-07-18,pegged,calibration rejected (boundary-pegged),0.010011517994588492,12.0,134.0,555.0
2014-07-21,pegged,calibration rejected (boundary-pegged),0.01046983581995725,15.0,131.0,566.0
2014-07-22,pegged,calibration rejected (boundary-pegged),0.010039434252800801,16.0,119.0,514.0
2014-07-23,pegged,calibration rejected (boundary-pegged),0.011323944949772947,17.0,118.0,548.0
2014-07-24,pegged,calibration rejected (boundary-pegged),0.009916152243024397,17.0,120.0,532.0
2014-07-25,pegged,calibration rejected (boundary-pegged),0.009000021061539451,15.0,134.0,572.0
2014-07-28,pegged,calibration rejected (boundary-pegged),0.009563910939441925,13.0,121.0,525.0
2014-07-29,pegged,calibration rejected (boundary-pegged),0.00981615639306955,15.0,139.0,624.0
2014-07-30,pegged,calibration rejected (boundary-pegged),0.012314539933747447,16.0,137.0,634.0
2014-07-31,pegged,calibration rejected (boundary-pegged),0.011552056695831352,18.0,161.0,920.0
2014-08-01,pegged,calibration rejected (boundary-pegged),0.010545884250671817,17.0,150.0,877.0
2014-08-04,pegged,calibration rejected (boundary-pegged),0.009004274824001245,17.0,146.0,706.0
2014-08-05,pegged,calibration rejected (boundary-pegged),0.008312301802240005,15.0,151.0,753.0
2014-08-06,pegged,calibration rejected (boundary-pegged),0.009292387800968327,18.0,144.0,664.0
2014-08-07,pegged,calibration rejected (boundary-pegged),0.009684530299827193,17.0,158.0,785.0
2014-08-11,pegged,calibration rejected (boundary-pegged),0.008431441339422271,16.0,136.0,665.0
2014-08-12,pegged,calibration rejected (boundary-pegged),0.0091660250879746,14.0,132.0,620.0
2014-08-13,pegged,calibration rejected (boundary-pegged),0.011310134728209817,18.0,139.0,658.0
2014-08-14,pegged,calibration rejected (boundary-pegged),0.010508701155894562,15.0,127.0,657.0
2014-08-15,pegged,calibration rejected (boundary-pegged),0.010403989060795487,15.0,138.0,674.0
2014-08-18,pegged,calibration rejected (boundary-pegged),0.00920709689526394,16.0,119.0,603.0
2014-08-19,pegged,calibration rejected (boundary-pegged),0.008104465215428082,15.0,117.0,617.0
2014-08-20,pegged,calibration rejected (boundary-pegged),0.008622314821698457,15.0,127.0,592.0
2014-08-21,pegged,calibration rejected (boundary-pegged),0.00936381223950265,16.0,128.0,646.0
2014-08-22,pegged,calibration rejected (boundary-pegged),0.008755823025130708,15.0,124.0,543.0
2014-08-25,pegged,calibration rejected (boundary-pegged),0.008282991511087915,16.0,130.0,636.0
2014-08-26,pegged,calibration rejected (boundary-pegged),0.00890962209037961,16.0,119.0,578.0
2014-08-27,pegged,calibration rejected (boundary-pegged),0.014670277440548283,16.0,119.0,519.0
2014-08-28,pegged,calibration rejected (boundary-pegged),0.012251262896176871,16.0,124.0,565.0
2014-08-29,pegged,calibration rejected (boundary-pegged),0.009642137256565392,15.0,123.0,519.0
2014-09-02,pegged,calibration rejected (boundary-pegged),0.008111544276147792,15.0,139.0,626.0
2014-09-03,pegged,calibration rejected (boundary-pegged),0.009823342627125668,14.0,125.0,576.0
2014-09-04,pegged,calibration rejected (boundary-pegged),0.009785481314814845,18.0,139.0,702.0
2014-09-05,pegged,calibration rejected (boundary-pegged),0.013070872964304007,17.0,136.0,673.0
2014-09-08,pegged,calibration rejected (boundary-pegged),0.011490202881755278,15.0,139.0,584.0
2014-09-09,pegged,calibration rejected (boundary-pegged),0.012247820241824513,16.0,147.0,692.0
2014-09-10,pegged,calibration rejected (boundary-pegged),0.01392918408020938,18.0,150.0,638.0
2014-09-11,pegged,calibration rejected (boundary-pegged),0.01560651772085981,17.0,140.0,622.0
2014-09-12,pegged,calibration rejected (boundary-pegged),0.009136190613658323,17.0,144.0,686.0
2014-09-15,pegged,calibration rejected (boundary-pegged),0.014423454708167213,16.0,136.0,629.0
2014-09-16,pegged,calibration rejected (boundary-pegged),0.011816721487722302,14.0,139.0,612.0
2014-09-17,pegged,calibration rejected (boundary-pegged),0.01106567338932659,15.0,128.0,612.0
2014-09-18,pegged,calibration rejected (boundary-pegged),0.011686494368331139,15.0,124.0,554.0
2014-09-19,pegged,calibration rejected (boundary-pegged),0.006534579947439778,14.0,124.0,574.0
2014-09-22,pegged,calibration rejected (boundary-pegged),0.006737094486683536,15.0,127.0,673.0
2014-09-23,pegged,calibration rejected (boundary-pegged),0.008540928625177397,15.0,124.0,636.0
2014-09-24,pegged,calibration rejected (boundary-pegged),0.009319420617910395,15.0,131.0,615.0
2014-09-25,pegged,calibration rejected (boundary-pegged),0.008204832818199781,18.0,151.0,787.0
2014-09-26,pegged,calibration rejected (boundary-pegged),0.007940361533735837,15.0,125.0,586.0
2014-09-29,pegged,calibration rejected (boundary-pegged),0.010031830608149205,15.0,134.0,621.0
2014-09-30,pegged,calibration rejected (boundary-pegged),0.009042639042422173,16.0,140.0,653.0
2014-10-13,pegged,calibration rejected (boundary-pegged),0.010854898160952945,19.0,171.0,947.0
2014-10-14,pegged,calibration rejected (boundary-pegged),0.009701833204863643,19.0,173.0,929.0
2014-10-15,pegged,calibration rejected (boundary-pegged),0.013756757946981226,20.0,183.0,1129.0
2014-10-16,pegged,calibration rejected (boundary-pegged),0.01426339830058763,19.0,157.0,978.0
2014-10-17,pegged,calibration rejected (boundary-pegged),0.009140216876863321,14.0,139.0,804.0
2014-10-30,pegged,calibration rejected (boundary-pegged),0.008120414215476782,17.0,134.0,712.0
2014-11-05,pegged,calibration rejected (boundary-pegged),0.007378838232732368,16.0,129.0,546.0
2014-11-06,pegged,calibration rejected (boundary-pegged),0.007336166750455307,17.0,127.0,615.0
2014-11-07,pegged,calibration rejected (boundary-pegged),0.007422167923175799,15.0,121.0,599.0
2014-11-10,pegged,calibration rejected (boundary-pegged),0.007948885419253867,14.0,130.0,575.0
2014-11-11,pegged,calibration rejected (boundary-pegged),0.008008921743570166,16.0,127.0,546.0
2014-11-12,pegged,calibration rejected (boundary-pegged),0.00811560659713776,14.0,122.0,536.0
2014-11-13,pegged,calibration rejected (boundary-pegged),0.008895859726546001,15.0,144.0,613.0
2014-11-14,pegged,calibration rejected (boundary-pegged),0.007634197870642009,14.0,119.0,447.0
2014-11-17,pegged,calibration rejected (boundary-pegged),0.010204567714923849,16.0,130.0,531.0
2014-11-18,pegged,calibration rejected (boundary-pegged),0.009662782217691335,18.0,145.0,684.0
2014-11-19,pegged,calibration rejected (boundary-pegged),0.01318814311032985,20.0,137.0,583.0
2014-11-20,pegged,calibration rejected (boundary-pegged),0.012046745928250164,15.0,136.0,540.0
2014-11-21,pegged,calibration rejected (boundary-pegged),0.008329371632340904,18.0,134.0,601.0
2014-11-24,pegged,calibration rejected (boundary-pegged),0.008100820325764391,18.0,121.0,538.0
2014-11-25,pegged,calibration rejected (boundary-pegged),0.009395712617458652,16.0,120.0,508.0
2014-11-26,pegged,calibration rejected (boundary-pegged),0.012876545061317602,15.0,124.0,494.0
2014-11-28,pegged,calibration rejected (boundary-pegged),0.009042083398632442,15.0,122.0,461.0
2014-12-01,pegged,calibration rejected (boundary-pegged),0.008220794035962537,17.0,126.0,606.0
2014-12-02,pegged,calibration rejected (boundary-pegged),0.01201268849140574,14.0,125.0,483.0
2014-12-03,pegged,calibration rejected (boundary-pegged),0.009529466482309406,16.0,131.0,559.0
2014-12-04,pegged,calibration rejected (boundary-pegged),0.009831531643895585,17.0,135.0,562.0
2014-12-05,pegged,calibration rejected (boundary-pegged),0.012460684926453709,17.0,127.0,583.0
2014-12-08,pegged,calibration rejected (boundary-pegged),0.008896624961384833,16.0,133.0,695.0
2014-12-09,pegged,calibration rejected (boundary-pegged),0.008394226960793949,16.0,139.0,694.0
2014-12-10,pegged,calibration rejected (boundary-pegged),0.010938675750325528,17.0,148.0,778.0
2014-12-11,pegged,calibration rejected (boundary-pegged),0.010165022002437409,17.0,146.0,705.0
2014-12-15,pegged,calibration rejected (boundary-pegged),0.010068652332795086,18.0,160.0,838.0
2014-12-16,pegged,calibration rejected (boundary-pegged),0.011290644270203442,19.0,182.0,900.0
2014-12-17,pegged,calibration rejected (boundary-pegged),0.012263026793322059,19.0,185.0,840.0
2014-12-19,pegged,calibration rejected (boundary-pegged),0.008155905440232555,17.0,144.0,693.0
2014-12-22,pegged,calibration rejected (boundary-pegged),0.01068988685219796,17.0,155.0,625.0
2014-12-23,pegged,calibration rejected (boundary-pegged),0.011147127490793192,15.0,127.0,546.0
2014-12-24,pegged,calibration rejected (boundary-pegged),0.009471236623543827,15.0,133.0,438.0
2014-12-26,pegged,calibration rejected (boundary-pegged),0.00999650117517569,14.0,129.0,439.0
2014-12-29,pegged,calibration rejected (boundary-pegged),0.008374365906955526,13.0,120.0,479.0
2014-12-30,pegged,calibration rejected (boundary-pegged),0.007707846858685763,17.0,119.0,546.0
2014-12-31,pegged,calibration rejected (boundary-pegged),0.013550255136257973,16.0,154.0,662.0
2015-01-02,pegged,calibration rejected (boundary-pegged),0.01434929258818904,20.0,185.0,751.0
2015-02-19,pegged,calibration rejected (boundary-pegged),0.01159571478965573,20.0,144.0,681.0
2015-02-20,pegged,calibration rejected (boundary-pegged),0.010350514980988377,20.0,154.0,779.0
2015-02-23,pegged,calibration rejected (boundary-pegged),0.009018982891890443,16.0,133.0,597.0
2015-02-24,pegged,calibration rejected (boundary-pegged),0.01091095253927061,18.0,141.0,695.0
2015-02-25,pegged,calibration rejected (boundary-pegged),0.01004054110465922,18.0,129.0,634.0
2015-02-26,pegged,calibration rejected (boundary-pegged),0.013019363581100375,20.0,135.0,667.0
2015-02-27,pegged,calibration rejected (boundary-pegged),0.012144197531573342,18.0,132.0,595.0
2015-03-02,pegged,calibration rejected (boundary-pegged),0.01284117547376048,18.0,135.0,623.0
2015-03-05,pegged,calibration rejected (boundary-pegged),0.01110316606484979,17.0,134.0,606.0
2015-06-29,pegged,calibration rejected (boundary-pegged),0.011552703509340652,20.0,193.0,1199.0
2015-06-30,pegged,calibration rejected (boundary-pegged),0.009444666865421494,20.0,163.0,963.0
2015-07-22,pegged,calibration rejected (boundary-pegged),0.009694175447097964,20.0,132.0,744.0
2015-07-23,pegged,calibration rejected (boundary-pegged),0.009895613520120682,20.0,170.0,942.0
2015-07-28,pegged,calibration rejected (boundary-pegged),0.01282500611574142,19.0,164.0,1017.0
2015-07-29,pegged,calibration rejected (boundary-pegged),0.011108759804227581,19.0,139.0,885.0
2015-08-24,iv_miss,calibration rejected (iv_rmse=0.0373 > 0.02),0.037255701858294174,20.0,191.0,1376.0
2015-08-26,pegged,calibration rejected (boundary-pegged),0.01440061657751848,20.0,192.0,1242.0
2015-09-21,iv_miss,calibration rejected (iv_rmse=0.0696 > 0.02),0.06955686262779621,20.0,188.0,1018.0
2016-04-01,pegged,calibration rejected (boundary-pegged),0.01162062572633135,20.0,185.0,951.0
2016-04-04,pegged,calibration rejected (boundary-pegged),0.011138505088164306,18.0,149.0,848.0
2016-04-14,pegged,calibration rejected (boundary-pegged),0.012496491994251272,20.0,147.0,871.0
2016-04-15,pegged,calibration rejected (boundary-pegged),0.010820230881932536,19.0,138.0,783.0
2016-04-18,pegged,calibration rejected (boundary-pegged),0.01049630952767672,20.0,168.0,961.0
2016-04-20,pegged,calibration rejected (boundary-pegged),0.011725065756852015,20.0,167.0,956.0
2016-04-28,pegged,calibration rejected (boundary-pegged),0.013625797017405315,20.0,184.0,1050.0
2016-05-26,pegged,calibration rejected (boundary-pegged),0.010601784120755993,18.0,133.0,806.0
2016-05-27,pegged,calibration rejected (boundary-pegged),0.014692956956815419,19.0,140.0,810.0
2016-06-07,pegged,calibration rejected (boundary-pegged),0.013408716711725695,18.0,136.0,878.0
2016-06-08,pegged,calibration rejected (boundary-pegged),0.012565545774714543,19.0,136.0,828.0
2016-06-09,pegged,calibration rejected (boundary-pegged),0.011934028096023954,20.0,141.0,917.0
2016-06-10,pegged,calibration rejected (boundary-pegged),0.01104104520187132,20.0,144.0,1039.0
2016-06-13,pegged,calibration rejected (boundary-pegged),0.011556320731410243,20.0,159.0,1058.0
2016-06-14,pegged,calibration rejected (boundary-pegged),0.01150762396475732,20.0,164.0,1058.0
2016-06-15,pegged,calibration rejected (boundary-pegged),0.01236942419375056,20.0,144.0,916.0
2016-06-16,pegged,calibration rejected (boundary-pegged),0.012859000246200923,20.0,171.0,1041.0
2016-06-20,pegged,calibration rejected (boundary-pegged),0.010070176748835091,19.0,148.0,937.0
2016-06-21,pegged,calibration rejected (boundary-pegged),0.010056174331013547,18.0,136.0,807.0
2016-06-22,pegged,calibration rejected (boundary-pegged),0.011007092148789647,18.0,141.0,843.0
2016-06-23,pegged,calibration rejected (boundary-pegged),0.0096805898538077,19.0,139.0,829.0
2016-06-24,pegged,calibration rejected (boundary-pegged),0.013383087987756262,20.0,180.0,1204.0
2016-07-05,pegged,calibration rejected (boundary-pegged),0.012392381802852417,19.0,152.0,913.0
2016-07-08,pegged,calibration rejected (boundary-pegged),0.012417349405542923,20.0,181.0,1112.0
2016-07-11,pegged,calibration rejected (boundary-pegged),0.01301005802128634,19.0,153.0,925.0
2016-07-12,pegged,calibration rejected (boundary-pegged),0.013782500544917305,20.0,146.0,994.0
2016-07-13,pegged,calibration rejected (boundary-pegged),0.01292695011185218,20.0,158.0,866.0
2016-07-14,pegged,calibration rejected (boundary-pegged),0.013312306139273594,20.0,145.0,912.0
2016-07-15,pegged,calibration rejected (boundary-pegged),0.011271251712893626,20.0,143.0,893.0
2016-07-18,pegged,calibration rejected (boundary-pegged),0.009018665165673033,19.0,136.0,756.0
2016-07-19,pegged,calibration rejected (boundary-pegged),0.012092077401852279,19.0,147.0,837.0
2016-07-20,pegged,calibration rejected (boundary-pegged),0.009332052571554585,19.0,137.0,836.0
2016-07-21,pegged,calibration rejected (boundary-pegged),0.009703220983003427,20.0,163.0,927.0
2016-07-22,pegged,calibration rejected (boundary-pegged),0.009260986741692366,19.0,162.0,856.0
2016-07-25,pegged,calibration rejected (boundary-pegged),0.010727880956567638,20.0,141.0,800.0
2016-07-26,pegged,calibration rejected (boundary-pegged),0.00844038625557223,20.0,149.0,804.0
2016-07-27,pegged,calibration rejected (boundary-pegged),0.011262288962956026,19.0,163.0,850.0
2016-07-28,pegged,calibration rejected (boundary-pegged),0.009426438072219016,20.0,158.0,853.0
2016-07-29,pegged,calibration rejected (boundary-pegged),0.009325718837707764,19.0,154.0,820.0
2016-08-01,pegged,calibration rejected (boundary-pegged),0.010234845677799772,19.0,153.0,864.0
2016-08-02,pegged,calibration rejected (boundary-pegged),0.010827683502048517,19.0,161.0,971.0
2016-08-03,pegged,calibration rejected (boundary-pegged),0.013003663927178806,16.0,148.0,715.0
2016-08-04,pegged,calibration rejected (boundary-pegged),0.010111838600934626,17.0,151.0,743.0
2016-08-05,pegged,calibration rejected (boundary-pegged),0.008970793384758596,19.0,146.0,779.0
2016-08-08,pegged,calibration rejected (boundary-pegged),0.008812004083426313,18.0,136.0,758.0
2016-08-09,pegged,calibration rejected (boundary-pegged),0.009062983065823342,17.0,136.0,779.0
2016-08-10,pegged,calibration rejected (boundary-pegged),0.007846658355382913,17.0,138.0,785.0
2016-08-11,pegged,calibration rejected (boundary-pegged),0.007476320360344223,20.0,146.0,813.0
2016-08-12,pegged,calibration rejected (boundary-pegged),0.00814580596415482,19.0,130.0,707.0
2016-08-15,pegged,calibration rejected (boundary-pegged),0.006762536158875669,19.0,123.0,712.0
2016-08-16,pegged,calibration rejected (boundary-pegged),0.009651076782067038,17.0,126.0,739.0
2016-08-17,pegged,calibration rejected (boundary-pegged),0.008205053823922965,20.0,156.0,902.0
2016-08-18,pegged,calibration rejected (boundary-pegged),0.009942474579598765,18.0,136.0,718.0
2016-08-19,pegged,calibration rejected (boundary-pegged),0.007168296450210182,18.0,133.0,772.0
2016-08-22,pegged,calibration rejected (boundary-pegged),0.008342358213873293,18.0,134.0,789.0
2016-08-23,pegged,calibration rejected (boundary-pegged),0.007113941817087803,19.0,125.0,750.0
2016-08-24,pegged,calibration rejected (boundary-pegged),0.008459611082117353,19.0,143.0,837.0
2016-08-25,pegged,calibration rejected (boundary-pegged),0.007793803259911102,19.0,127.0,738.0
2016-08-26,pegged,calibration rejected (boundary-pegged),0.009538392111947116,20.0,145.0,872.0
2016-08-29,pegged,calibration rejected (boundary-pegged),0.008103373051004057,18.0,142.0,783.0
2016-08-30,pegged,calibration rejected (boundary-pegged),0.007725563001118752,20.0,138.0,834.0
2016-08-31,pegged,calibration rejected (boundary-pegged),0.0096252438779425,20.0,154.0,960.0
2016-09-01,pegged,calibration rejected (boundary-pegged),0.00990538211722282,20.0,143.0,880.0
2016-09-02,pegged,calibration rejected (boundary-pegged),0.009078458485061034,20.0,133.0,860.0
2016-09-07,pegged,calibration rejected (boundary-pegged),0.011005491598496245,19.0,128.0,785.0
2016-09-12,pegged,calibration rejected (boundary-pegged),0.01316827004330402,19.0,174.0,1053.0
2016-09-13,pegged,calibration rejected (boundary-pegged),0.012301655639409062,20.0,160.0,1147.0
2016-09-14,iv_miss,calibration rejected (iv_rmse=0.0649 > 0.02),0.06490841081806764,19.0,163.0,971.0
2016-10-10,pegged,calibration rejected (boundary-pegged),0.010733830688660625,20.0,127.0,841.0
2016-11-07,pegged,calibration rejected (boundary-pegged),0.009590500070560849,19.0,163.0,999.0
2016-11-08,pegged,calibration rejected (boundary-pegged),0.01030449643234,20.0,169.0,968.0
2016-11-09,pegged,calibration rejected (boundary-pegged),0.00991059021883617,19.0,179.0,1128.0
2016-11-10,pegged,calibration rejected (boundary-pegged),0.01119811910748497,20.0,177.0,1087.0
2016-11-15,pegged,calibration rejected (boundary-pegged),0.01207330137518138,20.0,166.0,1039.0
2016-11-16,pegged,calibration rejected (boundary-pegged),0.012289382185211384,20.0,142.0,867.0
2016-11-17,pegged,calibration rejected (boundary-pegged),0.011515608070060314,20.0,152.0,961.0
2016-11-18,pegged,calibration rejected (boundary-pegged),0.009462913696607768,19.0,143.0,906.0
2016-11-21,pegged,calibration rejected (boundary-pegged),0.010700858358809377,20.0,149.0,977.0
2016-11-22,pegged,calibration rejected (boundary-pegged),0.010442910328299197,20.0,153.0,917.0
2016-11-23,pegged,calibration rejected (boundary-pegged),0.010281249101617226,19.0,150.0,902.0
2016-11-25,pegged,calibration rejected (boundary-pegged),0.009275999277745117,19.0,139.0,783.0
2016-11-28,pegged,calibration rejected (boundary-pegged),0.00980277682641124,19.0,143.0,921.0
2016-11-29,pegged,calibration rejected (boundary-pegged),0.010418020097313711,20.0,156.0,919.0
2016-11-30,pegged,calibration rejected (boundary-pegged),0.010209283859840448,18.0,166.0,895.0
2016-12-01,pegged,calibration rejected (boundary-pegged),0.011189203731109444,19.0,153.0,924.0
2016-12-02,pegged,calibration rejected (boundary-pegged),0.008884385023350413,19.0,148.0,893.0
2016-12-05,pegged,calibration rejected (boundary-pegged),0.008302885872448021,19.0,150.0,897.0
2016-12-07,pegged,calibration rejected (boundary-pegged),0.011626478130081594,20.0,188.0,1142.0
2016-12-08,pegged,calibration rejected (boundary-pegged),0.013736420257666197,20.0,175.0,1186.0
2016-12-09,pegged,calibration rejected (boundary-pegged),0.010082332237816053,20.0,142.0,969.0
2016-12-12,pegged,calibration rejected (boundary-pegged),0.008961165313309535,20.0,139.0,979.0
2016-12-13,pegged,calibration rejected (boundary-pegged),0.010289330723223715,20.0,157.0,1008.0
2016-12-14,pegged,calibration rejected (boundary-pegged),0.010481078171421814,20.0,168.0,1016.0
2016-12-15,pegged,calibration rejected (boundary-pegged),0.008244174411876692,20.0,156.0,971.0
2016-12-19,pegged,calibration rejected (boundary-pegged),0.008723834031408457,20.0,160.0,942.0
2016-12-20,pegged,calibration rejected (boundary-pegged),0.008652371417738407,20.0,146.0,902.0
2016-12-23,pegged,calibration rejected (boundary-pegged),0.007013912740149941,19.0,142.0,745.0
2016-12-29,pegged,calibration rejected (boundary-pegged),0.0085029604230831,19.0,149.0,938.0
2016-12-30,pegged,calibration rejected (boundary-pegged),0.008601537690354094,20.0,173.0,1018.0
2017-01-03,pegged,calibration rejected (boundary-pegged),0.009840451926578758,20.0,154.0,1131.0
2017-01-06,pegged,calibration rejected (boundary-pegged),0.010906676725222787,19.0,162.0,1022.0
2017-01-09,pegged,calibration rejected (boundary-pegged),0.01033404547255696,19.0,138.0,886.0
2017-01-10,pegged,calibration rejected (boundary-pegged),0.010467352135255995,19.0,170.0,970.0
2017-01-11,pegged,calibration rejected (boundary-pegged),0.009230888447553277,20.0,160.0,996.0
2017-01-12,pegged,calibration rejected (boundary-pegged),0.009287105050688048,19.0,135.0,969.0
2017-01-13,pegged,calibration rejected (boundary-pegged),0.010369470379301172,20.0,135.0,892.0
2017-01-17,pegged,calibration rejected (boundary-pegged),0.008079254866181832,19.0,131.0,963.0
2017-01-18,pegged,calibration rejected (boundary-pegged),0.007795069876464429,18.0,135.0,832.0
2017-01-19,pegged,calibration rejected (boundary-pegged),0.007784390540117842,19.0,138.0,879.0
2017-01-20,pegged,calibration rejected (boundary-pegged),0.010063146584931487,20.0,147.0,930.0
2017-01-23,pegged,calibration rejected (boundary-pegged),0.00806154254911179,19.0,141.0,894.0
2017-01-24,pegged,calibration rejected (boundary-pegged),0.009789163937955609,20.0,155.0,1017.0
2017-01-25,pegged,calibration rejected (boundary-pegged),0.012075750483484065,19.0,139.0,1003.0
2017-01-26,pegged,calibration rejected (boundary-pegged),0.010386818415181456,20.0,126.0,856.0
2017-01-27,pegged,calibration rejected (boundary-pegged),0.008120712029652973,20.0,125.0,831.0
