date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2015-08-11,2085.4515,0.002342,0.020301,0.04006384639411967,4.4346284475882545,-0.868955902955705,0.9721518972026986,0.014919068593431756,-0.5897427653564677,0.005883717366745543,0.08195020978700013,181,True,12,49,181,719063,2076.54,2097.35,0.01002147803557829,False,2015-08-11 16:18:01.398
2015-08-12,2066.1958,0.006844,0.020492,0.03921380847365458,6.309966983963904,-0.8148681570020136,1.334284987897308,0.022549808175673064,-1.2854407553596305,0.008538176822876997,0.09380413921703534,184,True,12,31,184,900339,2052.09,2089.06,0.018015779035032375,False,2015-08-12 16:16:13.299
2015-08-13,2086.3544,0.003721,0.020537,0.04244917393228833,3.9570421288455484,-0.9343745126468398,0.9324321300774612,0.015313266208802414,-0.5334833380312771,0.005718146404815843,0.09483028718433827,185,True,12,47,185,600444,2078.33,2092.93,0.007024870930025573,False,2015-08-13 16:17:24.790
2015-08-14,2086.9225,0.0037719999999999997,0.020457999999999997,0.038574914309540805,4.42573374601493,-0.9950188211391271,0.7854112254747538,0.012464273756974256,-0.27542619308301675,0.004809009694606852,0.10749311868651601,184,True,12,53,184,386732,2080.61,2092.44,0.00568583252027044,False,2015-08-14 16:15:48.530
2015-08-17,2093.4001,0.0037199999999999998,0.020358,0.033141108969870714,6.583398139917963,-0.9728391245969407,0.8933139539083041,0.011359591664746165,-0.36164758995315693,0.006170396304492135,0.10934907914711495,179,True,12,34,179,467648,2079.3,2102.87,0.011335545616313114,False,2015-08-17 16:44:05.821
2015-08-18,2098.3137,0.0037199999999999998,0.020434,0.036440704991510905,5.699288198867897,-0.957887536418105,0.8952294470187989,0.0105370943924828,-0.38606360297649533,0.005278423651910771,0.09899131478865193,182,True,12,42,182,539617,2094.14,2103.47,0.004455289522190542,False,2015-08-18 16:17:00.176
2015-08-21,2000.2961,0.003517,0.021751999999999997,0.04647623137642614,5.360459053253072,-0.734536507234761,1.729430883503651,0.06470612885533963,-2.492663310330523,0.012340470281237562,0.08019309917528446,182,True,12,25,182,1900369,1970.89,2025.08,0.02749519252723376,False,2015-08-21 16:46:31.748
2015-08-27,1973.9188,0.0034649999999999998,0.021596,0.06957454519451119,3.1395669170308818,-0.7517034160960209,1.9846582289718733,0.07984027693569791,-3.5020004051054583,0.008781562587662373,0.04871590832970731,183,True,12,38,183,1200208,1948.35,1989.59,0.021166628172556212,False,2015-08-27 16:17:39.237
2015-08-28,1983.8628,0.00367,0.021593,0.07414250384901122,2.4495420962113483,-0.833814740748138,1.3829926590656434,0.06806808092066088,-1.549438326436129,0.005934722215837004,0.039363538327242625,185,True,12,52,185,641756,1975.23,1993.43,0.009214116837026554,False,2015-08-28 16:18:10.798
2015-08-31,1975.8029,0.0037719999999999997,0.021789999999999997,0.08715569233730548,1.951099056905916,-0.8307178891702286,1.3517367247258338,0.06792376010445844,-1.4870933947259268,0.007293828057142719,0.04120679506004833,171,True,11,53,171,632312,1965.98,1986.25,0.010310379556251803,False,2015-08-31 16:42:52.593
2015-09-03,1961.4022,0.002393,0.022014,0.08400475653417529,1.6462652351922484,-0.8939611326937799,0.8570770886011179,0.05019925230149216,-0.4579929152589651,0.008227075520026907,0.052620590328194945,185,True,12,40,185,716045,1944.73,1975.01,0.015570284821029068,False,2015-09-03 16:17:28.608
2015-09-08,1955.6107,0.002189,0.022365,0.07475440867671256,3.8656354269158855,-0.9182997558559931,1.3322130883404304,0.05910610981319443,-1.196845131747851,0.007539127176242462,0.04713434504461982,184,True,12,39,184,685226,1936.75,1970.42,0.01738479411385052,False,2015-09-08 16:27:13.458
2015-09-10,1949.0504,0.002444,0.022046999999999997,0.07279122815856384,5.729011555346636,-0.9032416890842043,1.87676852556456,0.0726153805856925,-2.6882165240532014,0.008586085179330995,0.06890821060935666,183,True,12,45,183,757682,1937.47,1965.0,0.014209252272293194,False,2015-09-10 16:19:30.178
2015-09-11,1948.5969,0.004334,0.021969,0.07955619936002875,3.129431648159169,-0.8838412457682865,1.342614590279046,0.057506346996417754,-1.3046825618611022,0.00638158618809371,0.04422228766442099,184,True,12,52,184,522431,1939.19,1961.05,0.011272747899896407,False,2015-09-11 16:19:07.693
2015-09-14,1952.8016,0.0037199999999999998,0.022106,0.07521187662299095,3.752659739416346,-0.8452818435847272,1.5420578981750592,0.06198683988891621,-1.8134533986659864,0.004921666490232982,0.031230642250308128,188,True,12,50,188,392482,1948.27,1962.82,0.007468164063502369,False,2015-09-14 16:24:23.023
2015-09-15,1972.1872,0.004487,0.021827,0.05692394941530318,5.9026688324386924,-0.8418610398702576,1.5382265975138605,0.05389183882077291,-1.6941346212330144,0.006365601133425745,0.04881952868866801,189,True,12,46,189,671209,1954.33,1983.19,0.01476720922259811,False,2015-09-15 16:21:45.681
2015-09-16,1985.8962,0.004642,0.021650999999999997,0.05331473259327198,6.732769935018592,-0.8423377750741244,1.837320429692449,0.055661313577049246,-2.657834703970171,0.005006498341960477,0.03814818501660987,185,True,12,48,185,943648,1977.97,1997.26,0.009752422938669403,False,2015-09-16 16:33:43.274
2015-09-18,1967.4169,0.003414,0.022073,0.06563940073072973,3.1823735816427194,-0.9365486613100317,1.038525612332579,0.04146892884894176,-0.66075725787009,0.0070922657186530905,0.06305491871279814,190,True,12,49,190,838215,1953.45,1981.3,0.014256827663876592,False,2015-09-18 16:20:03.871
2015-09-22,1937.6993,0.0033629999999999997,0.022212999999999997,0.06111061745780177,4.614762805546727,-0.8535159930696445,1.3382642154761473,0.05312104789893682,-1.226929101487472,0.006239210711079906,0.04194792593703698,190,True,12,43,190,745600,1929.22,1953.41,0.01253874622904605,False,2015-09-22 16:32:42.340
2015-09-23,1940.2917,0.003261,0.022267000000000002,0.07062760530108018,2.111870513506573,-0.8685263863736569,0.946377914771154,0.04326147139387278,-0.597318443416734,0.005720690840424556,0.04554270369284013,184,True,12,55,184,655254,1932.61,1949.52,0.008749825365697239,False,2015-09-23 16:16:18.259
2015-09-24,1920.5921,0.0031590000000000003,0.022342,0.06131657191054174,4.512920156492606,-0.856465636505831,1.3987103295677648,0.058997860717782624,-1.4029569994353408,0.007129008331921526,0.0541474330274312,185,True,12,46,185,685044,1908.94,1937.17,0.014788311837983459,False,2015-09-24 16:15:26.643
2015-09-28,1892.2073,0.0031590000000000003,0.022948,0.06264998597209293,6.361017221100738,-0.8657289179581952,1.6016001616561033,0.07652302989208995,-1.7680877984764507,0.007631152675590941,0.07680207506322866,186,True,12,57,186,847533,1879.21,1924.84,0.024281479983609966,False,2015-09-28 16:23:45.136
2015-09-29,1885.9707,0.00321,0.022921999999999998,0.07484976549410027,3.585236614883604,-0.7491590451963357,1.703601220247233,0.07853742277864983,-2.3655488778980622,0.006259588626060157,0.0367397951725655,184,True,12,49,184,676685,1871.93,1899.46,0.014706746512957114,False,2015-09-29 16:16:47.563
2015-09-30,1911.411,0.003108,0.022497,0.06425980236399906,4.821156098575066,-0.8716573957357594,1.4795106555617432,0.06433163295588451,-1.569338703799894,0.00571351075459188,0.042257798354413866,185,True,12,52,185,580205,1895.81,1920.5,0.01302345699199825,False,2015-09-30 16:43:32.917
2015-10-01,1913.9009,0.003108,0.022497,0.07481394295336763,2.360033534322745,-0.7998177184796542,1.0376274141139346,0.05131874439872527,-0.7235438221110577,0.011650275416203285,0.17492030095640837,185,True,12,45,185,681446,1900.7,1927.17,0.013926448150681336,False,2015-10-01 16:16:17.685
2015-10-02,1923.7327,0.002285,0.022151999999999998,0.07738825375687157,1.720562247975335,-0.9125461899927053,0.785203163532369,0.04364053059271009,-0.350241392319623,0.008687191280019504,0.06390702686907264,185,True,12,58,185,659617,1893.79,1951.36,0.030399357901351287,True,2015-10-02 16:41:31.074
2015-10-12,2014.8933,0.006898,0.021511,0.05942706065859495,2.6070725560903356,-0.8949967988219618,0.7812232022573052,0.019760567074223783,-0.30044837388088136,0.004655245552920869,0.06024110318914578,185,True,12,53,185,376408,2010.6,2018.66,0.004008753605888815,False,2015-10-12 16:20:37.256
2015-10-13,2013.5725,0.002291,0.021654,0.058674641333479126,2.880932506632103,-0.9329967396368256,0.7870573902336151,0.019611822145394416,-0.28138397245614977,0.00401876286247081,0.04417011843514712,188,True,12,48,188,493497,2001.81,2022.33,0.01025072309559838,False,2015-10-13 16:21:50.856
2015-10-14,1997.2808,0.002087,0.021761,0.06924352961207159,2.0749009375106544,-0.9534756972669035,0.7073903325368665,0.023532228971661844,-0.21305415354935037,0.004259510375249563,0.03814135412736932,186,True,12,50,186,657511,1990.8,2009.54,0.009413301185453138,False,2015-10-14 16:16:39.655
2015-10-19,2029.7243,0.0021379999999999997,0.021344,0.05990594766299491,2.53186855475722,-0.8921738656113942,0.8248230001916018,0.0161591636379881,-0.376985011383338,0.003692734645178175,0.04435682024721371,185,True,12,49,185,545271,2022.33,2034.44,0.00598814239021328,False,2015-10-19 16:16:33.198
2015-10-20,2031.9317,0.002189,0.021379000000000002,0.06471231844140142,2.4642171083373423,-0.8269994320372261,1.0182805070482683,0.01800109572670106,-0.7179647865875274,0.0036656931222864074,0.062419079873797134,180,True,12,54,180,510414,2026.61,2039.1,0.0061630012681275215,False,2015-10-20 16:18:15.741
2015-10-21,2029.9711,0.002189,0.021509,0.06163544994331597,2.5077821646615686,-0.8613787330833952,0.9345602069581518,0.018981586755151023,-0.5642662162721861,0.005430178084372537,0.06258925015296896,184,True,12,49,184,687131,2017.22,2037.9,0.010251732582464923,False,2015-10-21 16:30:56.615
2015-10-22,2047.0984,0.0021379999999999997,0.021158999999999997,0.060197400372731164,2.6145920180193554,-0.8080983273507978,1.0318754476998024,0.018645382416037744,-0.7499836545255513,0.003505780286023718,0.04227987179627362,187,True,12,42,187,829780,2025.75,2055.19,0.014532889053437081,False,2015-10-22 16:17:31.291
2015-10-26,2070.5562,0.002444,0.020942,0.07084594371999078,1.7631088636780674,-0.8560454010891756,0.8652133916847515,0.01807863223568874,-0.49877599049392474,0.0033775653804976238,0.03574080599921513,184,True,12,52,184,361215,2066.6,2074.44,0.003793670763573065,False,2015-10-26 16:17:52.206
2015-10-27,2063.5082,0.0027500000000000003,0.020996,0.0774698825426771,1.797812521101935,-0.77687822826497,1.098369753585166,0.021652517369088485,-0.9278634659036961,0.004126901775650027,0.05868173847271019,186,True,12,48,186,442283,2058.94,2070.35,0.005541686498877985,False,2015-10-27 16:15:42.150
2015-10-28,2078.5502,0.003108,0.020762999999999997,0.06464537482224861,2.3912163635892907,-0.7634404645273309,1.188497439965168,0.019817603774317728,-1.1033640085931102,0.00553714743387423,0.062222809224044356,186,True,12,37,186,627002,2063.12,2090.35,0.013198456706347672,False,2015-10-28 16:36:41.920
2015-10-29,2087.4853,0.0030570000000000003,0.020791,0.08057259262024954,1.320187089077396,-0.8379636650846868,0.8331839487075663,0.01838340917716546,-0.4814536993624402,0.005110896400606371,0.060831060126815335,192,True,12,48,192,917633,2082.65,2092.51,0.004734352867740599,False,2015-10-29 16:34:36.196
2015-10-30,2087.2425,0.00321,0.020892,0.06395330300012106,1.9560242160378056,-0.9135443672493528,0.7660907850672173,0.015660902936671394,-0.3367066722372253,0.004371169196372191,0.05605961018573978,182,True,12,45,182,522489,2079.34,2094.32,0.007204209027864561,False,2015-10-30 16:26:00.887
2015-11-02,2097.5411,0.002285,0.020651000000000003,0.07167945322855873,1.7888925718778659,-0.8567719653166048,0.8864570916911154,0.014553287958578845,-0.5293524925357993,0.005337392790804648,0.07211242433479956,189,True,12,45,189,537343,2080.91,2106.2,0.012153336761320688,False,2015-11-02 16:37:34.661
