quote_datetime,strike_price,w,trade_size,trade_price,trade_iv,spot_price,days_to_maturity
2024-10-07 03:00:00.938,5765.0,call,7,51.7,0.1421,5743.6371,10
2024-10-07 03:00:01.023,5670.0,put,1,9.9,0.1863,5743.6371,1
2024-10-07 03:00:04.155,5875.0,call,1,4.2,0.116,5742.9374,6
2024-10-07 03:00:22.069,5700.0,put,1,54.1,0.1533,5741.6879,17
2024-10-07 03:00:27.288,3500.0,put,4,5.4,0.5138,5741.388,73
2024-10-07 03:01:10.563,5690.0,put,1,52.2,0.1561,5740.2885,17
2024-10-07 03:02:16.574,5900.0,call,8,23.6,0.1196,5740.2885,24
2024-10-07 03:02:35.722,5500.0,put,30,1.3,0.2684,5740.7883,1
2024-10-07 03:02:35.722,5500.0,put,28,1.3,0.2684,5740.7883,1
2024-10-07 03:02:35.723,5500.0,put,58,1.3,0.2684,5740.7883,1
2024-10-07 03:02:35.723,5500.0,put,84,1.3,0.2684,5740.7883,1
2024-10-07 03:03:37.981,5920.0,call,19,15.7,0.1128,5741.8379,23
2024-10-07 03:04:05.971,5820.0,call,1,3.2,0.1305,5740.6883,1
2024-10-07 03:04:21.648,4000.0,put,1,1.75,0.5912,5740.7883,22
2024-10-07 03:06:03.713,5700.0,put,1,28.3,0.186,5740.5884,3
2024-10-07 03:10:44.627,5820.0,call,5,3.3,0.1299,5742.1377,1
2024-10-07 03:11:11.799,5125.0,put,3,0.95,0.4445,5740.3385,3
2024-10-07 03:11:57.355,5875.0,call,81,2.4,0.1329,5740.1885,3
2024-10-07 03:12:07.268,5875.0,call,8,2.35,0.1324,5740.0886,3
2024-10-07 03:12:07.268,5875.0,call,61,2.35,0.1324,5740.0886,3
2024-10-07 03:12:21.983,5765.0,call,2,26.5,0.165,5740.1885,2
2024-10-07 03:12:27.452,5470.0,put,1,1.05,0.2863,5739.3389,1
2024-10-07 03:12:41.275,4000.0,put,1,2.9,0.5444,5739.2389,30
2024-10-07 03:13:43.590,5730.0,put,20,51.6,0.1491,5739.1889,10
2024-10-07 03:14:43.249,5550.0,put,14,34.2,0.1837,5739.4888,23
2024-10-07 03:14:43.306,5550.0,put,2,34.2,0.1837,5739.5888,23
2024-10-07 03:14:59.080,5820.0,call,2,3.1,0.1312,5739.2889,1
2024-10-07 03:15:06.600,5755.0,call,10,22.39,0.154,5738.7391,1
2024-10-07 03:15:10.569,5300.0,put,1,26.61,0.2491,5738.7391,31
2024-10-07 03:15:10.569,5520.0,put,2,51.93,0.2111,5738.7391,31
2024-10-07 03:15:11.233,5765.0,call,18,173.5,0.1575,5738.7891,73
2024-10-07 03:15:15.927,4000.0,put,1,3.8,0.5068,5738.7391,38
2024-10-07 03:15:16.331,4000.0,put,1,1.8,0.5928,5738.7391,22
2024-10-07 03:15:20.058,5735.0,put,1,41.15,0.1759,5738.7391,3
2024-10-07 03:15:24.813,5785.0,call,1,10.3,0.1429,5738.2393,1
2024-10-07 03:16:04.808,3400.0,put,4,5.6,0.5076,5737.9394,84
2024-10-07 03:16:04.820,5600.0,put,1,73.88,0.1908,5737.9394,38
2024-10-07 03:16:04.820,5350.0,put,1,36.38,0.2324,5737.9394,38
2024-10-07 03:16:05.406,3600.0,put,1,2.95,0.5659,5737.8395,45
2024-10-07 03:16:05.510,3000.0,put,1,3.5,0.578,5736.9898,84
2024-10-07 03:16:05.562,4200.0,put,1,2.65,0.5349,5736.9398,23
2024-10-07 03:16:05.817,5520.0,put,16,5.3,0.2468,5737.0398,3
2024-10-07 03:16:05.833,4500.0,put,1,0.85,0.5954,5737.0398,8
2024-10-07 03:16:07.371,5755.0,call,5,21.83,0.155,5736.9898,1
2024-10-07 03:16:07.705,5755.0,call,3,21.76,0.155,5736.8399,1
2024-10-07 03:16:07.721,5755.0,call,1,21.71,0.1547,5736.8399,1
2024-10-07 03:16:07.755,5755.0,call,1,21.71,0.1547,5736.8399,1
2024-10-07 03:16:08.082,3200.0,put,1,3.8,0.569,5736.8399,73
2024-10-07 03:16:08.751,5765.0,call,1,31.21,0.1657,5736.3901,3
2024-10-07 03:16:09.167,5800.0,call,50,16.69,0.1543,5736.2901,3
2024-10-07 03:16:09.167,5800.0,call,50,31.89,0.1352,5736.2901,10
2024-10-07 03:16:10.340,4200.0,put,1,2.5,0.5418,5736.2901,22
2024-10-07 03:16:10.377,4700.0,put,1,1.7,0.5162,5736.2901,9
2024-10-07 03:16:10.377,5700.0,put,1,30.0,0.1867,5736.2901,3
2024-10-07 03:16:19.818,5675.0,put,1,12.5,0.1858,5736.2901,1
2024-10-07 03:16:25.467,5025.0,put,1,0.35,0.513,5736.0402,2
2024-10-07 03:16:28.320,6030.0,call,22,48.1,0.13,5736.0402,73
2024-10-07 03:16:28.348,2800.0,put,1,4.0,0.5901,5736.0402,101
2024-10-07 03:16:28.348,6040.0,call,13,45.3,0.1293,5736.0402,73
2024-10-07 03:16:28.371,6090.0,call,15,32.9,0.1258,5736.0402,73
2024-10-07 03:16:28.371,6090.0,call,9,32.9,0.1258,5736.0402,73
2024-10-07 03:16:28.375,5950.0,call,35,75.5,0.1364,5736.0402,73
2024-10-07 03:16:38.087,5690.0,put,1,89.07,0.1798,5736.2901,30
2024-10-07 03:16:38.087,5700.0,put,1,92.02,0.1778,5736.2901,30
2024-10-07 03:16:45.606,5720.0,put,4,138.0,0.163,5736.0902,73
2024-10-07 03:17:10.934,5735.0,put,1,41.1,0.1747,5737.9894,3
2024-10-07 03:17:51.628,4200.0,put,10,28.1,0.32,5737.4396,164
2024-10-07 03:17:51.921,4200.0,put,10,28.1,0.32,5737.4396,164
2024-10-07 03:17:52.377,4200.0,put,10,28.1,0.32,5737.4396,164
2024-10-07 03:17:55.362,4200.0,put,10,28.1,0.32,5737.4396,164
2024-10-07 03:18:00.440,5810.0,call,1,4.3,0.1345,5737.0398,1
2024-10-07 03:18:00.457,5755.0,call,5,21.89,0.1556,5736.8898,1
2024-10-07 03:18:00.470,5755.0,call,1,21.89,0.1556,5736.8898,1
2024-10-07 03:18:00.475,5755.0,call,1,21.89,0.1556,5736.8898,1
2024-10-07 03:18:00.541,5755.0,call,2,21.84,0.1558,5736.6899,1
2024-10-07 03:18:00.716,5755.0,call,1,21.82,0.1558,5736.64,1
2024-10-07 03:18:02.736,4200.0,put,10,28.2,0.3202,5736.54,164
2024-10-07 03:18:03.018,4200.0,put,5,28.2,0.3202,5736.54,164
2024-10-07 03:18:44.338,5830.0,call,1,1.75,0.1273,5736.59,1
2024-10-07 03:19:10.153,5745.0,call,1,35.2,0.1734,5736.2401,2
2024-10-07 03:19:30.706,5860.0,call,1,3.7,0.1381,5736.2401,3
2024-10-07 03:19:47.520,5400.0,put,3,8.3,0.2441,5736.6899,10
2024-10-07 03:20:00.561,5710.0,put,1,37.4,0.1558,5736.1901,6
2024-10-07 03:20:03.124,5860.0,call,1,3.6,0.1374,5736.0402,3
2024-10-07 03:20:12.163,5600.0,put,8,11.3,0.2197,5736.2401,3
2024-10-07 03:20:31.563,5850.0,call,1,4.9,0.1401,5736.0402,3
2024-10-07 03:20:31.993,5700.0,put,1,45.0,0.1596,5735.9902,10
2024-10-07 03:20:53.500,5835.0,call,1,7.4,0.1441,5736.0402,3
2024-10-07 03:20:56.093,5780.0,call,1,24.1,0.1605,5735.9402,3
2024-10-07 03:20:56.116,5745.0,call,1,34.9,0.1727,5735.9402,2
2024-10-07 03:20:56.448,5870.0,call,1,2.6,0.1351,5735.7903,3
2024-10-07 03:20:59.387,5855.0,call,1,4.2,0.139,5735.6903,3
2024-10-07 03:20:59.623,5755.0,call,6,21.1,0.1545,5735.5404,1
2024-10-07 03:20:59.793,5755.0,call,4,21.2,0.1566,5734.7907,1
2024-10-07 03:20:59.809,5795.0,call,15,6.9,0.1396,5734.7907,1
2024-10-07 03:21:00.182,5845.0,call,1,5.6,0.1424,5734.7907,3
2024-10-07 03:21:00.270,5100.0,put,2,0.95,0.4582,5734.7907,3
2024-10-07 03:21:04.439,5800.0,call,1,46.0,0.1323,5735.3405,17
2024-10-07 03:21:30.911,5825.0,call,1,9.5,0.1473,5735.4904,3
2024-10-07 03:21:46.962,5770.0,call,1,14.8,0.1496,5735.2905,1
2024-10-07 03:21:48.897,5765.0,call,1,24.7,0.1669,5734.6907,2
2024-10-07 03:21:50.734,5830.0,call,1,8.3,0.1462,5734.6907,3
2024-10-07 03:21:54.456,5815.0,call,1,11.9,0.1508,5734.4908,3
2024-10-07 03:22:02.216,5755.0,call,10,20.98,0.1567,5734.1909,1
2024-10-07 03:22:24.609,5745.0,call,1,34.2,0.1731,5734.2909,2
2024-10-07 03:22:24.762,5575.0,put,1,156.02,0.1771,5733.7911,164
2024-10-07 03:22:24.762,5600.0,put,1,161.67,0.1745,5733.7911,164
2024-10-07 03:22:30.257,5800.0,call,1,5.6,0.1379,5733.4912,1
2024-10-07 03:22:45.723,6150.0,call,1,4.16,0.1297,5733.5412,31
2024-10-07 03:22:45.723,6075.0,call,1,8.91,0.1307,5733.5412,31
2024-10-07 03:22:47.893,5740.0,call,7,60.0,0.1472,5733.7411,10
2024-10-07 03:22:47.896,5740.0,call,12,60.0,0.1472,5733.7411,10
2024-10-07 03:23:26.468,5630.0,put,1,6.7,0.2029,5733.5912,1
2024-10-07 03:23:30.929,5845.0,call,1,7.7,0.123,5733.4912,6
2024-10-07 03:23:30.983,5865.0,call,1,4.7,0.1195,5733.4912,6
2024-10-07 03:23:59.963,5860.0,call,1,3.5,0.1385,5733.5912,3
2024-10-07 03:24:03.270,5835.0,call,1,9.6,0.1251,5732.8915,6
2024-10-07 03:24:23.952,5690.0,put,1,16.57,0.1806,5733.2413,1
2024-10-07 03:24:23.952,5700.0,put,1,19.22,0.1771,5733.2413,1
2024-10-07 03:24:30.933,5750.0,call,1,38.1,0.1728,5733.3413,3
2024-10-07 03:24:36.442,5835.0,call,1,1.3,0.128,5733.2413,1
2024-10-07 03:24:37.956,5730.0,put,1,29.5,0.1659,5733.2413,1
2024-10-07 03:24:50.719,5200.0,put,20,1.25,0.4057,5733.8411,3
2024-10-07 03:25:03.028,5830.0,call,1,8.2,0.1466,5733.5412,3
2024-10-07 03:25:13.585,5760.0,call,1,26.5,0.1684,5733.5412,2
2024-10-07 03:25:13.672,5690.0,put,1,55.0,0.1567,5733.4412,17
2024-10-07 03:25:34.286,5800.0,call,2,5.8,0.1395,5733.5912,1
2024-10-07 03:25:41.552,5835.0,call,1,9.6,0.125,5732.8915,6
2024-10-07 03:25:51.601,5845.0,call,1,5.4,0.1428,5732.4916,3
2024-10-07 03:25:51.617,5825.0,call,1,11.8,0.127,5732.4916,6
2024-10-07 03:25:53.488,5750.0,call,1,37.2,0.1709,5732.3917,3
2024-10-07 03:25:56.673,5450.0,put,1,1.0,0.297,5732.3917,1
2024-10-07 03:25:56.842,5440.0,put,1,0.95,0.3038,5732.3917,1
2024-10-07 03:25:57.910,5870.0,call,1,2.5,0.1366,5732.3917,3
2024-10-07 03:26:00.088,4200.0,put,1,4.2,0.4952,5732.3917,31
2024-10-07 03:26:02.123,5745.0,call,1,33.5,0.1744,5732.0918,2
2024-10-07 03:26:02.183,5815.0,call,1,14.4,0.1292,5732.0918,6
2024-10-07 03:26:02.354,5855.0,call,1,5.9,0.1212,5732.0418,6
2024-10-07 03:26:04.853,5445.0,put,1,1.0,0.3008,5731.492,1
2024-10-07 03:26:08.632,5360.0,put,1,1.3,0.3325,5731.492,2
2024-10-07 03:26:34.867,5785.0,call,1,35.22,0.1365,5731.2921,10
2024-10-07 03:26:34.867,5800.0,call,2,28.94,0.1335,5731.2921,10
2024-10-07 03:26:34.867,5815.0,call,1,23.46,0.1308,5731.2921,10
2024-10-07 03:26:49.072,5700.0,put,1,32.0,0.1875,5731.2921,3
2024-10-07 03:27:19.493,5500.0,put,13,29.93,0.195,5731.2921,23
2024-10-07 03:27:19.493,5400.0,put,12,20.68,0.216,5731.2921,23
2024-10-07 03:27:19.493,5400.0,put,13,20.68,0.216,5731.2921,23
2024-10-07 03:27:19.493,5500.0,put,12,29.93,0.195,5731.2921,23
2024-10-07 03:28:22.421,5400.0,put,1,8.6,0.2435,5731.442,10
2024-10-07 03:28:33.450,5750.0,call,9,22.2,0.1593,5731.1422,1
2024-10-07 03:28:34.892,5745.0,call,1,39.4,0.1736,5731.1422,3
2024-10-07 03:28:34.892,5750.0,call,6,22.2,0.1593,5731.1422,1
2024-10-07 03:28:34.902,5750.0,call,6,22.2,0.1593,5731.1422,1
2024-10-07 03:28:35.003,5350.0,put,1,70.0,0.2094,5731.1422,84
2024-10-07 03:28:35.763,4000.0,put,1,4.0,0.5071,5731.1422,38
2024-10-07 03:29:37.247,5450.0,put,1,10.96,0.2291,5731.492,10
2024-10-07 03:29:37.247,5550.0,put,1,18.62,0.2005,5731.492,10
2024-10-07 03:29:37.247,5500.0,put,2,14.09,0.2144,5731.492,10
2024-10-07 03:29:46.666,5500.0,put,5,4.9,0.255,5731.492,3
2024-10-07 03:29:46.666,5520.0,put,5,5.8,0.2476,5731.492,3
2024-10-07 03:29:46.680,5500.0,put,6,4.9,0.255,5731.492,3
2024-10-07 03:29:46.680,5520.0,put,6,5.8,0.2476,5731.492,3
2024-10-07 03:29:48.236,3000.0,put,2,3.6,0.5793,5731.442,84
2024-10-07 03:30:30.387,5575.0,put,6,31.5,0.1836,5732.9914,17
2024-10-07 03:30:38.274,5775.0,call,1,25.6,0.1635,5733.0914,3
2024-10-07 03:30:42.377,5800.0,call,2,16.0,0.1557,5732.6915,3
2024-10-07 03:30:58.926,5550.0,put,4,18.2,0.2002,5733.1913,10
2024-10-07 03:30:58.926,5500.0,put,8,13.8,0.2142,5733.1913,10
2024-10-07 03:30:58.926,5450.0,put,4,10.75,0.229,5733.1913,10
2024-10-07 03:31:00.369,5620.0,put,1,5.8,0.2067,5733.0914,1
2024-10-07 03:32:04.893,5600.0,put,8,11.6,0.2189,5733.0914,3
2024-10-07 03:32:28.417,5765.0,call,2,40.0,0.1423,5732.0918,8
2024-10-07 03:32:44.806,5690.0,put,1,43.5,0.162,5731.8419,10
2024-10-07 03:33:25.764,5770.0,call,1,28.0,0.1657,5733.1913,3
2024-10-07 03:33:45.841,5770.0,call,1,27.99,0.1655,5733.2913,3
2024-10-07 03:33:51.411,3400.0,put,1,2.8,0.5825,5733.1414,52
2024-10-07 03:34:20.691,5825.0,call,1,2.05,0.1304,5733.2913,1
2024-10-07 03:34:35.739,5275.0,put,1,0.95,0.3838,5733.1414,2
2024-10-07 03:35:20.837,5825.0,call,1,2.0,0.1305,5732.6416,1
2024-10-07 03:35:23.226,5635.0,put,1,7.4,0.2009,5732.0418,1
2024-10-07 03:35:23.871,5780.0,call,1,10.5,0.1467,5731.9418,1
2024-10-07 03:35:49.997,5600.0,put,8,12.1,0.2204,5731.492,3
2024-10-07 03:35:56.178,5650.0,put,1,9.5,0.1963,5731.492,1
2024-10-07 03:36:12.569,3400.0,put,2,0.6,0.7727,5731.9918,20
2024-10-07 03:36:43.488,5750.0,call,2,22.39,0.1586,5731.8919,1
2024-10-07 03:37:15.214,5790.0,call,2,19.2,0.1587,5731.8919,3
2024-10-07 03:37:35.622,5790.0,call,3,19.1,0.1587,5731.542,3
2024-10-07 03:37:47.495,5650.0,put,1,33.7,0.1728,5731.642,10
2024-10-07 03:38:25.595,5825.0,call,1,1.9,0.1303,5731.3421,1
2024-10-07 03:38:49.563,5450.0,put,1,16.92,0.2123,5731.3421,16
2024-10-07 03:38:49.563,5500.0,put,1,22.77,0.2014,5731.3421,17
2024-10-07 03:39:14.986,5800.0,call,1,21.35,0.1331,5730.7923,7
2024-10-07 03:39:14.986,5775.0,call,1,31.35,0.1388,5730.7923,7
2024-10-07 03:39:41.467,4000.0,put,1,3.5,0.5173,5729.3929,35
2024-10-07 03:39:41.493,6000.0,call,10,35.0,0.1306,5728.8431,52
2024-10-07 03:39:41.493,6000.0,call,5,35.0,0.1306,5728.8431,52
2024-10-07 03:39:41.493,6000.0,call,2,35.0,0.1306,5728.8431,52
2024-10-07 03:39:41.800,5220.0,put,1,12.1,0.2565,5727.9434,23
2024-10-07 03:39:42.061,5175.0,put,1,2.1,0.3507,5727.8935,6
2024-10-07 03:39:42.089,5580.0,put,30,3.67,0.2236,5727.8935,1
2024-10-07 03:39:42.089,5600.0,put,30,4.82,0.2148,5727.8935,1
2024-10-07 03:39:42.129,5365.0,put,1,1.35,0.3282,5727.7935,2
2024-10-07 03:39:42.182,5900.0,call,10,0.79,0.1325,5727.7935,3
2024-10-07 03:39:42.182,5920.0,call,10,0.39,0.1312,5727.7935,3
2024-10-07 03:39:42.749,6000.0,call,2,0.2,0.119,5727.8935,7
2024-10-07 03:39:42.749,6100.0,call,2,0.1,0.1461,5727.8935,7
2024-10-07 03:39:42.817,4000.0,put,1,1.35,0.6428,5727.8935,17
2024-10-07 03:39:46.329,5290.0,put,1,1.7,0.3562,5727.9434,3
2024-10-07 03:39:51.706,4000.0,put,1,3.4,0.5221,5728.1933,34
2024-10-07 03:40:02.480,5815.0,call,1,13.4,0.1288,5728.1933,6
2024-10-07 03:40:18.997,5745.0,call,1,31.7,0.1744,5728.0934,2
2024-10-07 03:40:21.648,5805.0,call,1,4.1,0.1382,5727.9934,1
2024-10-07 03:40:21.648,5770.0,call,1,12.85,0.1515,5727.9934,1
2024-10-07 03:40:22.378,5825.0,call,1,10.8,0.1265,5727.9934,6
2024-10-07 03:40:23.143,5700.0,put,1,37.51,0.1591,5727.9934,6
2024-10-07 03:40:23.143,5695.0,put,2,35.91,0.1603,5727.9934,6
2024-10-07 03:40:23.143,5700.0,put,2,37.51,0.1591,5727.9934,6
2024-10-07 03:40:23.143,5700.0,put,1,37.51,0.1591,5727.9934,6
2024-10-07 03:40:23.143,5700.0,put,1,37.51,0.1591,5727.9934,6
2024-10-07 03:40:23.143,5695.0,put,1,35.91,0.1603,5727.9934,6
2024-10-07 03:40:23.143,5695.0,put,1,35.91,0.1603,5727.9934,6
2024-10-07 03:40:23.143,5695.0,put,1,35.91,0.1603,5727.9934,6
2024-10-07 03:40:39.717,4200.0,put,1,2.1,0.5515,5727.4936,20
2024-10-07 03:40:39.892,5505.0,put,8,5.4,0.2534,5727.2937,3
2024-10-07 03:40:43.327,5855.0,call,1,5.2,0.1203,5727.4436,6
2024-10-07 03:40:44.847,5820.0,call,10,2.2,0.134,5727.3437,1
2024-10-07 03:40:50.419,5845.0,call,1,6.8,0.1226,5727.6935,6
2024-10-07 03:40:51.459,5800.0,call,1,14.8,0.1564,5727.6935,3
2024-10-07 03:40:55.697,6000.0,call,10,63.29,0.1298,5727.6935,84
2024-10-07 03:40:55.697,5825.0,call,5,144.23,0.1479,5727.6935,84
2024-10-07 03:41:01.296,5600.0,put,2,109.4,0.1805,5728.3933,73
2024-10-07 03:41:13.343,5865.0,call,1,4.0,0.118,5728.3933,6
2024-10-07 03:41:20.676,5600.0,put,1,16.1,0.1868,5727.8935,6
2024-10-07 03:41:33.094,5800.0,call,3,18.14,0.1331,5728.2933,6
2024-10-07 03:41:33.094,5830.0,call,1,7.45,0.1475,5728.2933,3
2024-10-07 03:41:33.094,5780.0,call,2,21.96,0.1625,5728.2933,3
2024-10-07 03:41:41.412,5655.0,put,4,35.8,0.1716,5728.7431,10
2024-10-07 03:41:46.593,5800.0,call,1,15.1,0.1557,5729.3929,3
2024-10-07 03:42:15.104,5650.0,put,1,9.6,0.1952,5730.0426,1
2024-10-07 03:42:19.023,5825.0,call,1,1.85,0.1306,5730.4424,1
2024-10-07 03:42:29.193,6225.0,call,1,2.78,0.1258,5729.4928,38
2024-10-07 03:42:29.193,4550.0,put,1,8.01,0.3861,5729.4928,38
2024-10-07 03:42:29.193,6275.0,call,2,1.82,0.1276,5729.4928,38
2024-10-07 03:42:29.193,4550.0,put,2,8.01,0.3861,5729.4928,38
2024-10-07 03:42:29.193,6275.0,call,1,1.82,0.1276,5729.4928,38
2024-10-07 03:42:29.193,6225.0,call,2,2.78,0.1258,5729.4928,38
2024-10-07 03:42:29.193,4500.0,put,2,7.57,0.3976,5729.4928,38
2024-10-07 03:42:29.193,4500.0,put,1,7.57,0.3976,5729.4928,38
2024-10-07 03:42:38.865,5825.0,call,2,8.5,0.1487,5728.6432,3
2024-10-07 03:42:38.865,5745.0,call,2,38.42,0.1738,5728.6432,3
2024-10-07 03:42:38.865,5785.0,call,4,20.11,0.1606,5728.6432,3
2024-10-07 03:42:39.222,5800.0,call,3,14.95,0.1559,5728.5932,3
2024-10-07 03:42:39.222,5805.0,call,3,13.45,0.1544,5728.5932,3
2024-10-07 03:42:42.716,5825.0,call,1,1.7,0.1309,5727.8935,1
2024-10-07 03:42:44.228,5800.0,call,15,20.7,0.1339,5727.7435,7
2024-10-07 03:43:32.794,5820.0,call,3,2.2,0.133,5728.1933,1
2024-10-07 03:43:55.461,5870.0,call,1,2.15,0.1352,5728.7931,3
2024-10-07 03:43:57.927,5630.0,put,1,23.2,0.1779,5728.7931,7
2024-10-07 03:43:59.096,5870.0,call,1,2.15,0.1352,5728.7931,3
2024-10-07 03:44:05.735,5835.0,call,1,8.8,0.1244,5728.943,6
2024-10-07 03:44:09.812,5835.0,call,1,8.8,0.1244,5728.943,6
2024-10-07 03:44:23.876,5250.0,put,20,13.4,0.2511,5728.8431,23
2024-10-07 03:45:16.837,5620.0,put,4,11.3,0.2135,5729.4428,2
2024-10-07 03:45:22.198,5910.0,call,1,16.15,0.1152,5729.6428,23
2024-10-07 03:45:22.198,5910.0,call,1,16.15,0.1152,5729.6428,23
2024-10-07 03:45:22.198,5900.0,call,1,18.3,0.1161,5729.6428,23
2024-10-07 03:45:22.198,5900.0,call,1,18.3,0.1161,5729.6428,23
2024-10-07 03:45:23.845,5605.0,put,1,12.87,0.2182,5729.6927,3
2024-10-07 03:45:23.845,5585.0,put,1,10.67,0.2251,5729.6927,3
2024-10-07 03:45:25.683,5425.0,put,1,22.83,0.2109,5729.7427,23
2024-10-07 03:45:25.683,5425.0,put,1,22.83,0.2109,5729.7427,23
2024-10-07 03:45:25.683,5400.0,put,1,20.88,0.2162,5729.7427,23
2024-10-07 03:45:25.683,5400.0,put,1,20.88,0.2162,5729.7427,23
2024-10-07 03:45:27.518,5250.0,put,10,13.1,0.2501,5730.1426,23
2024-10-07 03:45:27.525,5250.0,put,10,13.1,0.2501,5730.1426,23
2024-10-07 03:45:54.536,5780.0,call,1,37.27,0.1378,5730.4424,10
2024-10-07 03:45:54.536,5800.0,call,1,28.77,0.1338,5730.4424,10
2024-10-07 03:46:11.550,5800.0,call,1,28.87,0.1337,5730.8923,10
2024-10-07 03:46:11.550,5780.0,call,1,37.37,0.1377,5730.8923,10
2024-10-07 03:46:14.028,5860.0,call,1,3.2,0.1378,5730.8923,3
2024-10-07 03:46:21.735,6150.0,call,1,21.27,0.1222,5730.7423,73
2024-10-07 03:46:21.735,6050.0,call,2,41.52,0.1282,5730.7423,73
2024-10-07 03:46:21.735,5950.0,call,1,74.62,0.1371,5730.7423,73
2024-10-07 03:46:22.623,5200.0,put,5,53.0,0.2283,5730.7423,84
2024-10-07 03:46:22.944,5860.0,call,1,3.2,0.1379,5730.7423,3
2024-10-07 03:46:40.434,5770.0,call,1,26.5,0.1642,5730.2425,3
2024-10-07 03:46:57.372,5860.0,call,1,3.2,0.138,5730.6424,3
2024-10-07 03:46:57.552,5100.0,put,1,39.91,0.2485,5730.6424,73
2024-10-07 03:46:57.552,5000.0,put,1,33.46,0.2624,5730.6424,73
2024-10-07 03:46:57.552,5000.0,put,1,33.46,0.2624,5730.6424,73
2024-10-07 03:46:57.552,5100.0,put,1,39.91,0.2485,5730.6424,73
2024-10-07 03:47:03.212,5600.0,put,8,11.9,0.2195,5731.542,3
2024-10-07 03:47:03.541,6060.0,call,9,13.8,0.1285,5731.642,38
2024-10-07 03:47:03.711,5120.0,put,47,1.0,0.447,5731.642,3
2024-10-07 03:47:04.125,5880.0,call,1,7.82,0.1209,5731.642,10
2024-10-07 03:47:04.125,5900.0,call,1,5.32,0.1191,5731.642,10
2024-10-07 03:47:04.125,5880.0,call,1,7.82,0.1209,5731.642,10
2024-10-07 03:47:04.125,5900.0,call,1,5.32,0.1191,5731.642,10
2024-10-07 03:47:07.114,5200.0,put,1,47.82,0.2348,5731.642,73
2024-10-07 03:47:07.114,5200.0,put,1,47.82,0.2348,5731.642,73
2024-10-07 03:47:07.114,5250.0,put,1,52.62,0.2281,5731.642,73
2024-10-07 03:47:07.114,5250.0,put,1,52.62,0.2281,5731.642,73
2024-10-07 03:47:13.477,5815.0,call,1,11.2,0.1502,5731.7919,3
2024-10-07 03:47:13.477,5775.0,call,3,28.63,0.1382,5731.7919,6
2024-10-07 03:47:13.477,5750.0,call,2,36.87,0.1709,5731.7919,3
2024-10-07 03:47:26.474,5760.0,call,7,17.7,0.1543,5731.6919,1
2024-10-07 03:48:00.292,5725.0,put,12,40.45,0.1799,5731.592,3
2024-10-07 03:48:19.229,5855.0,call,1,3.8,0.1389,5731.642,3
2024-10-07 03:48:44.778,5780.0,call,1,23.0,0.1612,5732.1917,3
2024-10-07 03:48:44.778,5750.0,call,3,41.13,0.145,5732.1917,6
2024-10-07 03:48:57.826,5855.0,call,1,2.0,0.1379,5732.0918,2
2024-10-07 03:49:11.067,5850.0,call,1,4.3,0.1392,5731.592,3
2024-10-07 03:49:15.437,5750.0,call,3,40.88,0.1452,5731.492,6
2024-10-07 03:49:15.437,5780.0,call,1,22.85,0.1616,5731.492,3
2024-10-07 03:49:15.538,5830.0,call,2,7.75,0.146,5731.492,3
2024-10-07 03:49:15.538,5840.0,call,2,5.95,0.1434,5731.492,3
2024-10-07 03:49:16.797,5845.0,call,1,5.0,0.1407,5731.492,3
2024-10-07 03:49:27.784,5250.0,put,10,13.1,0.2507,5731.3421,23
2024-10-07 03:49:31.047,5770.0,call,1,166.5,0.1571,5730.6424,73
2024-10-07 03:49:31.583,5600.0,put,1,18.0,0.1861,5730.6424,7
2024-10-07 03:49:34.015,5780.0,call,1,10.0,0.1458,5730.4924,1
2024-10-07 03:49:39.111,5845.0,call,1,4.9,0.1409,5730.4424,3
2024-10-07 03:49:47.850,5835.0,call,1,6.4,0.1435,5729.8927,3
2024-10-07 03:50:19.964,5830.0,call,1,7.6,0.1457,5730.8923,3
2024-10-07 03:50:50.640,5830.0,call,1,7.5,0.1455,5730.4424,3
2024-10-07 03:51:09.841,5755.0,call,10,79.18,0.1397,5730.8423,23
2024-10-07 03:51:09.841,5760.0,call,10,76.18,0.1386,5730.8423,23
2024-10-07 03:51:44.172,5625.0,put,3,15.1,0.211,5731.592,3
2024-10-07 03:52:08.842,5825.0,call,1,8.7,0.1468,5731.642,3
2024-10-07 03:52:10.296,5590.0,put,1,3.82,0.2188,5731.6919,1
2024-10-07 03:52:10.296,5570.0,put,1,2.92,0.2277,5731.6919,1
2024-10-07 03:52:12.856,5815.0,call,1,11.1,0.1497,5731.7919,3
2024-10-07 03:52:18.024,5800.0,call,1,5.5,0.139,5732.3417,1
2024-10-07 03:52:22.762,5250.0,put,20,12.9,0.2501,5732.3917,23
2024-10-07 03:53:45.915,5845.0,call,3,0.7,0.1267,5729.7427,1
2024-10-07 03:53:46.000,5425.0,put,66,2.87,0.2858,5729.7427,3
2024-10-07 03:53:46.000,5360.0,put,66,2.12,0.3189,5729.7427,3
2024-10-07 03:54:43.526,5760.0,call,1,16.7,0.1543,5728.8931,1
2024-10-07 03:54:50.828,5400.0,put,1,44.3,0.2254,5729.093,38
2024-10-07 03:54:53.462,5570.0,put,2,3.05,0.2274,5729.2429,1
2024-10-07 03:54:53.462,5590.0,put,2,4.0,0.2186,5729.2429,1
2024-10-07 03:56:01.834,5220.0,put,17,50.6,0.232,5729.043,73
