quote_datetime,strike_price,w,trade_size,trade_price,trade_iv,spot_price,days_to_maturity
2024-10-10 03:31:00.066,5900.0,call,1,1.3,0.1063,5782.2217,3
2024-10-10 03:31:39.975,5725.0,put,4,57.86,0.1465,5782.3716,25
2024-10-10 03:31:49.784,5610.0,put,1,6.9,0.1828,5782.5715,5
2024-10-10 03:32:27.628,5855.0,call,1,6.8,0.1146,5782.9714,3
2024-10-10 03:32:56.943,5170.0,put,2,1.8,0.3505,5783.2712,7
2024-10-10 03:33:40.832,6030.0,call,1,0.55,0.1219,5783.971,7
2024-10-10 03:34:04.576,5825.0,call,1,19.2,0.1242,5783.921,4
2024-10-10 03:34:04.576,5775.0,put,1,33.4,0.1363,5783.921,4
2024-10-10 03:34:04.576,5875.0,call,1,5.75,0.1143,5783.921,4
2024-10-10 03:34:05.794,5670.0,put,19,105.2,0.1729,5783.921,70
2024-10-10 03:34:13.799,5700.0,put,1,10.7,0.1552,5783.3712,3
2024-10-10 03:34:32.683,5830.0,call,20,154.0,0.1511,5783.1713,70
2024-10-10 03:34:59.190,5845.0,call,14,21.9,0.1244,5783.971,7
2024-10-10 03:35:15.728,5025.0,put,50,1.15,0.4081,5783.6211,7
2024-10-10 03:35:32.499,5785.0,call,1,71.9,0.1281,5783.4712,17
2024-10-10 03:35:49.382,5700.0,put,7,48.7,0.1579,5783.2212,21
2024-10-10 03:36:44.966,5825.0,call,1,19.2,0.1247,5783.771,4
2024-10-10 03:37:24.543,5615.0,put,1,21.48,0.1745,5783.871,14
2024-10-10 03:37:24.543,5620.0,put,1,22.13,0.1734,5783.871,14
2024-10-10 03:37:24.760,5770.0,put,1,27.46,0.1352,5783.871,3
2024-10-10 03:37:24.760,5750.0,put,2,20.92,0.1403,5783.871,3
2024-10-10 03:37:24.760,5770.0,put,1,27.46,0.1352,5783.871,3
2024-10-10 03:37:24.760,5730.0,put,1,15.88,0.1457,5783.871,3
2024-10-10 03:37:24.760,5750.0,put,2,20.92,0.1403,5783.871,3
2024-10-10 03:37:24.760,5730.0,put,1,15.88,0.1457,5783.871,3
2024-10-10 03:37:42.643,5750.0,put,1,20.6,0.1395,5784.2209,3
2024-10-10 03:38:30.326,5720.0,put,20,13.65,0.1481,5783.971,3
2024-10-10 03:38:30.326,5690.0,put,20,9.05,0.157,5783.971,3
2024-10-10 03:38:30.750,5690.0,put,11,9.05,0.157,5783.971,3
2024-10-10 03:38:30.750,5720.0,put,11,13.65,0.1481,5783.971,3
2024-10-10 03:38:48.083,5500.0,put,2,4.73,0.2191,5783.921,7
2024-10-10 03:38:48.083,5480.0,put,2,4.23,0.226,5783.921,7
2024-10-10 03:38:48.083,5600.0,put,2,9.0,0.1855,5783.921,7
2024-10-10 03:38:48.083,5600.0,put,2,9.0,0.1855,5783.921,7
2024-10-10 03:38:48.083,5500.0,put,2,4.73,0.2191,5783.921,7
2024-10-10 03:38:48.083,5600.0,put,2,9.0,0.1855,5783.921,7
2024-10-10 03:38:48.083,5380.0,put,2,2.81,0.2649,5783.921,7
2024-10-10 03:38:48.083,5380.0,put,2,2.81,0.2649,5783.921,7
2024-10-10 03:38:48.083,5500.0,put,2,4.73,0.2191,5783.921,7
2024-10-10 03:38:48.083,5480.0,put,2,4.23,0.226,5783.921,7
2024-10-10 03:38:48.083,5480.0,put,2,4.23,0.226,5783.921,7
2024-10-10 03:38:48.083,5380.0,put,2,2.81,0.2649,5783.921,7
2024-10-10 03:39:47.073,5775.0,put,3,29.18,0.134,5783.921,3
2024-10-10 03:39:47.073,5800.0,call,3,25.94,0.1266,5783.921,3
2024-10-10 03:39:58.790,5860.0,call,12,15.7,0.1199,5783.921,7
2024-10-10 03:42:12.404,5740.0,put,1,18.25,0.1432,5783.6211,3
2024-10-10 03:42:12.404,5800.0,call,1,25.8,0.1266,5783.6211,3
2024-10-10 03:42:12.404,5860.0,call,1,5.8,0.1125,5783.6211,3
2024-10-10 03:42:23.382,5880.0,call,20,65.91,0.1493,5783.4712,28
2024-10-10 03:42:23.382,4900.0,put,20,8.71,0.3441,5783.4712,28
2024-10-10 03:42:23.382,5735.0,put,20,81.95,0.1741,5783.4712,28
2024-10-10 03:42:56.566,5500.0,put,2,37.0,0.2184,5783.921,28
2024-10-10 03:45:41.212,5685.0,put,1,8.7,0.1595,5783.4712,3
2024-10-10 03:47:59.840,5740.0,put,1,18.59,0.1437,5783.2212,3
2024-10-10 03:47:59.840,5840.0,call,1,10.17,0.1167,5783.2212,3
2024-10-10 03:51:21.483,5795.0,call,1,65.7,0.1264,5783.2712,17
2024-10-10 03:53:44.552,4900.0,put,7,7.6,0.3465,5783.1213,26
2024-10-10 03:53:44.552,5730.0,put,7,74.68,0.1695,5783.1213,26
2024-10-10 03:53:44.552,5875.0,call,7,60.12,0.1442,5783.1213,26
2024-10-10 03:54:07.069,5625.0,put,1,4.0,0.1781,5783.1213,3
2024-10-10 03:55:42.690,4225.0,put,10,0.15,0.6865,5783.2212,7
2024-10-10 03:55:42.690,4000.0,put,10,0.75,0.6171,5783.2212,17
2024-10-10 03:55:42.690,4000.0,put,10,0.75,0.6171,5783.2212,17
2024-10-10 03:55:42.690,4225.0,put,10,0.15,0.6865,5783.2212,7
2024-10-10 03:57:20.929,3525.0,put,1,5.1,0.5196,5783.2212,70
2024-10-10 03:59:34.560,5710.0,put,1,12.12,0.1511,5783.2712,3
2024-10-10 03:59:34.560,5890.0,call,1,1.92,0.1068,5783.2712,3
2024-10-10 03:59:34.560,5840.0,call,1,10.18,0.1169,5783.2712,3
2024-10-10 03:59:34.560,5760.0,put,1,24.21,0.1376,5783.2712,3
2024-10-10 03:59:45.727,5840.0,call,1,16.66,0.1221,5783.2712,5
2024-10-10 03:59:45.727,5820.0,call,1,16.81,0.1221,5783.2712,3
2024-10-10 04:03:04.467,5830.0,call,1,24.01,0.1268,5782.0512,6
2024-10-10 04:03:04.467,5810.0,call,1,25.31,0.1272,5782.0512,4
2024-10-10 04:05:12.752,5860.0,call,1,8.58,0.1156,5783.4361,4
2024-10-10 04:05:12.752,5850.0,call,1,7.98,0.1139,5783.4361,3
2024-10-10 04:06:12.483,5870.0,call,1,4.3,0.1104,5783.8119,3
2024-10-10 04:07:08.615,5700.0,put,1,10.22,0.1543,5783.4854,3
2024-10-10 04:07:08.615,5700.0,put,1,10.22,0.1543,5783.4854,3
2024-10-10 04:07:08.615,5725.0,put,1,14.42,0.1469,5783.4854,3
2024-10-10 04:07:08.615,5725.0,put,1,14.42,0.1469,5783.4854,3
2024-10-10 04:08:26.048,5850.0,call,1,8.0,0.1143,5783.6353,3
2024-10-10 04:09:17.167,5885.0,call,1,2.4,0.1076,5782.6583,3
2024-10-10 04:11:01.781,5800.0,call,1,41.7,0.1338,5781.8309,7
2024-10-10 04:13:05.791,4000.0,put,1,3.2,0.5291,5780.5034,34
2024-10-10 04:13:05.848,5880.0,call,3,124.1,0.1449,5780.3035,70
2024-10-10 04:13:06.293,5745.0,put,10,126.5,0.1627,5780.1551,70
2024-10-10 04:13:06.345,4000.0,put,1,3.4,0.5261,5780.1551,35
2024-10-10 04:13:56.643,3000.0,put,1,9.0,0.4872,5779.6552,161
2024-10-10 04:14:35.512,6000.0,call,35,68.7,0.1328,5780.5594,70
2024-10-10 04:14:35.565,6010.0,call,7,65.0,0.1318,5780.8093,70
2024-10-10 04:17:24.890,5700.0,put,4,35.0,0.1537,5781.7144,14
2024-10-10 04:19:42.464,5730.0,put,1,26.1,0.1498,5781.7763,6
2024-10-10 04:19:42.464,5735.0,put,1,27.4,0.1486,5781.7763,6
2024-10-10 04:19:42.464,5735.0,put,2,27.4,0.1486,5781.7763,6
2024-10-10 04:19:42.464,5860.0,call,1,13.7,0.1209,5781.7763,6
2024-10-10 04:19:42.464,5860.0,call,2,13.7,0.1209,5781.7763,6
2024-10-10 04:19:42.464,5860.0,call,1,13.7,0.1209,5781.7763,6
2024-10-10 04:19:42.464,5855.0,call,1,15.1,0.1217,5781.7763,6
2024-10-10 04:19:42.464,5855.0,call,2,15.1,0.1217,5781.7763,6
2024-10-10 04:19:42.464,5735.0,put,1,27.4,0.1486,5781.7763,6
2024-10-10 04:19:42.464,5730.0,put,2,26.1,0.1498,5781.7763,6
2024-10-10 04:19:42.464,5855.0,call,1,15.1,0.1217,5781.7763,6
2024-10-10 04:19:42.464,5730.0,put,1,26.1,0.1498,5781.7763,6
2024-10-10 04:19:47.694,6025.0,call,1,0.35,0.1217,5781.8925,6
2024-10-10 04:19:47.694,5450.0,put,1,3.1,0.2394,5781.8925,6
2024-10-10 04:19:47.694,5440.0,put,1,3.0,0.2439,5781.8925,6
2024-10-10 04:19:47.694,6000.0,call,1,0.55,0.1177,5781.8925,6
2024-10-10 04:19:47.694,5450.0,put,1,3.1,0.2394,5781.8925,6
2024-10-10 04:19:47.694,6025.0,call,1,0.35,0.1217,5781.8925,6
2024-10-10 04:19:47.694,6000.0,call,1,0.55,0.1177,5781.8925,6
2024-10-10 04:19:47.694,5440.0,put,1,3.0,0.2439,5781.8925,6
2024-10-10 04:21:35.617,6000.0,call,1,0.56,0.1181,5781.6637,6
2024-10-10 04:21:35.617,5450.0,put,1,3.15,0.24,5781.6637,6
2024-10-10 04:21:35.617,6000.0,call,1,0.56,0.1181,5781.6637,6
2024-10-10 04:21:35.617,5450.0,put,1,3.15,0.24,5781.6637,6
2024-10-10 04:21:35.617,5440.0,put,1,2.96,0.2432,5781.6637,6
2024-10-10 04:21:35.617,6025.0,call,1,0.35,0.1218,5781.6637,6
2024-10-10 04:21:35.617,6025.0,call,1,0.35,0.1218,5781.6637,6
2024-10-10 04:21:35.617,5440.0,put,1,2.96,0.2432,5781.6637,6
2024-10-10 04:29:50.977,5580.0,put,1,6.87,0.1945,5784.2896,6
2024-10-10 04:29:50.977,5580.0,put,1,6.87,0.1945,5784.2896,6
2024-10-10 04:29:50.977,5585.0,put,1,7.12,0.1928,5784.2896,6
2024-10-10 04:29:50.977,5585.0,put,1,7.12,0.1928,5784.2896,6
2024-10-10 04:29:50.977,5910.0,call,1,4.97,0.1162,5784.2896,6
2024-10-10 04:29:50.977,5910.0,call,1,4.97,0.1162,5784.2896,6
2024-10-10 04:29:50.977,5905.0,call,1,5.52,0.1162,5784.2896,6
2024-10-10 04:29:50.977,5905.0,call,1,5.52,0.1162,5784.2896,6
2024-10-10 04:30:50.791,5810.0,call,2,21.7,0.124,5784.2943,3
2024-10-10 04:30:50.791,5830.0,call,2,13.75,0.1187,5784.2943,3
2024-10-10 04:30:55.273,5890.0,call,4,2.05,0.1066,5784.2544,3
2024-10-10 04:30:55.295,5890.0,call,4,2.05,0.1066,5784.2544,3
2024-10-10 04:31:05.299,5800.0,call,1,26.4,0.1265,5784.2515,3
2024-10-10 04:31:52.014,5700.0,put,5,34.2,0.154,5784.7458,14
2024-10-10 04:32:21.156,5700.0,put,15,20.0,0.1568,5784.7677,7
2024-10-10 04:33:30.177,5800.0,call,1,26.3,0.1265,5784.0462,3
2024-10-10 04:35:38.963,6050.0,call,20,12.1,0.1278,5784.8873,26
2024-10-10 04:38:35.881,5100.0,put,1,1.35,0.3794,5783.0904,7
2024-10-10 04:38:35.881,5800.0,call,1,40.49,0.131,5783.0904,7
2024-10-10 04:38:35.881,4200.0,put,1,0.12,0.688,5783.0904,7
2024-10-10 04:38:35.881,6000.0,call,1,0.77,0.1165,5783.0904,7
2024-10-10 04:40:40.153,5400.0,put,1,3.32,0.258,5782.9831,7
2024-10-10 04:40:40.153,5350.0,put,1,2.77,0.2773,5782.9831,7
2024-10-10 04:40:49.861,5815.0,call,1,18.9,0.1225,5782.7994,3
2024-10-10 04:41:54.392,6300.0,call,7,4.26,0.122,5781.9595,49
2024-10-10 04:41:54.392,6350.0,call,14,2.97,0.1237,5781.9595,49
2024-10-10 04:41:54.392,6300.0,call,6,4.26,0.122,5781.9595,49
2024-10-10 04:41:54.392,6300.0,call,3,4.26,0.122,5781.9595,49
2024-10-10 04:41:54.392,6350.0,call,6,2.97,0.1237,5781.9595,49
2024-10-10 04:41:54.392,6300.0,call,7,4.26,0.122,5781.9595,49
2024-10-10 04:41:54.392,6350.0,call,12,2.97,0.1237,5781.9595,49
2024-10-10 04:41:54.392,6350.0,call,14,2.97,0.1237,5781.9595,49
2024-10-10 04:41:54.392,6380.0,call,7,2.48,0.1255,5781.9595,49
2024-10-10 04:41:54.392,6350.0,call,6,2.97,0.1237,5781.9595,49
2024-10-10 04:41:54.392,6380.0,call,6,2.48,0.1255,5781.9595,49
2024-10-10 04:41:54.392,6300.0,call,3,4.26,0.122,5781.9595,49
2024-10-10 04:41:54.392,6380.0,call,7,2.48,0.1255,5781.9595,49
2024-10-10 04:41:54.392,6380.0,call,3,2.48,0.1255,5781.9595,49
2024-10-10 04:41:54.392,6380.0,call,3,2.48,0.1255,5781.9595,49
2024-10-10 04:42:14.256,5800.0,call,1,25.3,0.1264,5781.8342,3
2024-10-10 04:43:45.488,6020.0,call,18,0.5,0.1188,5781.8681,7
2024-10-10 04:44:15.822,5800.0,call,1,25.2,0.1262,5781.7559,3
2024-10-10 04:46:57.116,5800.0,call,1,25.6,0.1266,5782.4833,3
2024-10-10 04:52:24.112,5650.0,put,10,68.91,0.1852,5782.2405,35
2024-10-10 04:52:36.662,5915.0,call,1,0.75,0.1057,5782.1852,3
2024-10-10 04:54:28.199,6110.0,call,5,2.2,0.1146,5782.2119,21
2024-10-10 04:56:54.727,5350.0,put,1,12.55,0.2367,5782.2338,21
2024-10-10 04:56:54.727,5400.0,put,1,32.25,0.2277,5782.2338,35
2024-10-10 04:59:22.668,5500.0,put,3,73.0,0.1967,5781.965,70
2024-10-10 04:59:54.646,5755.0,put,1,22.1,0.1378,5781.965,3
2024-10-10 04:59:58.415,5600.0,put,5,58.5,0.1935,5781.959,35
2024-10-10 05:00:40.421,5950.0,call,1,0.95,0.1112,5781.2635,5
2024-10-10 05:02:20.507,5775.0,put,1,48.35,0.1301,5781.4219,11
2024-10-10 05:02:20.507,5675.0,put,2,23.13,0.154,5781.4219,11
2024-10-10 05:02:20.507,5600.0,put,1,14.06,0.1735,5781.4219,11
2024-10-10 05:04:19.800,5280.0,put,2,0.3,0.3204,5780.6268,3
2024-10-10 05:05:34.843,5730.0,put,1,16.23,0.1458,5780.4896,3
2024-10-10 05:05:34.843,5830.0,call,1,12.63,0.1188,5780.4896,3
2024-10-10 05:05:38.682,6100.0,call,15,38.0,0.1255,5780.3478,70
2024-10-10 05:06:02.319,3000.0,put,1,10.7,0.465,5780.1086,188
2024-10-10 05:07:02.760,5800.0,call,1,39.03,0.1307,5780.3091,7
2024-10-10 05:07:02.760,5825.0,call,2,27.16,0.1255,5780.3091,7
2024-10-10 05:07:02.760,5850.0,call,1,17.89,0.1211,5780.3091,7
2024-10-10 05:08:12.214,5800.0,call,1,24.7,0.1269,5780.2836,3
2024-10-10 05:08:33.348,5670.0,put,3,20.4,0.154,5780.0594,10
2024-10-10 05:09:16.443,4200.0,put,5,0.05,0.7877,5780.2585,4
2024-10-10 05:09:36.611,5810.0,call,3,39.3,0.1212,5780.422,10
2024-10-10 05:12:37.296,5690.0,put,3,25.7,0.1503,5781.5657,11
2024-10-10 05:13:44.916,5830.0,call,3,33.0,0.1186,5781.2608,11
2024-10-10 05:14:02.049,5925.0,call,2,22.6,0.117,5781.1226,21
2024-10-10 05:14:02.049,5825.0,call,1,63.15,0.1315,5781.1226,21
2024-10-10 05:14:02.049,6000.0,call,1,8.75,0.1124,5781.1226,21
2024-10-10 05:14:54.127,6150.0,call,15,27.5,0.1229,5780.7112,70
2024-10-10 05:17:19.414,5900.0,call,1,1.25,0.1063,5780.642,3
2024-10-10 05:19:30.282,5000.0,put,100,1.6,0.3726,5781.1641,10
2024-10-10 05:19:35.310,4600.0,put,18,0.75,0.5078,5781.1641,10
2024-10-10 05:19:35.310,4600.0,put,132,0.75,0.5078,5781.1641,10
2024-10-10 05:20:06.808,5600.0,put,1,28.2,0.175,5781.7485,20
2024-10-10 05:22:29.433,5740.0,put,1,28.5,0.1473,5782.1206,6
2024-10-10 05:22:49.820,5575.0,put,11,3.5,0.1955,5782.2144,4
2024-10-10 05:23:04.429,6000.0,call,7,69.42,0.1329,5782.4441,70
2024-10-10 05:23:04.429,5850.0,call,9,90.26,0.1504,5782.4441,35
2024-10-10 05:23:34.773,3600.0,put,1,5.5,0.5066,5782.1709,70
2024-10-10 05:23:34.773,3600.0,put,1,5.5,0.5066,5782.1709,70
2024-10-10 05:23:34.773,3600.0,put,1,5.5,0.5066,5782.1709,70
2024-10-10 05:23:34.773,3600.0,put,1,5.5,0.5066,5782.1709,70
2024-10-10 05:24:48.511,5940.0,call,1,2.9,0.1148,5781.7002,7
2024-10-10 05:25:32.661,5850.0,call,8,90.1,0.1503,5782.2488,35
2024-10-10 05:25:32.661,6000.0,call,6,69.3,0.1328,5782.2488,70
2024-10-10 05:25:32.709,6000.0,call,1,69.32,0.1329,5782.2488,70
2024-10-10 05:25:32.709,6000.0,call,2,69.33,0.1329,5782.2488,70
2024-10-10 05:25:32.709,5850.0,call,4,90.12,0.1503,5782.2488,35
2024-10-10 05:25:38.126,6000.0,call,21,69.38,0.1329,5782.3635,70
2024-10-10 05:25:38.126,5850.0,call,28,90.16,0.1503,5782.3635,35
2024-10-10 05:27:40.274,4250.0,put,1,11.1,0.3911,5782.1152,70
2024-10-10 05:30:50.710,5600.0,put,1,27.6,0.1744,5783.4732,20
2024-10-10 05:32:04.913,4500.0,put,4,74.7,0.2543,5783.338,343
2024-10-10 05:33:40.282,5860.0,call,1,8.7,0.1167,5784.1543,4
2024-10-10 05:33:48.135,5950.0,call,18,13.77,0.1094,5784.2493,20
2024-10-10 05:33:48.135,5900.0,call,4,26.1,0.1138,5784.2493,20
2024-10-10 05:33:48.135,5900.0,call,6,26.11,0.1138,5784.2493,20
2024-10-10 05:34:01.273,5840.0,call,1,17.2,0.1221,5784.1522,5
2024-10-10 05:34:08.856,5830.0,call,1,24.4,0.1266,5784.0447,6
2024-10-10 05:34:30.795,5800.0,call,1,26.2,0.126,5784.4885,3
2024-10-10 05:34:45.415,3800.0,put,5,0.25,0.7655,5784.4287,11
2024-10-10 05:34:50.450,5850.0,call,1,8.02,0.1142,5784.6724,3
2024-10-10 05:34:54.780,5855.0,call,1,6.9,0.1125,5785.1619,3
2024-10-10 05:34:55.859,4750.0,put,10,48.2,0.2637,5785.1581,161
2024-10-10 05:34:56.139,4750.0,put,10,48.2,0.2637,5785.1497,161
2024-10-10 05:34:56.417,4750.0,put,10,48.2,0.2636,5784.6999,161
2024-10-10 05:34:56.698,4750.0,put,10,48.2,0.2637,5784.7499,161
2024-10-10 05:35:13.913,5100.0,put,2,138.8,0.2145,5784.7912,343
2024-10-10 05:35:15.526,4750.0,put,10,48.3,0.2638,5784.9069,161
2024-10-10 05:35:15.812,4750.0,put,10,48.3,0.2638,5784.9069,161
2024-10-10 05:35:16.257,4750.0,put,10,48.2,0.2637,5784.9069,161
2024-10-10 05:35:16.539,4750.0,put,10,48.2,0.2637,5784.9069,161
2024-10-10 05:35:16.813,4750.0,put,10,48.2,0.2637,5784.9069,161
2024-10-10 05:35:17.251,4750.0,put,10,48.3,0.2638,5784.9069,161
2024-10-10 05:36:31.578,5650.0,put,1,5.08,0.1703,5784.3728,3
2024-10-10 05:36:31.578,5865.0,call,1,7.62,0.1156,5784.3728,4
2024-10-10 05:36:59.371,5800.0,call,1,69.55,0.1282,5784.38,19
2024-10-10 05:37:12.839,5650.0,put,1,34.66,0.1633,5783.7333,20
2024-10-10 05:37:40.903,5370.0,put,1,3.0,0.2712,5784.2187,7
2024-10-10 05:37:40.903,5340.0,put,1,2.7,0.2828,5784.2187,7
2024-10-10 05:37:40.903,5340.0,put,1,2.7,0.2828,5784.2187,7
2024-10-10 05:37:40.903,5370.0,put,1,3.0,0.2712,5784.2187,7
2024-10-10 05:37:42.179,3600.0,put,1,5.5,0.507,5784.2187,70
2024-10-10 05:37:42.179,3600.0,put,1,5.5,0.507,5784.2187,70
2024-10-10 05:39:24.688,4250.0,put,1,11.0,0.3909,5784.2803,70
2024-10-10 05:39:46.814,5920.0,call,1,5.4,0.1172,5784.2943,7
2024-10-10 05:43:00.866,4500.0,put,2,74.5,0.2542,5784.4675,343
2024-10-10 05:44:46.406,5100.0,put,1,139.2,0.2146,5783.0297,343
2024-10-10 05:44:47.179,5940.0,call,1,2.9,0.1143,5782.6931,7
2024-10-10 05:45:07.379,5850.0,call,3,7.7,0.115,5782.4095,3
2024-10-10 05:45:12.608,5920.0,call,1,0.6,0.1055,5782.4683,3
2024-10-10 05:45:23.709,5700.0,put,4,34.8,0.154,5782.3879,14
2024-10-10 05:48:15.413,4700.0,put,3,18.55,0.3144,5782.4242,70
2024-10-10 05:48:15.413,4975.0,put,3,12.25,0.3091,5782.4242,35
2024-10-10 05:49:24.008,6150.0,call,2,27.75,0.123,5782.2735,70
2024-10-10 05:49:24.008,6150.0,call,1,27.75,0.123,5782.2735,70
2024-10-10 05:49:24.008,6200.0,call,2,19.8,0.1211,5782.2735,70
2024-10-10 05:49:24.008,6200.0,call,1,19.8,0.1211,5782.2735,70
2024-10-10 05:50:26.279,4975.0,put,1,12.24,0.309,5782.3984,35
2024-10-10 05:50:26.279,6200.0,call,1,19.76,0.121,5782.3984,70
2024-10-10 05:50:46.696,5765.0,put,2,38.7,0.1427,5782.5499,7
2024-10-10 05:51:15.663,5600.0,put,1,9.8,0.1888,5783.6006,7
2024-10-10 05:51:15.663,5575.0,put,1,8.2,0.1965,5783.6006,7
2024-10-10 05:56:36.203,5825.0,call,1,19.3,0.1236,5784.34,4
2024-10-10 06:00:39.810,4870.0,put,18,10.5,0.3324,5785.72,35
2024-10-10 06:00:39.813,4910.0,put,18,11.2,0.3239,5785.72,35
2024-10-10 06:01:42.409,5825.0,call,1,15.7,0.1204,5785.2263,3
2024-10-10 06:01:42.413,5810.0,call,7,21.9,0.1243,5785.2263,3
2024-10-10 06:02:05.719,5450.0,put,1,9.45,0.2171,5785.0403,14
2024-10-10 06:02:05.719,5400.0,put,1,6.8,0.2306,5785.0403,13
2024-10-10 06:06:24.835,4500.0,put,5,1.45,0.515,5785.3015,14
2024-10-10 06:07:31.095,5860.0,call,1,6.1,0.1132,5785.0307,3
2024-10-10 06:08:28.711,5000.0,put,1,3.3,0.3597,5785.0862,14
2024-10-10 06:08:32.666,5630.0,put,11,5.9,0.1783,5785.0835,4
