date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-01-03,1280.2781,0.001578,0.020857999999999998,0.7115765107362254,0.09306149053727751,-0.895197406716091,0.5556363957046098,0.047183571273645086,-0.1762910627907533,0.014162296746478202,0.1284874390756954,148,True,10,65,148,411532,1258.86,1284.62,0.02046295854979907,False,2012-01-03 16:19:32.944
2012-01-04,1274.5341,0.001578,0.020857999999999998,0.4312475144412212,0.1488061910913394,-0.9296434466023907,0.47706730774771655,0.0449862179375161,-0.09924861603844345,0.015437578100304902,0.11599077959599177,150,True,12,57,150,333753,1268.15,1278.73,0.008342861648858557,False,2012-01-04 16:18:53.950
2012-01-05,1274.7639,0.001776,0.020865,0.07746611090203451,5.362474864721262,-0.8203274772930147,1.2768361949039142,0.03443776711225876,-0.7994905234569668,0.011389332218892174,0.09025665061330072,146,True,10,49,146,367118,1265.26,1283.05,0.014060351232157764,False,2012-01-05 16:19:56.174
2012-01-06,1278.3834,0.001675,0.020933999999999998,0.13684466120567962,1.1351239624144132,-0.841362370924817,1.094278085107454,0.041475501144550404,-0.8867732194203386,0.017563881759467888,0.16252871756715365,113,True,9,48,113,403252,1273.41,1281.76,0.006557196817992494,False,2012-01-06 16:14:54.855
2012-01-09,1279.1743,0.001675,0.020933999999999998,0.10799375394599146,1.4837690948781426,-0.8261449298892001,0.9546216728796808,0.039097708487827905,-0.5908269492417272,0.015509154813648618,0.15972987784788642,137,True,11,58,137,397522,1274.75,1281.99,0.005679545008825171,False,2012-01-09 16:17:32.665
2012-01-10,1293.0522,0.0015229999999999998,0.020710000000000003,0.110850784570385,1.7885421511622357,-0.8535841440134287,0.963639342170869,0.03156507807242267,-0.5320781803924293,0.011060760685787317,0.10188456895618218,146,True,11,54,146,509328,1280.77,1296.46,0.012250443092826968,False,2012-01-10 16:16:41.310
2012-01-11,1289.2819,0.001675,0.020712,0.18505521503349318,0.4894206269320851,-0.9069973740805716,0.5952381536932817,0.034487945100771494,-0.17316878089469873,0.014087142856558491,0.14574658534791815,136,True,10,53,136,411236,1285.41,1293.79,0.006519320683672891,False,2012-01-11 16:18:11.721
2012-01-12,1291.4992,0.001675,0.020712,0.08183593185490662,3.4842584678535062,-0.7977416520491339,1.2735223033352725,0.03358346250995287,-1.051583980012096,0.01635039254762611,0.1662217256997238,141,True,10,56,141,451180,1285.77,1296.82,0.00859407203465623,False,2012-01-12 16:19:07.704
2012-01-17,1297.2946,0.000967,0.020705,0.13123681259186487,1.5215972550025156,-0.7684518404598935,1.3397289417781921,0.04569257252521077,-1.3954944898479922,0.008344430511582852,0.06498311968051004,118,True,9,55,118,365222,1290.88,1302.92,0.009326970748636532,False,2012-01-17 16:19:52.232
2012-01-18,1298.653,0.001017,0.020491000000000002,0.11520590163813169,1.1434298883078362,-0.8172515733441064,0.8770266130082986,0.04568908495791358,-0.5057159374398231,0.00793949434702513,0.0646495723922498,126,True,9,60,126,843906,1291.05,1308.04,0.013159831145191925,False,2012-01-18 16:19:27.025
2012-01-19,1313.1197,0.001017,0.020395,0.09386846547352816,3.1168754193973607,-0.7876727944212503,1.5888927403998976,0.032422241203928046,-1.939427515113517,0.011348702073455334,0.12199252103592323,134,True,10,49,134,519270,1308.07,1315.47,0.0056571895999451005,False,2012-01-19 16:19:09.253
2012-01-23,1316.1526,0.001017,0.020457999999999997,0.0923274576608554,2.9487171704029693,-0.7994845706783636,1.649771226562585,0.035700091448827374,-2.177249980585381,0.013487003184437771,0.11986019180909294,143,True,10,59,143,417182,1309.89,1322.26,0.009443541060699667,False,2012-01-23 16:19:46.734
2012-01-24,1311.9823,0.001017,0.02048,0.08899435286326451,3.57774871033669,-0.8155427713815045,1.6557924784476064,0.03318323920083833,-2.104849869316081,0.008125169374057875,0.08545900287245381,119,True,8,53,119,280152,1306.06,1315.96,0.007580049921136922,False,2012-01-24 16:15:42.592
2012-01-25,1316.3401,0.000967,0.020305,0.09005963801637144,2.747281952067334,-0.8056810094958223,1.40474767576249,0.030022741398570744,-1.4784775962959287,0.008114792109647117,0.08290098984682746,128,True,9,53,128,333136,1307.75,1328.3,0.01571401261709049,False,2012-01-25 16:17:22.209
2012-01-26,1323.0697,0.001017,0.020427,0.11991532444169484,0.8567489135732411,-0.8853182608559639,0.6103411733307337,0.025967334230203094,-0.16704169999032714,0.010071707267557755,0.11216384391475367,168,True,12,53,168,561062,1313.6,1333.47,0.015126370280146295,False,2012-01-26 16:15:38.183
2012-01-27,1315.597,0.0010680000000000002,0.020481,0.08031760708513955,4.104581586583262,-0.7329238896754104,1.8160820008036456,0.030400394739546255,-2.6388134914027863,0.0074425852968310864,0.0721511992283611,138,True,10,48,138,388472,1311.72,1319.99,0.006304699173604211,False,2012-01-27 16:19:45.887
2012-01-30,1307.3423,0.001119,0.020534,0.12116053358780794,0.8768338415242846,-0.83193821219317,0.6773648187255656,0.03277574480867712,-0.24634778543325894,0.007441548555945537,0.08156422370952139,124,True,8,47,124,334109,1300.54,1316.16,0.01201039568179385,False,2012-01-30 16:19:16.467
2012-01-31,1312.0914,0.001119,0.020543999999999996,0.08372623445494946,1.9722684339615666,-0.817406505563874,0.8538202092167174,0.030704174593067082,-0.3987477310469548,0.008817204931340953,0.08029770802179946,136,True,9,58,136,279462,1306.78,1321.41,0.011195457536846476,False,2012-01-31 16:19:32.133
2012-02-01,1326.3746,0.001017,0.020402999999999998,0.14454341086722466,0.8094595821710882,-0.8560825283260085,0.8153316032397501,0.029689925174995146,-0.430761525309166,0.009494275237904515,0.10665727567985386,158,True,11,55,158,548072,1312.45,1330.42,0.013691950169530287,False,2012-02-01 16:17:27.145
