date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2016-10-26,pegged,calibration rejected (boundary-pegged),0.008721527842393086,12.0,23.0,184.0
2016-10-27,iv_miss,calibration rejected (iv_rmse=0.0444 > 0.02),0.04435932046051072,12.0,45.0,187.0
2016-10-28,pegged,calibration rejected (boundary-pegged),0.015264507748032589,12.0,30.0,184.0
2016-10-31,pegged,calibration rejected (boundary-pegged),0.008510081702995645,12.0,44.0,185.0
2016-11-01,pegged,calibration rejected (boundary-pegged),0.009988542899844754,12.0,21.0,181.0
2016-11-02,pegged,calibration rejected (boundary-pegged),0.009857787755306642,12.0,29.0,180.0
2016-11-03,pegged,calibration rejected (boundary-pegged),0.010504074396574792,12.0,31.0,183.0
2016-11-04,pegged,calibration rejected (boundary-pegged),0.00853583971447187,12.0,48.0,189.0
2016-11-07,pegged,calibration rejected (boundary-pegged),0.00786716938934427,12.0,36.0,182.0
2016-11-08,pegged,calibration rejected (boundary-pegged),0.012633395829331888,12.0,42.0,182.0
2016-11-09,pegged,calibration rejected (boundary-pegged),0.008316585579675982,12.0,24.0,186.0
2016-11-10,pegged,calibration rejected (boundary-pegged),0.007539272860966834,12.0,29.0,188.0
2016-11-14,pegged,calibration rejected (boundary-pegged),0.0068517968491436715,12.0,48.0,184.0
2016-11-15,pegged,calibration rejected (boundary-pegged),0.005669830456114829,12.0,35.0,183.0
2016-11-16,pegged,calibration rejected (boundary-pegged),0.009459801237039371,12.0,37.0,181.0
2016-11-17,pegged,calibration rejected (boundary-pegged),0.007203966956233467,12.0,42.0,184.0
2016-11-18,pegged,calibration rejected (boundary-pegged),0.007634241488708215,12.0,47.0,185.0
2016-11-22,pegged,calibration rejected (boundary-pegged),0.004395071554668387,12.0,26.0,180.0
2016-11-23,pegged,calibration rejected (boundary-pegged),0.0034784445130614313,12.0,32.0,182.0
2016-12-02,pegged,calibration rejected (boundary-pegged),0.005596312824945454,12.0,37.0,174.0
2016-12-06,pegged,calibration rejected (boundary-pegged),0.003976901355872478,12.0,36.0,184.0
2016-12-13,pegged,calibration rejected (boundary-pegged),0.0037497370333402866,12.0,36.0,184.0
2016-12-14,pegged,calibration rejected (boundary-pegged),0.0049712944708491585,12.0,33.0,182.0
