spot_price,theta,kappa,rho,eta,v0,feller,calculation_date,contracts_count,total_volume,risk_free_rate,dividend_rate
5764.0,0.40664820065092994,3.6354344910300767,-0.6877154809663202,2.5830244813990495,0.004590865924141515,-3.715329682783408,2024-10-10 14:43:27.182,21.0,180.0,0.041989,0.012862
5765.0,0.06896382140243201,6.230658164754666,-0.687721596234376,2.6969601050918723,0.01763463692845147,-6.414213814669672,2024-10-10 14:43:28.293,46.0,1195.0,0.041989,0.012862
5766.0,0.0734141424716526,4.244184315927952,-0.7486461350483624,1.4040181749013214,0.017247951232213166,-1.3481007313622615,2024-10-10 14:43:31.118,82.0,2754.0,0.041989,0.012862
5767.0,0.055125496472053226,23.07820551203992,-0.7056963940474007,6.264126934537095,0.02400274485307309,-36.694891178922546,2024-10-10 15:06:24.068,75.0,11249.0,0.041989,0.012862
5768.0,0.04605238405768834,6.5320406754708396,-0.7025537548922448,1.5469650528718157,0.018502036749997373,-1.7914687830722493,2024-10-10 15:16:49.160,96.0,11891.0,0.041989,0.012862
5769.0,0.12499297575731227,1.655683759089986,-0.9999999164990995,0.4393244080705002,0.01223878611310873,0.22089174439692513,2024-10-10 15:16:03.147,70.0,20820.0,0.041989,0.012862
5770.0,0.047439643306425756,6.317767389641076,-0.7454627030374545,1.0988808272269435,0.015295570072306117,-0.6081138095318893,2024-10-10 15:17:25.766,96.0,22404.0,0.041989,0.012862
5771.0,0.03831663254810486,79.86159431962072,-0.5080831813650353,10.812221436117426,0.02943361157712198,-110.78407765513572,2024-10-10 15:19:42.316,98.0,24067.0,0.041989,0.012862
5772.0,0.08926984601607171,1.168475655352886,-0.9999999141346205,0.3337442984713951,0.011017377700181569,0.09723402689159755,2024-10-10 15:26:46.732,98.0,35171.0,0.041989,0.012862
5773.0,0.06182874820637341,2.161046369687504,-0.9997387930688238,0.6169798972949949,0.016063490102000203,-0.11343460995873039,2024-10-10 15:38:01.962,96.0,58234.0,0.041989,0.012862
5774.0,0.10302195097472165,0.7583808311338673,-0.999965850255447,0.5983678795863775,0.016387425921469374,-0.20178437371021368,2024-10-10 15:43:08.197,98.0,50672.0,0.041989,0.012862
5775.0,0.14644068272248661,0.961047886426383,-0.9999964365012127,0.5790292225070706,0.014385825973124409,-0.05380182328257804,2024-10-10 15:46:34.219,94.0,56320.0,0.041989,0.012862
5776.0,0.04187035497163907,36.61503496966178,-0.6317975369654694,5.244045966603219,0.021595282647877568,-24.433849076890056,2024-10-10 15:48:35.645,98.0,29147.0,0.041989,0.012862
