spot_price,theta,kappa,rho,eta,v0,feller,calculation_date,contracts_count,total_volume,risk_free_rate,dividend_rate
5682.0,0.21687146142960073,3.0447838258834707,-0.9999999327907957,0.8548154140579756,0.01355355863617545,0.5899440440020104,2024-10-08 03:25:00.458,5.0,126.0,0.049994,0.013044
5691.0,0.622432363648588,11.959041086544257,-0.9999999203559164,0.8200796158233363,0.013658005677093714,14.214857844647689,2024-10-08 03:59:40.865,5.0,87.0,0.049994,0.013044
5695.0,0.0525113369967461,0.6064753841535534,-0.9999982719691926,0.38953653183631853,0.02920801115287232,-0.08804504308003061,2024-10-08 03:45:43.583,12.0,56.0,0.049994,0.013044
5698.0,0.6000774126070254,11.299461530592987,-0.9999999929610663,1.0523652167226554,0.01791590584561405,12.453630728893996,2024-10-08 04:14:13.109,6.0,68.0,0.049994,0.013044
5699.0,0.7776259180518142,16.66093330210414,-0.9999998773916844,0.44558182028080406,0.010424190884618089,25.7134039507328,2024-10-08 04:32:55.290,5.0,172.0,0.049994,0.013044
5710.0,0.19899025214883997,2.9031768460599903,-0.9999999969162752,0.702399834016891,0.01586036602273884,0.6620422584333469,2024-10-08 05:03:32.571,10.0,87.0,0.049994,0.013044
5713.0,0.5608033644017479,10.423720724991664,-0.9999998767523074,0.9039911605104044,0.016745842209804313,10.874115286038156,2024-10-08 06:43:36.256,9.0,65.0,0.049994,0.013044
5714.0,0.03754950842047291,197.72238358187002,-0.7308581385225065,3.2625486040670104,0.04139901252526683,4.204533220547209,2024-10-08 06:46:48.337,20.0,112.0,0.049994,0.013044
5715.0,0.027317848101370792,26.60840563996244,-0.7847439401517924,2.507841120034465,0.03834650864852595,-4.8354983163514165,2024-10-08 09:46:30.869,47.0,861.0,0.049994,0.013044
5716.0,0.05587644969264324,5.631577448773011,-0.7412554196435293,2.388412948073989,0.03369072417719846,-5.0751713025143035,2024-10-08 09:50:44.573,84.0,8161.0,0.049994,0.013044
5717.0,0.05469062531904942,10.904574396379129,-0.7362914295500731,3.6395824248395243,0.03820075254737299,-12.05380424204861,2024-10-08 09:51:36.378,90.0,19706.0,0.049994,0.013044
5718.0,0.06435159980741795,8.117089978229622,-0.6960597538317805,3.5816518520282967,0.037991652091675016,-11.783534537378058,2024-10-08 09:51:43.611,88.0,10499.0,0.049994,0.013044
5719.0,0.04260849409340849,20.021973686141568,-0.6255172996922054,3.8699159908376566,0.03659133956028325,-13.270037481052315,2024-10-08 09:52:37.780,82.0,13243.0,0.049994,0.013044
5720.0,0.055707274785597234,6.795831900515282,-0.6377676008801617,3.337287918896243,0.036187837356402956,-10.380336103453352,2024-10-08 09:54:19.886,81.0,25472.0,0.049994,0.013044
5721.0,0.0393764806858938,11.76121421441112,-0.6486052537977568,2.561686782305921,0.032372579611661755,-5.636008721928024,2024-10-08 09:54:26.306,91.0,10335.0,0.049994,0.013044
5722.0,0.06878355576566278,5.575617233943406,-0.7482444861284593,3.1076908283457754,0.03441967805632725,-8.890720726706578,2024-10-08 09:55:10.257,68.0,2983.0,0.049994,0.013044
5723.0,7.186453702964799,0.01335229894602568,-0.7886213253178859,1.646599495888909,0.029474812832523546,-2.5193785434540907,2024-10-08 09:55:13.065,70.0,1856.0,0.049994,0.013044
5724.0,0.07388640303689752,4.706797785613268,-0.737390616283146,2.9561945133406518,0.03668852092558128,-8.043549284303374,2024-10-08 10:15:58.379,86.0,4889.0,0.049994,0.013044
5725.0,0.057684089972584625,6.788440134590981,-0.7575111739097501,2.726600162757602,0.03693010373632658,-6.65117846455528,2024-10-08 10:25:01.368,67.0,13571.0,0.049994,0.013044
5726.0,0.14512640138656666,0.9904250649598489,-0.6175712960156992,2.1879153703822136,0.0343036066791867,-4.49950001691338,2024-10-08 13:09:13.575,64.0,32317.0,0.049994,0.013044
5727.0,0.056044270952562474,5.245661009125903,-0.7336317096602856,2.1156644163048166,0.03264057099346899,-3.888057428576912,2024-10-08 13:11:41.372,81.0,24243.0,0.049994,0.013044
5728.0,0.15584332184695632,0.7895416800518985,-0.8400825504258861,1.1628044108151332,0.025971867988304413,-1.1060245014992998,2024-10-08 13:17:49.268,78.0,27907.0,0.049994,0.013044
5729.0,0.11391921392493834,1.3669411246622847,-0.999999979505659,0.40359539823017404,0.01698849924489109,0.14855247133382443,2024-10-08 13:19:33.684,84.0,25035.0,0.049994,0.013044
5730.0,0.032532850933435685,26.184884614848105,-0.7237179807957562,3.1268154100965577,0.03292353836884795,-8.073236713049171,2024-10-08 13:19:37.407,80.0,38190.0,0.049994,0.013044
5731.0,0.05640505342452072,12.165736435612082,-0.7413955686642728,3.5646718547241263,0.03284559878302419,-11.334467404663668,2024-10-08 13:22:53.338,79.0,25716.0,0.049994,0.013044
5732.0,0.04152288478923862,25.933388144768415,-0.5225341622962401,4.758419844682182,0.03578103067545283,-20.48890124200555,2024-10-08 13:33:01.624,84.0,26670.0,0.049994,0.013044
5733.0,0.05129646104495617,5.542870881203573,-0.7357440700197313,2.5544766004329613,0.0317990379894145,-5.956691381689777,2024-10-08 13:50:17.009,70.0,7216.0,0.049994,0.013044
5734.0,0.05400832518720231,4.374916721766413,-0.7682856061222766,2.077293457332067,0.029281168178286097,-3.842584257922433,2024-10-08 13:56:02.446,93.0,15654.0,0.049994,0.013044
5735.0,0.041536695679452534,7.4254813108101265,-0.7465141230117563,2.21184576267961,0.030202451770148114,-4.27540176292258,2024-10-08 13:57:04.892,65.0,3457.0,0.049994,0.013044
5736.0,0.05138976146678689,3.8502780590513987,-0.7499237210109099,1.7722607505091965,0.03016600115657188,-2.7451784257245113,2024-10-08 13:58:19.837,98.0,14913.0,0.049994,0.013044
5737.0,0.04813541179291528,18.516034017891645,-0.7739028446267511,4.302135309947485,0.03390842147511698,-16.72581438065126,2024-10-08 13:58:48.397,92.0,24917.0,0.049994,0.013044
5738.0,0.04523542964220345,11.414256828519761,-0.6066509041801362,3.390911385980339,0.03208925059115871,-10.46562240420201,2024-10-08 14:24:11.004,98.0,47731.0,0.049994,0.013044
5739.0,0.038852699419885256,12.902519117555961,-0.8613255803107853,2.5415291979156915,0.030292439993052044,-5.456775269790528,2024-10-08 14:32:04.636,98.0,73751.0,0.049994,0.013044
5740.0,0.10168135638746172,1.3695273716509608,-0.9999999887156993,0.27081753272539916,0.01296567418035835,0.2051686654869775,2024-10-08 14:34:34.208,94.0,37790.0,0.049994,0.013044
5741.0,0.04604390996351096,7.813414494259861,-0.7781030136839386,2.2113808350299338,0.02906902663706474,-4.170684890575102,2024-10-08 14:35:41.350,98.0,22526.0,0.049994,0.013044
