spot_price,theta,kappa,rho,eta,v0,feller,calculation_date,contracts_count,total_volume,risk_free_rate,dividend_rate
5767.0,1.4822954576241802,0.7670636973779472,-0.7246754746347861,2.2113086562544586,0.00999390587831332,-2.6158559045624195,2024-10-11 03:37:56.658,15.0,154.0,0.041989,0.012862
5768.0,0.21577248020345716,3.3773820034430044,-0.999999983127112,0.747440916646992,0.010169852211451676,0.8988242590767406,2024-10-11 03:39:29.888,21.0,328.0,0.041989,0.012862
5769.0,10.752800685073325,0.08712724823997628,-0.6201922454773623,1.938941292018098,0.009495049777593929,-1.88576946476607,2024-10-11 03:48:06.156,19.0,312.0,0.041989,0.012862
5770.0,0.40225804270829274,9.809061961089798,-0.7272143964762215,3.4191947584856264,4.037367053605691e-06,-3.7993446659108816,2024-10-11 03:50:16.552,6.0,95.0,0.041989,0.012862
5771.0,0.010409206685008091,1.9080201133791834e-06,-0.7526924109754625,0.5029900696578297,0.009991748571234457,-0.2529989704524369,2024-10-11 05:56:47.236,9.0,75.0,0.041989,0.012862
5772.0,0.174182039222809,2.6800080437880673,-0.999999893942541,0.6851836942182562,0.01019813013965135,0.4641418375784967,2024-10-11 06:00:48.231,28.0,475.0,0.041989,0.012862
5773.0,0.07888642093383157,16.829301984571547,-0.6974546304679339,5.913730423984877,0.014880023700562569,-32.3170007268094,2024-10-11 06:11:11.831,41.0,1376.0,0.041989,0.012862
5774.0,7.5196203987330925,0.12427195674433211,-0.6508641965796519,2.190269655892707,0.008038103078153815,-2.928325283674045,2024-10-11 06:46:17.465,40.0,710.0,0.041989,0.012862
5775.0,4.6741233077986015,0.22780538105299428,-0.6348583081618658,2.294540914333219,0.007867814454516321,-3.13533712510564,2024-10-11 06:46:05.065,38.0,668.0,0.041989,0.012862
5776.0,0.1312923899173712,5.1870429669750555,-0.6308651273843663,2.1713871709679906,0.010194628254259392,-3.35288371076788,2024-10-11 06:48:15.529,49.0,708.0,0.041989,0.012862
5777.0,2.8212473798919864,0.34931812417845626,-0.7425261761634168,2.4396901419474126,0.00978366455076514,-3.98106230354088,2024-10-11 08:57:03.202,33.0,678.0,0.041989,0.012862
5778.0,5.889911652118002,0.1388338604122286,-0.6919644055310332,1.5101530367544314,0.008333070235228173,-0.645123850117612,2024-10-11 09:30:07.868,41.0,887.0,0.041989,0.012862
5779.0,0.08152274986487747,9.487701645257445,-0.6650013938109478,2.1393422937018975,0.009405584891080124,-3.0298583935838783,2024-10-11 09:30:58.364,78.0,1563.0,0.041989,0.012862
5780.0,0.03256581577930724,42.52917173362887,-0.7490737030007458,1.7888465713570223,0.007616305825902245,-0.4299777120080166,2024-10-11 09:30:50.276,80.0,5093.0,0.041989,0.012862
5781.0,0.037035676102198364,31.373542984370903,-0.5683443711137758,3.083470329168039,0.009310025148565732,-7.183908518564538,2024-10-11 09:31:12.898,64.0,3677.0,0.041989,0.012862
5782.0,0.029553504604591708,54.99338192544517,-0.6726153943214687,3.254194994961613,0.008882939523068503,-7.339290733321786,2024-10-11 09:31:24.387,40.0,2217.0,0.041989,0.012862
5783.0,0.035684106958142045,46.11860375075288,-0.5362685028001887,3.6257750818634453,0.007046724203204329,-9.8548425662578,2024-10-11 09:31:29.882,37.0,412.0,0.041989,0.012862
5784.0,0.035481282809261556,31.12833964127043,-0.673585650543509,2.0080905903404433,0.008315309460520292,-1.8234809746245033,2024-10-11 09:40:32.556,68.0,4209.0,0.041989,0.012862
5785.0,0.03563060035099889,29.965120888774383,-0.6908784313392987,1.8260023366817602,0.008200893109772001,-1.1989340398526709,2024-10-11 09:41:23.975,78.0,12195.0,0.041989,0.012862
5786.0,0.06224499773052597,13.844084503554113,-0.5590197798455391,2.666864381223369,0.009641720218854937,-5.388715610828033,2024-10-11 09:41:27.333,91.0,8717.0,0.041989,0.012862
5787.0,0.05212806817918147,10.010563853906937,-0.8224591090288988,1.6548183902324631,0.00997093950577018,-1.69476119447454,2024-10-11 09:48:58.538,78.0,20080.0,0.041989,0.012862
5788.0,0.03812913651118029,20.285780527574072,-0.6631190671147073,2.080813683211365,0.009586570565380375,-2.782826994296217,2024-10-11 09:50:00.559,92.0,10395.0,0.041989,0.012862
5789.0,0.02293779559764821,90.04457210690732,-0.6414490101387462,3.9888718715712392,0.00836125097401592,-11.78025082848037,2024-10-11 10:01:03.310,77.0,11268.0,0.041989,0.012862
5790.0,0.030695574084795806,25.47510664067101,-0.7235275573163524,1.56623132261753,0.00850654290262447,-0.8891345095346759,2024-10-11 10:01:16.624,89.0,10900.0,0.041989,0.012862
5791.0,0.04659140963434053,13.18724664953065,-0.6869714444752208,1.9229894767563798,0.009008084592262742,-2.469063706521041,2024-10-11 10:02:01.540,78.0,7965.0,0.041989,0.012862
5792.0,0.035977632869772444,31.834128444705993,-0.5961402632723063,3.0822509393918955,0.00845525502839666,-7.209637681556598,2024-10-11 10:02:07.326,80.0,10087.0,0.041989,0.012862
5793.0,0.0410558225208937,18.725799610425934,-0.7311677612787726,1.6831423887165968,0.007702640614842243,-1.2953620899596765,2024-10-11 10:05:10.742,80.0,22796.0,0.041989,0.012862
5794.0,0.03977946723418986,41.687420818216445,-0.5313375611092562,6.614255802956508,0.010275817252976239,-40.4317730459116,2024-10-11 10:05:37.072,80.0,3437.0,0.041989,0.012862
5795.0,0.022851346295556005,78.68316839933685,-0.5299000564789399,2.644189098673081,0.005496217133074912,-3.39570333209197,2024-10-11 10:06:00.202,33.0,874.0,0.041989,0.012862
5796.0,0.03570138889867809,37.16659931493857,-0.5855464508644327,2.6669069128438117,0.006237036695628584,-4.45859404940618,2024-10-11 10:06:11.175,38.0,1477.0,0.041989,0.012862
5797.0,0.03210831813890417,36.06094980166147,-0.6596159695432043,2.6050523098556795,0.007141057395700049,-4.470584639838812,2024-10-11 10:06:22.607,77.0,1016.0,0.041989,0.012862
5798.0,10.131171367599993,0.04490850109033788,-0.6658291264120838,1.7492781375260715,0.007378268040174365,-2.150022561610153,2024-10-11 10:06:25.656,35.0,1142.0,0.041989,0.012862
5799.0,1.970810064797399,0.3946049821260293,-0.6734787242830569,1.4759132972361824,0.0058615442795126515,-0.6229371201722274,2024-10-11 10:06:35.608,47.0,1353.0,0.041989,0.012862
5800.0,0.030944459304852043,55.48935136233842,-0.6314674589967124,3.3536454830694575,0.0055667763377838225,-7.812762075943141,2024-10-11 12:55:03.280,60.0,2597.0,0.041989,0.012862
5801.0,0.04912038114698379,25.374367046411447,-0.49624053177826344,4.320249625536344,0.007648010399536324,-16.17175966558053,2024-10-11 12:55:08.555,70.0,1739.0,0.041989,0.012862
5802.0,0.03038972608320638,204.55246055723143,-0.5819138009937325,24.75422912752643,0.016840283914707637,-600.3392732061176,2024-10-11 12:56:04.688,90.0,7189.0,0.041989,0.012862
5803.0,0.05819821539826412,9.592520682685935,-0.6652373973121744,1.9698037564799464,0.008727278925101308,-2.7635916692359888,2024-10-11 13:19:30.037,90.0,15215.0,0.041989,0.012862
5804.0,0.11350238857933452,1.460689143520056,-0.9999997776489584,0.5116440657183459,0.009474395229577437,0.0698037635380584,2024-10-11 13:19:49.662,90.0,22473.0,0.041989,0.012862
5805.0,0.12824021615088438,1.648912451338359,-0.9999999479589091,0.5441583176411237,0.009281941105251778,0.12680550368901355,2024-10-11 13:22:29.948,95.0,22930.0,0.041989,0.012862
5806.0,0.03265389225740511,37.2581323068631,-0.5713845151029052,2.0409730521779688,0.006278514363382957,-1.7323249235957494,2024-10-11 13:35:45.828,98.0,32275.0,0.041989,0.012862
5807.0,0.04584759166171086,8.36175282697991,-0.9996673062623975,0.8838821155636482,0.00868879442213749,-0.014515135838207627,2024-10-11 13:37:38.304,92.0,23238.0,0.041989,0.012862
5808.0,0.12003333787919013,1.4417931375227528,-0.999999962612711,0.4604569014627985,0.009532547797670033,0.13410592755161116,2024-10-11 14:39:01.616,98.0,83950.0,0.041989,0.012862
5809.0,0.10806194352385019,1.5831312129547634,-0.9999999577418266,0.48532695519486335,0.009244311479907927,0.10661021801160728,2024-10-11 13:39:14.080,98.0,34172.0,0.041989,0.012862
5810.0,0.5144050802698501,0.28340078643858985,-0.9998746622739318,0.47078774750825153,0.008892904177529371,0.06992450538906975,2024-10-11 16:57:31.021,89.0,56460.0,0.041989,0.012862
5811.0,0.0742591443967417,1.0134272419142458,-0.9999994739978776,0.39150694106513045,0.009930763341408027,-0.0027652051163722102,2024-10-11 16:15:29.040,96.0,72014.0,0.041989,0.012862
5812.0,0.110431661305901,1.3901155004514507,-0.9999999813546838,0.32903560260015285,0.010042986495969122,0.19876110046542964,2024-10-11 16:13:44.702,98.0,90033.0,0.041989,0.012862
5813.0,0.0761929226254383,1.044017893994479,-0.9999999464163036,0.3858723473283189,0.01011744724133854,0.010196080800722013,2024-10-11 16:09:01.535,98.0,83958.0,0.041989,0.012862
5814.0,0.11582796201775704,1.5808988216788282,-0.9999999549098751,0.3436543599496509,0.0100287609404635,0.24812625823026013,2024-10-11 14:55:16.777,98.0,123900.0,0.041989,0.012862
5815.0,0.11434240073463484,1.5368925645003428,-0.999999963531337,0.4186956087036562,0.00968568931460082,0.17615795824463248,2024-10-11 16:03:16.084,93.0,162186.0,0.041989,0.012862
5816.0,0.07985328763180306,1.1005247583542332,-0.9999999952922969,0.4061194343836887,0.00995992171715958,0.010828045165435063,2024-10-11 15:59:29.929,98.0,76473.0,0.041989,0.012862
5817.0,0.10744586127282531,1.5551055788025028,-0.9999999906663204,0.40788933444847175,0.009130932393513492,0.1678056074124036,2024-10-11 15:59:13.932,98.0,81054.0,0.041989,0.012862
5818.0,0.4793758626198775,0.1796258565624428,-0.9999999715335565,0.30271561860427065,0.009287635462748215,0.08057985412994453,2024-10-11 15:54:40.195,98.0,72494.0,0.041989,0.012862
5819.0,0.03798950136158558,101.4037981375456,-0.6237702568469732,15.816202206535202,0.014086125100858512,-242.44769278317654,2024-10-11 15:54:44.626,98.0,90141.0,0.041989,0.012862
5820.0,0.10075703158600167,1.3820147569226886,-0.9999999474890844,0.4440097757293096,0.0076175514280780775,0.08135072808796773,2024-10-11 15:53:30.037,91.0,70076.0,0.041989,0.012862
5821.0,0.08670642281718698,1.3662560947357196,-0.9999999613897063,0.5262537465204966,0.009533484849006152,-0.04001664847343114,2024-10-11 15:46:11.119,98.0,87059.0,0.041989,0.012862
