spot_price,theta,kappa,rho,eta,v0,feller,calculation_date,contracts_count,total_volume,risk_free_rate,dividend_rate
5734.0,0.02851733099640957,0.39789748674035424,-0.9999999491016756,0.8471256435712995,0.02798221224108083,-0.69492790733206,2024-10-09 03:22:16.028,11.0,262.0,0.040568999999999994,0.01283
5735.0,138.92780425448146,0.0014552076043952854,-0.6133708861108281,3.0039286130582656,0.0322285461699609,-8.619249517924032,2024-10-09 04:26:44.446,20.0,645.0,0.040568999999999994,0.01283
5736.0,1.1033903140183112,11.665227724227167,-0.9999999547281374,0.6977707225780934,0.010249565753794727,25.255714582173095,2024-10-09 04:20:45.476,10.0,658.0,0.040568999999999994,0.01283
5737.0,0.08014091104333218,13.028981803320141,-0.39212356726210923,5.613135744061627,0.027991152974199927,-29.41898393789213,2024-10-09 04:18:53.825,20.0,624.0,0.040568999999999994,0.01283
5738.0,0.7095142752803754,13.822361690099894,-0.9999998823388355,0.9640139944518121,0.015727612821874834,18.685002892929965,2024-10-09 04:54:01.728,7.0,701.0,0.040568999999999994,0.01283
5739.0,0.2302919694683332,4.079046922605327,0.9999568901127628,0.7229431955638469,0.010113790549576535,1.3560966347089822,2024-10-09 04:55:49.046,8.0,529.0,0.040568999999999994,0.01283
5740.0,40.86564425161363,0.017681588586517978,-0.3494031527981422,4.908817043202382,0.025708811880058816,-22.651345745674107,2024-10-09 05:04:44.206,20.0,74.0,0.040568999999999994,0.01283
5741.0,64.63442135439196,0.006225938917197211,-0.6706270175403165,3.1492169089800153,0.029193993918472393,-9.11274722120398,2024-10-09 05:13:34.213,16.0,690.0,0.040568999999999994,0.01283
5743.0,1.014152841057109,22.969120778037265,-0.7339645264497652,3.4071776973939576,4.885802537900347e-07,34.97953832564195,2024-10-09 05:19:15.618,7.0,170.0,0.040568999999999994,0.01283
5744.0,0.16484755713285257,2.698224647492106,-0.999999957980142,0.7468268113470324,0.01946321282528605,0.3318411973226758,2024-10-09 06:04:27.490,23.0,1521.0,0.040568999999999994,0.01283
5745.0,2.6714283513275487e-08,0.5906192627639073,-0.9777954773694638,1.1455106166330444,0.02849646054271167,-1.3121945412630767,2024-10-09 09:37:01.565,21.0,723.0,0.040568999999999994,0.01283
5746.0,0.044809252238081715,13.111383995345783,-0.7598831495595162,2.1088910314273606,0.02490536105381381,-3.2723987571591637,2024-10-09 09:37:28.660,81.0,3147.0,0.040568999999999994,0.01283
5747.0,0.027969494435929696,28.394717064586253,-0.676715988715492,2.6821876144424404,0.02670923173012559,-5.605758637172943,2024-10-09 09:37:48.318,89.0,2277.0,0.040568999999999994,0.01283
5748.0,0.03877763072683827,17.23248212327781,-0.7418960624189866,2.939602223972632,0.027680311133661067,-7.304791578618225,2024-10-09 09:38:28.856,94.0,22489.0,0.040568999999999994,0.01283
5749.0,0.06994889203646115,4.01959132412227,-0.737947653111238,1.6099438152402064,0.02262782502328108,-2.0295871691067426,2024-10-09 09:39:13.416,91.0,10530.0,0.040568999999999994,0.01283
5750.0,0.14232709547233066,1.605349384536036,-0.7615735165243923,1.6053671324647285,0.023250450351999415,-2.12023419975941,2024-10-09 09:44:01.687,86.0,3423.0,0.040568999999999994,0.01283
5751.0,6.09512928894301,0.028602280269130087,-0.7421862529488698,1.6523763275346932,0.02303328870709092,-2.381678335399177,2024-10-09 09:45:19.327,90.0,2671.0,0.040568999999999994,0.01283
5752.0,0.05093635163630031,10.825270170400708,-0.6733794985670873,2.9145616192304216,0.026331570757545227,-7.3918698963760905,2024-10-09 09:52:27.921,95.0,6247.0,0.040568999999999994,0.01283
5753.0,0.0513067332736055,14.587441305687385,-0.4787033488973003,4.3821322323388285,0.027853359544974414,-17.70621498127233,2024-10-09 09:57:24.281,84.0,5565.0,0.040568999999999994,0.01283
5754.0,0.029754143380343646,52.9641057631434,-0.6722961641896603,4.2157020675362595,0.02890138636087142,-14.620340728452984,2024-10-09 10:09:22.700,98.0,12049.0,0.040568999999999994,0.01283
5755.0,0.07773517767444268,5.326931548548184,-0.37385870159699786,4.788214153709061,0.0324483484912748,-22.0988148410078,2024-10-09 10:15:35.279,74.0,17091.0,0.040568999999999994,0.01283
5756.0,0.02753165981162521,78.1334614752121,-0.6482320341886321,5.565637531119931,0.03270698208633071,-26.67403336533023,2024-10-09 10:09:45.702,84.0,19539.0,0.040568999999999994,0.01283
5757.0,0.028886036155613904,43.48917279306017,-0.6809092389379413,4.015447353999212,0.03006927068565959,-13.611357817383121,2024-10-09 10:19:20.724,84.0,10230.0,0.040568999999999994,0.01283
5758.0,0.04241568596231703,17.881808038573826,-0.6042775930166288,3.46419865187074,0.02531182755193158,-10.483733991217886,2024-10-09 10:22:15.017,70.0,12383.0,0.040568999999999994,0.01283
5759.0,0.05258343232661525,10.880801952747817,-0.6458719459587842,3.3582528311608106,0.029804569072443374,-10.133562251716365,2024-10-09 10:26:13.735,61.0,20332.0,0.040568999999999994,0.01283
5760.0,0.09766524175660458,2.797057506066699,-0.7230781309507617,2.3752479118690317,0.024639358395850904,-5.095452047763936,2024-10-09 10:30:35.458,75.0,10645.0,0.040568999999999994,0.01283
5761.0,7.442682283709091,0.005208139174967425,-0.7749498111757758,0.819015839039674,0.027509705661031426,-0.5932618942606186,2024-10-09 10:46:35.045,77.0,37590.0,0.040568999999999994,0.01283
5762.0,0.04734465417156126,11.024105132805728,-0.782214135678969,3.0735924181254966,0.029133281038919778,-8.403105462631297,2024-10-09 10:48:03.846,80.0,11524.0,0.040568999999999994,0.01283
5763.0,0.040656535632826604,14.715884437930569,-0.721181955277875,2.750965942055644,0.028571648096459384,-6.371219854311532,2024-10-09 10:54:27.203,66.0,12957.0,0.040568999999999994,0.01283
5764.0,3.9790918057223985,0.022885687399494772,-0.7321640656908238,1.2335055996593318,0.030312292600699255,-1.3394075619916197,2024-10-09 10:55:51.709,50.0,9694.0,0.040568999999999994,0.01283
