strike,price
2440.5416,2.8277253141663294
2473.0821,3.2694745886193304
2505.6227,3.7738645256663625
2538.1632,4.349014476440124
2570.7038,5.004034908567426
2603.2443,5.749151763273299
2635.7849,6.595850001996913
2668.3254,7.557040633500577
2700.866,8.647256843578472
2733.4065,9.882886674876133
2765.9471,11.282452222069482
2798.4876,12.866948796624653
2831.0282,14.660262368758621
2863.5688,16.689690366922328
2896.1093,18.986600393527592
2928.6499,21.58727472218458
2961.1904,24.534007199056713
2993.731,27.876545769096452
3026.2715,31.67401189786638
3058.8121,35.997483278491316
3091.3526,40.933507380273035
3123.8932,46.58893517279421
3156.4337,53.09764997494969
3188.9743,60.63004963027254
3221.5148,69.40655475182216
3254.0554,79.71692004288286
3286.596,91.94724745087247
3319.1365,106.6138454845625
3351.6771,124.3866205499805
3384.2176,146.01642309256786
3416.7582,171.92070887018394
3449.2987,201.4044258083877
3481.8393,232.84592819596304
3514.3798,265.01796279395177
3546.9204,297.4147764908747
3579.4609,329.8776770278822
3612.0015,362.36026946277576
3644.542,394.84889714946735
3677.0826,427.33942803625564
3709.6232,459.8305743737968
3742.1637,492.3219240372996
3774.7043,524.8133421046468
3807.2448,557.3047835467452
3839.7854,589.7962330862381
3872.3259,622.2876854652047
3904.8665,654.7791388509779
