strike,price
2440.5416,42.9684722826813
2473.0821,46.41247218981141
2505.6227,50.090899425190464
2538.1632,54.01707935856377
2570.7038,58.20494282060563
2603.2443,62.669042635524285
2635.7849,67.42456917791968
2668.3254,72.4873646561977
2700.866,77.87393577366508
2733.4065,83.60146435941806
2765.9471,89.687815493142
2798.4876,96.1515425698594
2831.0282,103.01188866095711
2863.5688,110.28878342526477
2896.1093,118.002834706727
2928.6499,126.17531382190592
2961.1904,134.82813338936936
2993.731,143.98381638247554
3026.2715,153.66545489580858
3058.8121,163.896656902568
3091.3526,174.7014790454118
3123.8932,186.10434324742823
3156.4337,198.12993465564503
3188.9743,210.80307814188959
3221.5148,224.1485902934572
3254.0554,238.1911035426457
3286.596,252.95485883037477
3319.1365,268.4634630049996
3351.6771,284.73960706583176
3384.2176,301.804741431362
3416.7582,319.67870472568126
3449.2987,338.3793032407138
3481.8393,357.92183938635924
3514.3798,378.3185892613065
3546.9204,399.57823217732374
3579.4609,421.7052387939488
3612.0015,444.69922972687823
3644.542,468.5543233149249
3677.0826,493.2584998040946
3709.6232,518.7930194585041
3742.1637,545.1319435785355
3774.7043,572.2418190272135
3807.2448,600.0815966962838
3839.7854,628.6028593629745
3872.3259,657.7504304895433
3904.8665,687.4634179564555
