strike,price
2440.5416,30.273260685922047
2473.0821,32.88882759830261
2505.6227,35.703139370694345
2538.1632,38.729658456856825
2570.7038,41.98268296433298
2603.2443,45.477394791127196
2635.7849,49.22990991220682
2668.3254,53.25733073272992
2700.866,57.577800364588064
2733.4065,62.210558605065295
2765.9471,67.175999296584
2798.4876,72.49572861909718
2831.0282,78.1926237044503
2863.5688,84.29089075625586
2896.1093,90.81612159834837
2928.6499,97.79534724585086
2961.1904,105.2570866782482
2993.731,113.23138847215135
3026.2715,121.7498622966914
3058.8121,130.8456964545522
3091.3526,140.55365662816325
3123.8932,150.91005971782286
3156.4337,161.952715083803
3188.9743,173.7208235693865
3221.5148,186.25482232568814
3254.0554,199.59616062714585
3286.596,213.78698852434357
3319.1365,228.86973634113298
3351.6771,244.88655879128507
3384.2176,261.87861313933456
3416.7582,279.8851369210599
3449.2987,298.9422882996778
3481.8393,319.08171292198926
3514.3798,340.32880798350965
3546.9204,362.70067139451135
3579.4609,386.2037574546969
3612.0015,410.8313177548912
3644.542,436.56079451827384
3677.0826,463.35145645934955
3709.6232,491.1427152306816
3742.1637,519.853699344117
3774.7043,549.3847202660468
3807.2448,579.6211350510714
3839.7854,610.4396905659377
3872.3259,641.7167276567122
3904.8665,673.3368418499606
