strike,price
2440.5416,71.8380998089222
2473.0821,76.897947234589
2505.6227,82.23998605743675
2538.1632,87.87548433765988
2570.7038,93.81591289394527
2603.2443,100.072932555346
2635.7849,106.65837975722202
2668.3254,113.58425036876675
2700.866,120.86268163557291
2733.4065,128.50593211696298
2765.9471,136.52635949460006
2798.4876,144.93639612630068
2831.0282,153.74852221723086
2863.5688,162.97523647989783
2896.1093,172.6290241548492
2928.6499,182.72232226600497
2961.1904,193.26748198836492
2993.731,204.27672801183357
3026.2715,215.76211479348075
3058.8121,227.7354796021363
3091.3526,240.20839227434996
3123.8932,253.19210161997833
3156.4337,266.69747843961034
3188.9743,280.73495514543964
3221.5148,295.3144620127585
3254.0554,310.44536013181045
3286.596,326.13637118015674
3319.1365,342.395504194887
3351.6771,359.229979592825
3384.2176,376.6461507662762
3416.7582,394.64942367262904
3449.2987,413.2441749390217
3481.8393,432.4336691188465
3514.3798,452.21997586533496
3546.9204,472.6038879287905
3579.4609,493.58484103747764
3612.0015,515.1608368864704
3644.542,537.3283706315949
3677.0826,560.0823644636478
3709.6232,583.4161090165013
3742.1637,607.32121453516
3774.7043,631.7875738879065
3807.2448,656.8033396398316
3839.7854,682.3549175003849
3872.3259,708.4269784997341
3904.8665,735.0024922199543
