strike,price
2440.5416,20.943645544174256
2473.0821,22.889607602437298
2505.6227,24.99887099087681
2538.1632,27.284226141271898
2570.7038,29.75945530510165
2603.2443,32.43941403465073
2635.7849,35.34011992748268
2668.3254,38.47884927925526
2700.866,41.87424232407467
2733.4065,45.54641776608248
2765.9471,49.517097314357216
2798.4876,53.809740916378544
2831.0282,58.44969333026602
2863.5688,63.46434256414753
2896.1093,68.88329051596064
2928.6499,74.73853583128607
2961.1904,81.06466850722475
2993.731,87.89907503142523
3026.2715,95.28215175004097
3058.8121,103.25752255484177
3091.3526,111.87225465272996
3123.8932,121.17706282649537
3156.4337,131.2264877856933
3188.9743,142.07902734317543
3221.5148,153.79718941121692
3254.0554,166.44742207775172
3286.596,180.09985684817553
3319.1365,194.8277747559357
3351.6771,210.70666958492308
3384.2176,227.81273660076897
3416.7582,246.22055987853818
3449.2987,265.9997133679739
3481.8393,287.20995030916566
3514.3798,309.89467867617503
3546.9204,334.0725975411213
3579.4609,359.72784874392306
3612.0015,386.79999455801794
3644.542,415.1766018266544
3677.0826,444.6927060805522
3709.6232,475.1415016418164
3742.1637,506.29732575006346
3774.7043,537.9454054691697
3807.2448,569.9074117770851
3839.7854,602.0535204377517
3872.3259,634.2998785757216
3904.8665,666.5975901029751
