strike,price
2440.5416,11.879348051488696
2473.0821,13.1167982450214
2505.6227,14.472711558219267
2538.1632,15.958039998366134
2570.7038,17.58479900609736
2603.2443,19.366185340301048
2635.7849,21.316710388730428
2668.3254,23.452351282861827
2700.866,25.79072262134877
2733.4065,28.351272116059725
2765.9471,31.155504084452925
2798.4876,34.22723544026533
2831.0282,37.59288970129837
2863.5688,41.2818355587625
2896.1093,45.32677775445351
2928.6499,49.764209398112165
2961.1904,54.63493641418702
2993.731,59.98468647723525
3026.2715,65.864816434021
3058.8121,72.33313350885162
3091.3526,79.45484592868061
3123.8932,87.30365679259833
3156.4337,95.96300878437845
3188.9743,105.52747243982688
3221.5148,116.10423920173982
3254.0554,127.8146176828938
3286.596,140.79531024508313
3319.1365,155.19901808535093
3351.6771,171.19350159745602
3384.2176,188.9574768406734
3416.7582,208.67050878839072
3449.2987,230.49241170100981
3481.8393,254.52660415464845
3514.3798,280.76524887551125
3546.9204,309.02979633628604
3579.4609,338.9505046081179
3612.0015,370.036647409573
3644.542,401.8187097720366
3677.0826,433.9580932091106
3709.6232,466.2607380386424
3742.1637,498.6324443311179
3774.7043,531.0321031897773
3807.2448,563.4428367795133
3839.7854,595.8579268058642
3872.3259,628.2747325078534
3904.8665,660.692217868841
