strike,price
2440.5416,812.8084216860348
2473.0821,785.9120504852962
2505.6227,759.2978706817385
2538.1632,732.9771503355562
2570.7038,706.9613602654366
2603.2443,681.2621613004319
2635.7849,655.8913898759025
2668.3254,630.8610418610422
2700.866,606.1832545014435
2733.4065,581.8702863564281
2765.9471,557.9344951076597
2798.4876,534.3883131129548
2831.0282,511.2442205774801
2863.5688,488.5147162137416
2896.1093,466.2122852622876
2928.6499,444.3493647470379
2961.1904,422.93830584299286
2993.731,401.9913332400561
3026.2715,381.52050139529786
3058.8121,361.53764757754846
3091.3526,342.0543416233571
3123.8932,323.08183234258007
3156.4337,304.6309905358067
3188.9743,286.7122486152305
3221.5148,269.33553685614436
3254.0554,252.51021634879092
3286.596,236.2450087707318
3319.1365,220.547923159057
3351.6771,205.4261799305896
3384.2176,190.88613247763544
3416.7582,176.93318675758283
3449.2987,163.5717193975705
3481.8393,150.80499495098985
3514.3798,138.6350830710729
3546.9204,127.06277650812305
3579.4609,116.08751099040516
3612.0015,105.70728821299242
3644.542,95.91860333171164
3677.0826,86.71637853735992
3709.6232,78.09390446380804
3742.1637,70.04279135606181
3774.7043,62.552932082402826
3807.2448,55.6124792079225
3839.7854,49.207838442070745
3872.3259,43.32368081501467
3904.8665,37.9429759088294
