strike,price
2440.5416,809.933958027676
2473.0821,779.7875204028586
2505.6227,749.8171562303514
2538.1632,720.0359812210294
2570.7038,690.4580557995691
2603.2443,661.0984546992657
2635.7849,631.9733417803991
2668.3254,603.1000503875127
2700.866,574.4971695438835
2733.4065,546.1846362478615
2765.9471,518.1838340791663
2798.4876,490.5176982350466
2831.0282,463.2108269845796
2863.5688,436.28959933857954
2896.1093,409.7822984612107
2928.6499,383.71923996870703
2961.1904,358.1329037318311
2993.731,333.05806706955883
3026.2715,308.5319362216585
3058.8121,284.5942716227887
3091.3526,261.28750064391437
3123.8932,238.65680894975745
3156.4337,216.75019822101203
3188.9743,195.61849341746452
3221.5148,175.3152766433639
3254.0554,155.89671656436727
3286.596,137.4212516885936
3319.1365,119.94907211932511
3351.6771,103.54132720298468
3384.2176,88.25896588534964
3416.7582,74.16109373449883
3449.2987,61.30270906471311
3481.8393,49.7316685722905
3514.3798,39.48474663120005
3546.9204,30.58272085814243
3579.4609,23.024585130750292
3612.0015,16.781317736578163
3644.542,11.79015950192399
3677.0826,7.951037388359657
3709.6232,5.127336620607029
3742.1637,3.153096596780851
3774.7043,1.8471871373770223
3807.2448,1.0320695273656824
3839.7854,0.5518428042392687
3872.3259,0.2838799603578938
3904.8665,0.14140571334064517
