strike,price
2440.5416,49.37380056732285
2473.0821,53.2052632888195
2505.6227,57.285063958647626
2538.1632,61.62620125529976
2570.7038,66.24217249796664
2603.2443,71.14697958521892
2635.7849,76.35513335078001
2668.3254,81.88165605690345
2700.866,87.7420817093717
2733.4065,93.95245383749572
2765.9471,100.52932033727518
2798.4876,107.48972492578159
2831.0282,114.85119469948123
2863.5688,122.63172322828345
2896.1093,130.84974855039562
2928.6499,139.52412536043136
2961.1904,148.6740906046669
2993.731,158.31922161317038
3026.2715,168.47938580929718
3058.8121,179.17468094379095
3091.3526,190.4253647050994
3123.8932,202.2517724619211
3156.4337,214.67422180197212
3188.9743,227.71290244735962
3221.5148,241.38775005843905
3254.0554,255.71830239355856
3286.596,270.7235362834484
3319.1365,286.4216839215401
3351.6771,302.8300270848935
3384.2176,319.96466810955746
3416.7582,337.8402767799934
3449.2987,356.46981279239424
3481.8393,375.86422416122656
3514.3798,396.0321229090406
3546.9204,416.9794406691879
3579.4609,438.70906849961574
3612.0015,461.2204873101531
3644.542,484.5093978888415
3677.0826,508.5673625889316
3709.6232,533.3814742690672
3742.1637,558.934071943309
3774.7043,585.202526550065
3807.2448,612.1591238760163
3839.7854,639.7710743474422
3872.3259,668.0006802646022
3904.8665,696.8056890247325
