strike,price
2440.5416,811.1479476153424
2473.0821,782.8538529390432
2505.6227,754.8080962110755
2538.1632,727.0236761099317
2570.7038,699.5140899548031
2603.2443,672.2933396442595
2635.7849,645.3759360120247
2668.3254,618.7769013203526
2700.866,592.5117695750255
2733.4065,566.5965843053535
2765.9471,541.0478934073371
2798.4876,515.8827405980477
2831.0282,491.11865297395184
2863.5688,466.7736241049581
2896.1093,442.8660920292744
2928.6499,419.4149114415143
2961.1904,396.43931928795433
2993.731,373.95889289866193
3026.2715,351.99349969699284
3058.8121,330.56323743369114
3091.3526,309.68836379720415
3123.8932,289.3892141562299
3156.4337,269.6861060984851
3188.9743,250.59922934607667
3221.5148,232.14851955936064
3254.0554,214.35351449668428
3286.596,197.23319098877815
3319.1365,180.80578122907437
3351.6771,165.08856699463192
3384.2176,150.09765062149992
3416.7582,135.84770189414004
3449.2987,122.35168050874535
3481.8393,109.62053447978181
3514.3798,97.66287582979992
3546.9204,86.48463619215136
3579.4609,76.08870662478373
3612.0015,66.47456803752517
3644.542,57.63792121841765
3677.0826,49.57032852071277
3709.6232,42.25888280305254
3742.1637,35.68592307949897
3774.7043,29.828820288458985
3807.2448,24.65986021661435
3839.7854,20.14625329024486
3872.3259,16.250301809608878
3904.8665,12.929753171943288
