strike,price
2440.5416,811.830174147665
2473.0821,784.1585058478976
2505.6227,756.7521573553835
2538.1632,729.6234590579201
2570.7038,702.7850978641951
2603.2443,676.2501122702087
2635.7849,650.0318855639185
2668.3254,624.1441369588518
2700.866,598.6009104292671
2733.4065,573.4165610002054
2765.9471,548.6057382255465
2798.4876,524.1833665660345
2831.0282,500.1646223573643
2863.5688,476.56490703597154
2896.1093,453.3998162675024
2928.6499,430.6851046003658
2961.1904,408.4366452449254
2993.731,386.6703845582616
3026.2715,365.4022907960831
3058.8121,344.64829667813115
3091.3526,324.42423530285913
3123.8932,304.74576894272883
3156.4337,285.6283102553427
3188.9743,267.08693546015314
3221.5148,249.13628905873023
3254.0554,231.79047972203935
3286.596,215.06296703509642
3319.1365,198.96643888266283
3351.6771,183.5126793850733
3384.2176,168.71242745727946
3416.7582,154.5752262741093
3449.2987,141.10926418849883
3481.8393,128.32120797548288
3514.3798,116.21602967160325
3546.9204,104.7968287551473
3579.4609,94.06465197404107
3612.0015,84.01831377944465
3644.542,74.6542210640871
3677.0826,65.96620672842317
3709.6232,57.945377488884745
3742.1637,50.57998227167581
3774.7043,43.85530845682737
3807.2448,37.753614083037796
3839.7854,32.254104801326605
3872.3259,27.3329647534058
3904.8665,22.963450499068024
