strike,price
2440.5416,0.4024510350122498
2473.0821,0.5063258672498425
2505.6227,0.6349559988052986
2538.1632,0.7937633318099704
2570.7038,0.9892560844202353
2603.2443,1.2292274238503205
2635.7849,1.5229875114475402
2668.3254,1.8816343769292612
2700.866,2.318370029094563
2733.4065,2.8488694676147155
2765.9471,3.4917118979521935
2798.4876,4.268885645630882
2831.0282,5.2063813011906
2863.5688,6.334891975743653
2896.1093,7.6906460253761475
2928.6499,9.316407679534548
2961.1904,11.26269744060489
2993.731,13.589312289432517
3026.2715,16.367276480467282
3058.8121,19.68144939255192
3091.3526,23.634204018163068
3123.8932,28.350964514831627
3156.4337,33.98914918309044
3188.9743,40.75358751699179
3221.5148,48.92446102677099
3254.0554,58.90932561443079
3286.596,71.33920051471627
3319.1365,87.22706947319644
3351.6771,108.05797920802904
3384.2176,134.7965455502961
3416.7582,165.56473337238018
3449.2987,197.6844658919523
3481.8393,230.11443358966827
3514.3798,262.61138445961126
3546.9204,295.1230786714448
3579.4609,327.6380882749149
3612.0015,360.15385486130174
3644.542,392.6697962462698
3677.0826,425.18577837972157
3709.6232,457.70177009661774
3742.1637,490.21776408706836
3774.7043,522.7337586216354
3807.2448,555.2497532875841
3839.7854,587.7657479855428
3872.3259,620.2817426913716
3904.8665,652.7977373991531
