strike,price
2440.5416,812.3135750288163
2473.0821,785.0370030103693
2505.6227,758.0349096706116
2538.1632,731.3191091260614
2570.7038,704.9016901475266
2603.2443,678.7950065519773
2635.7849,653.0116657863912
2668.3254,627.5645155453091
2700.866,602.4666282540519
2733.4065,577.731283239702
2765.9471,553.3719464021144
2798.4876,529.4022471876075
2831.0282,505.8359526587414
2863.5688,482.68693844501684
2896.1093,459.9691563516571
2928.6499,437.69659839726984
2961.1904,415.8832570465668
2993.731,394.5430814019325
3026.2715,373.68992911814445
3058.8121,353.33751380864567
3091.3526,333.49934772038995
3123.8932,314.18867946834774
3156.4337,295.4184266415551
3188.9743,277.2011031213624
3221.5148,259.54874099094707
3254.0554,242.47280696486874
3286.596,225.98411333051087
3319.1365,210.0927234717755
3351.6771,194.80785214184718
3384.2176,180.1377607686591
3416.7582,166.08964821659558
3449.2987,152.6695375935766
3481.8393,139.88215988652817
3514.3798,127.7308354325726
3546.9204,116.21735448972758
3579.4609,105.34185846019543
3612.0015,95.10272364079509
3644.542,85.49644972614968
3677.0826,76.51755566559129
3709.6232,68.15848586565706
3742.1637,60.409530123298495
3774.7043,53.258761051831996
3807.2448,46.69199309703745
3839.7854,40.692767502013744
3872.3259,35.24236772587452
3904.8665,30.31986980455077
