strike,price
2440.5416,8.896854016812684
2473.0821,9.889963213290796
2505.6227,10.984589804960686
2538.1632,12.190709915128213
2570.7038,13.519337454999771
2603.2443,14.98265131829462
2635.7849,16.594141451432677
2668.3254,18.3687770740014
2700.866,20.323200985333816
2733.4065,22.47595471203287
2765.9471,24.847740271301355
2798.4876,27.461725601248848
2831.0282,30.343902312867506
2863.5688,33.52350643856221
2896.1093,37.03351540110084
2928.6499,40.911237641006345
2961.1904,45.19901537873145
2993.731,49.945066020482614
3026.2715,55.20449388868297
3058.8121,61.04051130472603
3091.3526,67.52591629822014
3123.8932,74.74488233668421
3156.4337,82.79512071241882
3188.9743,91.79047198654787
3221.5148,101.86395405383789
3254.0554,113.17120708494222
3286.596,125.89405492832692
3319.1365,140.24338553524993
3351.6771,156.4593976473897
3384.2176,174.8048165015416
3416.7582,195.5420417373862
3449.2987,218.87868825965546
3481.8393,244.86610334337703
3514.3798,273.27195642998447
3546.9204,303.5417035189846
3579.4609,334.9756313109606
3612.0015,367.0008855912672
3644.542,399.28240049727066
3677.0826,431.6647424597881
3709.6232,464.08493254766853
3742.1637,496.5190988184683
3774.7043,528.9584265052088
3807.2448,561.3996761123593
3839.7854,593.8416500177068
3872.3259,626.2839005924167
3904.8665,658.7262583238162
