strike,price
2440.5416,811.5956612485174
2473.0821,783.7205939610808
2505.6227,756.1056519628843
2538.1632,728.7634060343098
2570.7038,701.7068282822474
2603.2443,674.9492902535179
2635.7849,648.5045592188434
2668.3254,622.3867923924346
2700.866,596.610528828769
2733.4065,571.190678712751
2765.9471,546.1425097322367
2798.4876,521.4816301928508
2831.0282,497.2239685041595
2863.5688,473.38574863381353
2896.1093,449.9834610923218
2928.6499,427.0338289761147
2961.1904,404.5537685609405
2993.731,382.56034390203735
3026.2715,361.0707148629284
3058.8121,340.1020779622002
3091.3526,319.67159939885323
3123.8932,299.79633959378094
3156.4337,280.4931685701226
3188.9743,261.77867149192895
3221.5148,243.66904369274386
3254.0554,226.1799745582735
3286.596,209.3265196863612
3319.1365,193.12296084023927
3351.6771,177.582653346243
3384.2176,162.71786077505766
3416.7582,148.53957699796786
3449.2987,135.0573360399261
3481.8393,122.27901057435723
3514.3798,110.21060043619137
3546.9204,98.85601318554178
3579.4609,88.21683954929088
3612.0015,78.29212751297366
3644.542,69.07815993567118
3677.0826,60.56824181070221
3709.6232,52.75250467311758
3742.1637,45.61773711667611
3774.7043,39.147251851865796
3807.2448,33.320801095692616
3839.7854,28.114553166751353
3872.3259,23.501143743263917
3904.8665,19.449815049199653
