strike,price
2440.5416,14.869655892566502
2473.0821,16.34709204415911
2505.6227,17.959054905229888
2538.1632,19.7172811474036
2570.7038,21.634563785442726
2603.2443,23.724858270919892
2635.7849,26.003400973604794
2668.3254,28.48684171790928
2700.866,31.19339228635258
2733.4065,34.142993080627654
2765.9471,37.35750044570928
2798.4876,40.86089751400088
2831.0282,44.67953181207286
2863.5688,48.84238328360616
2896.1093,53.38136680042986
2928.6499,58.331673624034664
2961.1904,63.73215658008895
2993.731,69.62576380985792
3026.2715,76.0600256812812
3058.8121,83.08759847076145
3091.3526,90.7668662519749
3123.8932,99.16259820001854
3156.4337,108.34665083122938
3188.9743,118.39869122617912
3221.5148,129.40689419617672
3254.0554,141.46852738559957
3286.596,154.69027334381855
3319.1365,169.1880308052084
3351.6771,185.08576537624262
3384.2176,202.51271231772319
3416.7582,221.59784554310392
3449.2987,242.46004097849453
3481.8393,265.1919802555344
3514.3798,289.83622747361943
3546.9204,316.35458664432053
3579.4609,344.59886496907336
3612.0015,374.30165998703586
3644.542,405.10874715465343
3677.0826,436.65253770514704
3709.6232,468.62838910892225
3742.1637,500.8300903631703
3774.7043,533.1396151877727
3807.2448,565.4974287506307
3839.7854,597.8760036514869
3872.3259,630.263297579495
3904.8665,662.6542111600123
