strike,price
2440.5416,810.3872215469042
2473.0821,781.2033886414536
2505.6227,752.2375912675134
2538.1632,723.5033315789407
2570.7038,695.0148311834138
2603.2443,666.7870615956657
2635.7849,638.8357748743728
2668.3254,611.1775341893791
2700.866,583.8297440029377
2733.4065,556.8106794728142
2765.9471,530.1395145940601
2798.4876,503.8363484871264
2831.0282,477.92222910923374
2863.5688,452.41917350962433
2896.1093,427.35018356271206
2928.6499,402.73925589078374
2961.1904,378.6113844235696
2993.731,354.99255372852673
3026.2715,331.9097208752338
3058.8121,309.3907831613068
3091.3526,287.46452851683597
3123.8932,266.1605648108132
3156.4337,245.50922359894875
3188.9743,225.54143307296894
3221.5148,206.28855409770935
3254.0554,187.78217226390686
3286.596,170.05383786662622
3319.1365,153.13474469023478
3351.6771,137.05533752534603
3384.2176,121.84483759884694
3416.7582,107.53067477935252
3449.2987,94.13781584867303
3481.8393,81.68797977096737
3514.3798,70.19873439601949
3546.9204,59.68247527173102
3579.4609,50.145297310977476
3612.0015,41.58578522554089
3644.542,33.99377014742906
3677.0826,27.349128496652767
3709.6232,21.6207344749396
3742.1637,16.765716625769816
3774.7043,12.729204619933231
3807.2448,9.444772012687645
3839.7854,6.835765443371888
3872.3259,4.817639210138598
3904.8665,3.301271436951905
