strike,price
2440.5416,810.0077812440281
2473.0821,780.1089572909159
2505.6227,750.397997768994
2538.1632,720.8882369358754
2570.7038,691.5939009467371
2603.2443,662.5301662781444
2635.7849,633.713221681047
2668.3254,605.1603337423386
2700.866,576.8899160881492
2733.4065,548.9216021975033
2765.9471,521.2763217064349
2798.4876,493.9763799629199
2831.0282,467.045540432503
2863.5688,440.509109341118
2896.1093,414.39402165948104
2928.6499,388.72892716203654
2961.1904,363.5442748064002
2993.731,338.8723930423427
3026.2715,314.7475628287408
3058.8121,291.20607905644783
3091.3526,268.2862946732399
3123.8932,246.02863999407913
3156.4337,224.47560734451721
3188.9743,203.67168819217522
3221.5148,183.66324611323702
3254.0554,164.49830414432438
3286.596,146.2262191153425
3319.1365,128.89720832298892
3351.6771,112.56168539631535
3384.2176,97.26935272320158
3416.7582,83.06798821514262
3449.2987,70.00185638526915
3481.8393,58.109671363755204
3514.3798,47.42204905652023
3546.9204,37.958417749330124
3579.4609,29.723426753175403
3612.0015,22.70302119310289
3644.542,16.860556320538233
3677.0826,12.133607692161556
3709.6232,8.432445820614738
3742.1637,5.641346051146721
3774.7043,3.6237506337491276
3807.2448,2.2315289106937346
3839.7854,1.317178170934154
3872.3259,0.7463062820615716
3904.8665,0.40713707008801364
