strike,price
2440.5416,810.0799030374707
2473.0821,778.6305842425296
2505.6227,747.2827828427803
2538.1632,716.0464749615286
2570.7038,684.9326745099814
2603.2443,653.9535603818572
2635.7849,623.122622523576
2668.3254,592.454830154726
2700.866,561.9668260746397
2733.4065,531.6771518099196
2765.9471,501.6065093777689
2798.4876,471.7780667162972
2831.0282,442.2178154364971
2863.5688,412.9549915707727
2896.1093,384.0225725418921
2928.6499,355.45786679037843
2961.1904,327.30321653668483
2993.731,299.6068391870168
3026.2715,272.42383906379797
3058.8121,245.8174284884223
3091.3526,219.8604054904977
3123.8932,194.63694353754258
3156.4337,170.244753921858
3188.9743,146.7976772045679
3221.5148,124.42873128043917
3254.0554,103.29355632012434
3286.596,83.57397617208986
3319.1365,65.48087878759414
3351.6771,49.25446290831473
3384.2176,35.15745377104744
3416.7582,23.452251015472854
3449.2987,14.346469546323403
3481.8393,7.891456638625812
3514.3798,3.8548817338140653
3546.9204,1.6822008313950112
3579.4609,0.673700631952255
3612.0015,0.256526920839733
3644.542,0.0956138354239568
3677.0826,0.03552780652314022
3709.6232,0.013289902984425946
3742.1637,0.005028182365469856
3774.7043,0.0019278776867641713
3807.2448,0.0007494934180707871
3839.7854,0.00029540734688969343
3872.3259,0.0001179906375167615
3904.8665,4.773061786636481e-05
