strike,price
2440.5416,810.9379906968085
2473.0821,782.4280625484909
2505.6227,754.1598034854832
2538.1632,726.1463908689196
2570.7038,698.4015530219375
2603.2443,670.9395800836301
2635.7849,643.7753335280657
2668.3254,616.9242540547117
2700.866,590.4023675128202
2733.4065,564.2262884727129
2765.9471,538.4132210007631
2798.4876,512.980956131563
2831.0282,487.947865459448
2863.5688,463.3328901915336
2896.1093,439.1555249149319
2928.6499,415.4357952311577
2961.1904,392.1942283003465
2993.731,369.45181521640103
3026.2715,347.22996400152863
3058.8121,325.5504418652127
3091.3526,304.4353052196429
3123.8932,283.90681578315304
3156.4337,263.98734093870405
3188.9743,244.6992363514616
3221.5148,226.06470869590015
3254.0554,208.10565621016661
3286.596,190.84348469947622
3319.1365,174.2988965729381
3351.6771,158.4916505486454
3384.2176,143.4402898386298
3416.7582,129.16183697838542
3449.2987,115.67145405858172
3481.8393,102.98206802797775
3514.3798,91.10396206140607
3546.9204,80.04433583490153
3579.4609,69.80684004222819
3612.0015,60.39109374401587
3644.542,51.79219726421451
3677.0826,44.00025838903905
3709.6232,36.999955529992775
3742.1637,30.770168061452164
3774.7043,25.283710745786117
3807.2448,20.507215154649334
3839.7854,16.40120495523317
3872.3259,12.920412018577354
3904.8665,10.014374275270383
