strike,price
2440.5416,809.8928466543522
2473.0821,779.4942108308946
2505.6227,749.2588763376136
2538.1632,719.1996336062882
2570.7038,689.3302648883978
2603.2443,659.6656257362264
2635.7849,630.2217337473378
2668.3254,601.0158652173902
2700.866,572.0666603804896
2733.4065,543.3942379407767
2765.9471,515.020319607331
2798.4876,486.9683653276318
2831.0282,459.26371985979915
2863.5688,431.93377121196005
2896.1093,405.0081212820526
2928.6499,378.51876871565753
2961.1904,352.5003035098761
2993.731,326.990112152356
3026.2715,302.0285909892512
3058.8121,277.6593639123319
3091.3526,253.9294981285
3123.8932,230.88970842054485
3156.4337,208.59453549802222
3188.9743,187.10247717378383
3221.5148,166.4760413601052
3254.0554,146.78167614491946
3286.596,128.08951303362272
3319.1365,110.47283305966275
3351.6771,94.0071300069296
3384.2176,78.76859914105493
3416.7582,64.83182453710359
3449.2987,52.26638014481925
3481.8393,41.1320192042904
3514.3798,31.472149689579258
3546.9204,23.30547067280496
3579.4609,16.616123993886642
3612.0015,11.34367192626096
3644.542,7.37568131317686
3677.0826,4.547187685355075
3709.6232,2.6513853648986174
3742.1637,1.4626115914256324
3774.7043,0.7660934288112852
3807.2448,0.3835018550061568
3839.7854,0.18501263395255793
3872.3259,0.08677289020193424
3904.8665,0.03988653573492115
