strike,price
2440.5416,812.0698947002754
2473.0821,784.5976893758648
2505.6227,757.3955780148347
2538.1632,730.4756378004153
2570.7038,703.8502602237827
2603.2443,677.532143595809
2635.7849,651.5342837076234
2668.3254,625.8699624565909
2700.866,600.5527342407256
2733.4065,575.5964099104611
2765.9471,551.0150380522
2798.4876,526.8228833633693
2831.0282,503.03440186389344
2863.5688,479.66421267443485
2896.1093,456.7270660776186
2928.6499,434.23780756526253
2961.1904,412.21133756277936
2993.731,390.6625665120747
3026.2715,369.6063649871123
3058.8121,349.0575085128156
3091.3526,329.0306167591728
3123.8932,309.5400867896705
3156.4337,290.60002005799157
3188.9743,272.22414287118954
3221.5148,254.42572007344486
3254.0554,237.2174617544999
3286.596,220.61142285392563
3319.1365,204.61889561975144
3351.6771,189.25029499141334
3384.2176,174.5150371165589
3416.7582,160.42141138338388
3449.2987,146.97644655956609
3481.8393,134.18577188017363
3514.3798,122.05347422468557
3546.9204,110.5819528713446
3579.4609,99.77177371819518
3612.0015,89.62152531519496
3644.542,80.12767955861824
3677.0826,71.28446045146828
3709.6232,63.0837249198498
3742.1637,55.51486027590273
3774.7043,48.56470350403671
3807.2448,42.217488078355615
3839.7854,36.45482444118761
3872.3259,31.25572051665657
3904.8665,26.59664861537789
