strike,price
2440.5416,810.1297279477158
2473.0821,778.3992756793157
2505.6227,746.7527279851181
2538.1632,715.199046573249
2570.7038,683.7481701379919
2603.2443,652.4111406184093
2635.7849,621.2002508772337
2668.3254,590.1292182969453
2700.866,559.2133898481147
2733.4065,528.4699855156656
2765.9471,497.91838865241306
2798.4876,467.5804939759358
2831.0282,437.4811266861836
2863.5688,407.6485497687288
2896.1093,378.1150812601219
2928.6499,348.9178495087484
2961.1904,320.0997228633187
2993.731,291.7104616005369
3026.2715,263.80815542429104
3058.8121,236.46103108277333
3091.3526,209.74974348465562
3123.8932,183.77030213551123
3156.4337,158.63783356948838
3188.9743,134.4914354999256
3221.5148,111.5004191893605
3254.0554,89.87219436942048
3286.596,69.86171855521667
3319.1365,51.781212123656395
3351.6771,36.00508253789999
3384.2176,22.954645806270975
3416.7582,13.023819863822636
3449.2987,6.381854842436554
3481.8393,2.6764481957462394
3514.3798,0.9925937810226828
3546.9204,0.34491766747743596
3579.4609,0.11767954732946499
3612.0015,0.04040476493651282
3644.542,0.014100340462169205
3677.0826,0.005016103119085239
3709.6232,0.0018190949137967289
3742.1637,0.0006717976890926577
3774.7043,0.00025230148958127404
3807.2448,9.622750619711425e-05
3839.7854,3.722404961776018e-05
3872.3259,1.458822401514105e-05
3904.8665,5.786401785411606e-06
