strike,price
2440.5416,52.58327101362814
2473.0821,56.60207427661181
2505.6227,60.875354364646675
2538.1632,65.41590617567579
2570.7038,70.2369733268703
2603.2443,75.35224986985779
2635.7849,80.77588026433749
2668.3254,86.52245735110304
2700.866,92.60701803582027
2733.4065,99.04503636240024
2765.9471,105.85241361927459
2798.4876,113.04546508320527
2831.0282,120.64090296335019
2863.5688,128.65581506310787
2896.1093,137.10763862891082
2928.6499,146.0141288036903
2961.1904,155.3933210486593
2993.731,165.26348684083817
3026.2715,175.6430818962601
3058.8121,186.55068611125378
3091.3526,198.00493435831115
3123.8932,210.02443722112102
3156.4337,222.62769070846466
3188.9743,235.832973952894
3221.5148,249.65823388268186
3254.0554,264.12095586120574
3286.596,279.23801932516926
3319.1365,295.0255375325838
3351.6771,311.4986806663023
3384.2176,328.6714817451622
3416.7582,346.55662509158253
3449.2987,365.1652175142843
3481.8393,384.5065429134621
3514.3798,404.58780173180793
3546.9204,425.4138375886581
3579.4609,446.9868545761065
3612.0015,469.3061300912994
3644.542,492.367729745139
3677.0826,516.1642328237599
3709.6232,540.6844789566858
3742.1637,565.913348992806
3774.7043,591.8315954697738
3807.2448,618.4157402706355
3839.7854,645.6380587797842
3872.3259,673.4666706518344
3904.8665,701.8657566545057
