strike,price
2440.5416,46.16823814733967
2473.0821,49.80813179155196
2505.6227,53.689694521074195
2538.1632,57.826103697040615
2570.7038,62.23108764258798
2603.2443,66.91893649681047
2635.7849,71.9045117337761
2668.3254,77.20325405295146
2700.866,82.83118930358951
2733.4065,88.8049320560121
2765.9471,95.14168637659222
2798.4876,101.85924329992197
2831.0282,108.97597442033653
2863.5688,116.510820944952
2896.1093,124.48327746088025
2928.6499,132.91336956963605
2961.1904,141.82162443135425
2993.731,151.22903313993874
3026.2715,161.1570037175962
3058.8121,171.6273033738098
3091.3526,182.66198852076946
3123.8932,194.2833208768095
3156.4337,206.51366782489046
3188.9743,219.37538503017794
3221.5148,232.89067916714598
3254.0554,247.08144847394234
3286.596,261.96909875578183
3319.1365,277.57433242177325
3351.6771,293.9169081900105
3384.2176,311.0153692725248
3416.7582,328.88673820481034
3449.2987,347.54617707753613
3481.8393,367.0066128394621
3514.3798,387.27832866542036
3546.9204,408.3685242314457
3579.4609,430.2808502313018
3612.0015,453.01492572561943
3644.542,476.565851038348
3677.0826,500.9237339557016
3709.6232,526.0732528891853
3742.1637,551.9932872131741
3774.7043,578.656651690038
3807.2448,606.029977891431
3839.7854,634.0737894845445
3872.3259,662.7428183404186
3904.8665,691.9866023896416
