strike,price
2440.5416,68.6354454029181
2473.0821,73.53113818848074
2505.6227,78.70533339406073
2538.1632,84.16957471741914
2570.7038,89.93564335462797
2603.2443,96.01554665443962
2635.7849,102.4215050319764
2668.3254,109.1659370072314
2700.866,116.26144222725688
2733.4065,123.72078232446097
2765.9471,131.55685945732344
2798.4876,139.78269237421847
2831.0282,148.41138983602397
2863.5688,157.45612122917538
2896.1093,166.93008419785238
2928.6499,176.84646912259927
2961.1904,187.21842027305186
2993.731,198.05899346517785
3026.2715,209.38111005890613
3058.8121,221.19750714088966
3091.3526,233.52068375006488
3123.8932,246.36284302139734
3156.4337,259.73583014660727
3188.9743,273.6510660807621
3221.5148,288.1194769614475
3254.0554,303.15141925404754
3286.596,318.7566006937307
3319.1365,334.9439971635533
3351.6771,351.7217657300437
3384.2176,369.0971541543495
3416.7582,387.07640730998787
3449.2987,405.6646710688989
3481.8393,424.8658943671522
3514.3798,444.68273033121875
3546.9204,465.11643753570553
3579.4609,486.16678267359543
3612.0015,507.8319461491149
3644.542,530.1084323488386
3677.0826,552.9909866042444
3709.6232,576.4725211221985
3742.1637,600.5440524196129
3774.7043,625.1946530424451
3807.2448,650.4114205611062
3839.7854,676.1794669940452
3872.3259,702.4819318940243
3904.8665,729.300022308537
