Start Date,22/06/1997,10000
End Date,07/11/2024,0
,,
,USGG12M Index,
,Last Trade/Last Price,
Dates,LAST_PRICE,
12/12/2005,#N/A,
13/12/2005,#N/A,
14/12/2005,#N/A,
15/12/2005,#N/A,
16/12/2005,#N/A,
19/12/2005,#N/A,
20/12/2005,#N/A,
21/12/2005,#N/A,
22/12/2005,#N/A,
23/12/2005,#N/A,
26/12/2005,#N/A,
27/12/2005,#N/A,
28/12/2005,#N/A,
29/12/2005,#N/A,
30/12/2005,#N/A,
02/01/2006,#N/A,
03/01/2006,#N/A,
04/01/2006,#N/A,
05/01/2006,#N/A,
06/01/2006,#N/A,
09/01/2006,#N/A,
10/01/2006,#N/A,
11/01/2006,#N/A,
12/01/2006,#N/A,
13/01/2006,#N/A,
16/01/2006,#N/A,
17/01/2006,#N/A,
18/01/2006,#N/A,
19/01/2006,#N/A,
20/01/2006,#N/A,
23/01/2006,#N/A,
24/01/2006,#N/A,
25/01/2006,#N/A,
26/01/2006,#N/A,
27/01/2006,#N/A,
30/01/2006,#N/A,
31/01/2006,#N/A,
01/02/2006,#N/A,
02/02/2006,#N/A,
03/02/2006,#N/A,
06/02/2006,#N/A,
07/02/2006,#N/A,
08/02/2006,#N/A,
09/02/2006,#N/A,
10/02/2006,#N/A,
13/02/2006,#N/A,
14/02/2006,#N/A,
15/02/2006,#N/A,
16/02/2006,#N/A,
17/02/2006,#N/A,
20/02/2006,#N/A,
21/02/2006,#N/A,
22/02/2006,#N/A,
23/02/2006,#N/A,
24/02/2006,#N/A,
27/02/2006,#N/A,
28/02/2006,#N/A,
01/03/2006,#N/A,
02/03/2006,#N/A,
03/03/2006,#N/A,
06/03/2006,#N/A,
07/03/2006,#N/A,
08/03/2006,#N/A,
09/03/2006,#N/A,
10/03/2006,#N/A,
13/03/2006,#N/A,
14/03/2006,#N/A,
15/03/2006,#N/A,
16/03/2006,#N/A,
17/03/2006,#N/A,
20/03/2006,#N/A,
21/03/2006,#N/A,
22/03/2006,#N/A,
23/03/2006,#N/A,
24/03/2006,#N/A,
27/03/2006,#N/A,
28/03/2006,#N/A,
29/03/2006,#N/A,
30/03/2006,#N/A,
31/03/2006,#N/A,
03/04/2006,#N/A,
04/04/2006,#N/A,
05/04/2006,#N/A,
06/04/2006,#N/A,
07/04/2006,#N/A,
10/04/2006,#N/A,
11/04/2006,#N/A,
12/04/2006,#N/A,
13/04/2006,#N/A,
14/04/2006,#N/A,
17/04/2006,#N/A,
18/04/2006,#N/A,
19/04/2006,#N/A,
20/04/2006,#N/A,
21/04/2006,#N/A,
24/04/2006,#N/A,
25/04/2006,#N/A,
26/04/2006,#N/A,
27/04/2006,#N/A,
28/04/2006,#N/A,
01/05/2006,#N/A,
02/05/2006,#N/A,
03/05/2006,#N/A,
04/05/2006,#N/A,
05/05/2006,#N/A,
08/05/2006,#N/A,
09/05/2006,#N/A,
10/05/2006,#N/A,
11/05/2006,#N/A,
12/05/2006,#N/A,
15/05/2006,#N/A,
16/05/2006,#N/A,
17/05/2006,#N/A,
18/05/2006,#N/A,
19/05/2006,#N/A,
22/05/2006,#N/A,
23/05/2006,#N/A,
24/05/2006,#N/A,
25/05/2006,#N/A,
26/05/2006,#N/A,
29/05/2006,#N/A,
30/05/2006,#N/A,
31/05/2006,#N/A,
01/06/2006,#N/A,
02/06/2006,#N/A,
05/06/2006,#N/A,
06/06/2006,#N/A,
07/06/2006,#N/A,
08/06/2006,#N/A,
09/06/2006,#N/A,
12/06/2006,#N/A,
13/06/2006,#N/A,
14/06/2006,#N/A,
15/06/2006,#N/A,
16/06/2006,#N/A,
19/06/2006,#N/A,
20/06/2006,#N/A,
21/06/2006,#N/A,
22/06/2006,#N/A,
23/06/2006,#N/A,
26/06/2006,#N/A,
27/06/2006,#N/A,
28/06/2006,#N/A,
29/06/2006,#N/A,
30/06/2006,#N/A,
03/07/2006,#N/A,
04/07/2006,#N/A,
05/07/2006,#N/A,
06/07/2006,#N/A,
07/07/2006,#N/A,
10/07/2006,#N/A,
11/07/2006,#N/A,
12/07/2006,#N/A,
13/07/2006,#N/A,
14/07/2006,#N/A,
17/07/2006,#N/A,
18/07/2006,#N/A,
19/07/2006,#N/A,
20/07/2006,#N/A,
21/07/2006,#N/A,
24/07/2006,#N/A,
25/07/2006,#N/A,
26/07/2006,#N/A,
27/07/2006,#N/A,
28/07/2006,#N/A,
31/07/2006,#N/A,
01/08/2006,#N/A,
02/08/2006,#N/A,
03/08/2006,#N/A,
04/08/2006,#N/A,
07/08/2006,#N/A,
08/08/2006,#N/A,
09/08/2006,#N/A,
10/08/2006,#N/A,
11/08/2006,#N/A,
14/08/2006,#N/A,
15/08/2006,#N/A,
16/08/2006,#N/A,
17/08/2006,#N/A,
18/08/2006,#N/A,
21/08/2006,#N/A,
22/08/2006,#N/A,
23/08/2006,#N/A,
24/08/2006,#N/A,
25/08/2006,#N/A,
28/08/2006,#N/A,
29/08/2006,#N/A,
30/08/2006,#N/A,
31/08/2006,#N/A,
01/09/2006,#N/A,
04/09/2006,#N/A,
05/09/2006,#N/A,
06/09/2006,#N/A,
07/09/2006,#N/A,
08/09/2006,#N/A,
11/09/2006,#N/A,
12/09/2006,#N/A,
13/09/2006,#N/A,
14/09/2006,#N/A,
15/09/2006,#N/A,
18/09/2006,#N/A,
19/09/2006,#N/A,
20/09/2006,#N/A,
21/09/2006,#N/A,
22/09/2006,#N/A,
25/09/2006,#N/A,
26/09/2006,#N/A,
27/09/2006,#N/A,
28/09/2006,#N/A,
29/09/2006,#N/A,
02/10/2006,#N/A,
03/10/2006,#N/A,
04/10/2006,#N/A,
05/10/2006,#N/A,
06/10/2006,#N/A,
09/10/2006,#N/A,
10/10/2006,#N/A,
11/10/2006,#N/A,
12/10/2006,#N/A,
13/10/2006,#N/A,
16/10/2006,#N/A,
17/10/2006,#N/A,
18/10/2006,#N/A,
19/10/2006,#N/A,
20/10/2006,#N/A,
23/10/2006,#N/A,
24/10/2006,#N/A,
25/10/2006,#N/A,
26/10/2006,#N/A,
27/10/2006,#N/A,
30/10/2006,#N/A,
31/10/2006,#N/A,
01/11/2006,#N/A,
02/11/2006,#N/A,
03/11/2006,#N/A,
06/11/2006,#N/A,
07/11/2006,#N/A,
08/11/2006,#N/A,
09/11/2006,#N/A,
10/11/2006,#N/A,
13/11/2006,#N/A,
14/11/2006,#N/A,
15/11/2006,#N/A,
16/11/2006,#N/A,
17/11/2006,#N/A,
20/11/2006,#N/A,
21/11/2006,#N/A,
22/11/2006,#N/A,
23/11/2006,#N/A,
24/11/2006,#N/A,
27/11/2006,#N/A,
28/11/2006,#N/A,
29/11/2006,#N/A,
30/11/2006,#N/A,
01/12/2006,#N/A,
04/12/2006,#N/A,
05/12/2006,#N/A,
06/12/2006,#N/A,
07/12/2006,#N/A,
08/12/2006,#N/A,
11/12/2006,#N/A,
12/12/2006,#N/A,
13/12/2006,#N/A,
14/12/2006,#N/A,
15/12/2006,#N/A,
18/12/2006,#N/A,
19/12/2006,#N/A,
20/12/2006,#N/A,
21/12/2006,#N/A,
22/12/2006,#N/A,
25/12/2006,#N/A,
26/12/2006,#N/A,
27/12/2006,#N/A,
28/12/2006,#N/A,
29/12/2006,#N/A,
01/01/2007,#N/A,
02/01/2007,#N/A,
03/01/2007,#N/A,
04/01/2007,#N/A,
05/01/2007,#N/A,
08/01/2007,#N/A,
09/01/2007,#N/A,
10/01/2007,#N/A,
11/01/2007,#N/A,
12/01/2007,#N/A,
15/01/2007,#N/A,
16/01/2007,#N/A,
17/01/2007,#N/A,
18/01/2007,#N/A,
19/01/2007,#N/A,
22/01/2007,#N/A,
23/01/2007,#N/A,
24/01/2007,#N/A,
25/01/2007,#N/A,
26/01/2007,#N/A,
29/01/2007,#N/A,
30/01/2007,#N/A,
31/01/2007,#N/A,
01/02/2007,#N/A,
02/02/2007,#N/A,
05/02/2007,#N/A,
06/02/2007,#N/A,
07/02/2007,#N/A,
08/02/2007,#N/A,
09/02/2007,#N/A,
12/02/2007,#N/A,
13/02/2007,#N/A,
14/02/2007,#N/A,
15/02/2007,#N/A,
16/02/2007,#N/A,
19/02/2007,#N/A,
20/02/2007,#N/A,
21/02/2007,#N/A,
22/02/2007,#N/A,
23/02/2007,#N/A,
26/02/2007,#N/A,
27/02/2007,#N/A,
28/02/2007,#N/A,
01/03/2007,#N/A,
02/03/2007,#N/A,
05/03/2007,#N/A,
06/03/2007,#N/A,
07/03/2007,#N/A,
08/03/2007,#N/A,
09/03/2007,#N/A,
12/03/2007,#N/A,
13/03/2007,#N/A,
14/03/2007,#N/A,
15/03/2007,#N/A,
16/03/2007,#N/A,
19/03/2007,#N/A,
20/03/2007,#N/A,
21/03/2007,#N/A,
22/03/2007,#N/A,
23/03/2007,#N/A,
26/03/2007,#N/A,
27/03/2007,#N/A,
28/03/2007,#N/A,
29/03/2007,#N/A,
30/03/2007,#N/A,
02/04/2007,#N/A,
03/04/2007,#N/A,
04/04/2007,#N/A,
05/04/2007,#N/A,
06/04/2007,#N/A,
09/04/2007,#N/A,
10/04/2007,#N/A,
11/04/2007,#N/A,
12/04/2007,#N/A,
13/04/2007,#N/A,
16/04/2007,#N/A,
17/04/2007,#N/A,
18/04/2007,#N/A,
19/04/2007,#N/A,
20/04/2007,#N/A,
23/04/2007,#N/A,
24/04/2007,#N/A,
25/04/2007,#N/A,
26/04/2007,#N/A,
27/04/2007,#N/A,
30/04/2007,#N/A,
01/05/2007,#N/A,
02/05/2007,#N/A,
03/05/2007,#N/A,
04/05/2007,#N/A,
07/05/2007,#N/A,
08/05/2007,#N/A,
09/05/2007,#N/A,
10/05/2007,#N/A,
11/05/2007,#N/A,
14/05/2007,#N/A,
15/05/2007,#N/A,
16/05/2007,#N/A,
17/05/2007,#N/A,
18/05/2007,#N/A,
21/05/2007,#N/A,
22/05/2007,#N/A,
23/05/2007,#N/A,
24/05/2007,#N/A,
25/05/2007,#N/A,
28/05/2007,#N/A,
29/05/2007,#N/A,
30/05/2007,#N/A,
31/05/2007,#N/A,
01/06/2007,#N/A,
04/06/2007,#N/A,
05/06/2007,#N/A,
06/06/2007,#N/A,
07/06/2007,#N/A,
08/06/2007,#N/A,
11/06/2007,#N/A,
12/06/2007,#N/A,
13/06/2007,#N/A,
14/06/2007,#N/A,
15/06/2007,#N/A,
18/06/2007,#N/A,
19/06/2007,#N/A,
20/06/2007,#N/A,
21/06/2007,#N/A,
22/06/2007,#N/A,
25/06/2007,#N/A,
26/06/2007,#N/A,
27/06/2007,#N/A,
28/06/2007,#N/A,
29/06/2007,#N/A,
02/07/2007,#N/A,
03/07/2007,#N/A,
04/07/2007,#N/A,
05/07/2007,#N/A,
06/07/2007,#N/A,
09/07/2007,#N/A,
10/07/2007,#N/A,
11/07/2007,#N/A,
12/07/2007,#N/A,
13/07/2007,#N/A,
16/07/2007,#N/A,
17/07/2007,#N/A,
18/07/2007,#N/A,
19/07/2007,#N/A,
20/07/2007,#N/A,
23/07/2007,#N/A,
24/07/2007,#N/A,
25/07/2007,#N/A,
26/07/2007,#N/A,
27/07/2007,#N/A,
30/07/2007,#N/A,
31/07/2007,#N/A,
01/08/2007,#N/A,
02/08/2007,#N/A,
03/08/2007,#N/A,
06/08/2007,#N/A,
07/08/2007,#N/A,
08/08/2007,#N/A,
09/08/2007,#N/A,
10/08/2007,#N/A,
13/08/2007,#N/A,
14/08/2007,#N/A,
15/08/2007,#N/A,
16/08/2007,#N/A,
17/08/2007,#N/A,
20/08/2007,#N/A,
21/08/2007,#N/A,
22/08/2007,#N/A,
23/08/2007,#N/A,
24/08/2007,#N/A,
27/08/2007,#N/A,
28/08/2007,#N/A,
29/08/2007,#N/A,
30/08/2007,#N/A,
31/08/2007,#N/A,
03/09/2007,#N/A,
04/09/2007,#N/A,
05/09/2007,#N/A,
06/09/2007,#N/A,
07/09/2007,#N/A,
10/09/2007,#N/A,
11/09/2007,#N/A,
12/09/2007,#N/A,
13/09/2007,#N/A,
14/09/2007,#N/A,
17/09/2007,#N/A,
18/09/2007,#N/A,
19/09/2007,#N/A,
20/09/2007,#N/A,
21/09/2007,#N/A,
24/09/2007,#N/A,
25/09/2007,#N/A,
26/09/2007,#N/A,
27/09/2007,#N/A,
28/09/2007,#N/A,
01/10/2007,#N/A,
02/10/2007,#N/A,
03/10/2007,#N/A,
04/10/2007,#N/A,
05/10/2007,#N/A,
08/10/2007,#N/A,
09/10/2007,#N/A,
10/10/2007,#N/A,
11/10/2007,#N/A,
12/10/2007,#N/A,
15/10/2007,#N/A,
16/10/2007,#N/A,
17/10/2007,#N/A,
18/10/2007,#N/A,
19/10/2007,#N/A,
22/10/2007,#N/A,
23/10/2007,#N/A,
24/10/2007,#N/A,
25/10/2007,#N/A,
26/10/2007,#N/A,
29/10/2007,#N/A,
30/10/2007,#N/A,
31/10/2007,#N/A,
01/11/2007,#N/A,
02/11/2007,#N/A,
05/11/2007,#N/A,
06/11/2007,#N/A,
07/11/2007,#N/A,
08/11/2007,#N/A,
09/11/2007,#N/A,
12/11/2007,#N/A,
13/11/2007,#N/A,
14/11/2007,#N/A,
15/11/2007,#N/A,
16/11/2007,#N/A,
19/11/2007,#N/A,
20/11/2007,#N/A,
21/11/2007,#N/A,
22/11/2007,#N/A,
23/11/2007,#N/A,
26/11/2007,#N/A,
27/11/2007,#N/A,
28/11/2007,#N/A,
29/11/2007,#N/A,
30/11/2007,#N/A,
03/12/2007,#N/A,
04/12/2007,#N/A,
05/12/2007,#N/A,
06/12/2007,#N/A,
07/12/2007,#N/A,
10/12/2007,#N/A,
11/12/2007,#N/A,
12/12/2007,#N/A,
13/12/2007,#N/A,
14/12/2007,#N/A,
17/12/2007,#N/A,
18/12/2007,#N/A,
19/12/2007,#N/A,
20/12/2007,#N/A,
21/12/2007,#N/A,
24/12/2007,#N/A,
25/12/2007,#N/A,
26/12/2007,#N/A,
27/12/2007,#N/A,
28/12/2007,#N/A,
31/12/2007,#N/A,
01/01/2008,#N/A,
02/01/2008,#N/A,
03/01/2008,#N/A,
04/01/2008,#N/A,
07/01/2008,#N/A,
08/01/2008,#N/A,
09/01/2008,#N/A,
10/01/2008,#N/A,
11/01/2008,#N/A,
14/01/2008,#N/A,
15/01/2008,#N/A,
16/01/2008,#N/A,
17/01/2008,#N/A,
18/01/2008,#N/A,
21/01/2008,#N/A,
22/01/2008,#N/A,
23/01/2008,#N/A,
24/01/2008,#N/A,
25/01/2008,#N/A,
28/01/2008,#N/A,
29/01/2008,#N/A,
30/01/2008,#N/A,
31/01/2008,#N/A,
01/02/2008,#N/A,
04/02/2008,#N/A,
05/02/2008,#N/A,
06/02/2008,#N/A,
07/02/2008,#N/A,
08/02/2008,#N/A,
11/02/2008,#N/A,
12/02/2008,#N/A,
13/02/2008,#N/A,
14/02/2008,#N/A,
15/02/2008,#N/A,
18/02/2008,#N/A,
19/02/2008,#N/A,
20/02/2008,#N/A,
21/02/2008,#N/A,
22/02/2008,#N/A,
25/02/2008,#N/A,
26/02/2008,#N/A,
27/02/2008,#N/A,
28/02/2008,#N/A,
29/02/2008,#N/A,
03/03/2008,#N/A,
04/03/2008,#N/A,
05/03/2008,#N/A,
06/03/2008,#N/A,
07/03/2008,#N/A,
10/03/2008,#N/A,
11/03/2008,#N/A,
12/03/2008,#N/A,
13/03/2008,#N/A,
14/03/2008,#N/A,
17/03/2008,#N/A,
18/03/2008,#N/A,
19/03/2008,#N/A,
20/03/2008,#N/A,
21/03/2008,#N/A,
24/03/2008,#N/A,
25/03/2008,#N/A,
26/03/2008,#N/A,
27/03/2008,#N/A,
28/03/2008,#N/A,
31/03/2008,#N/A,
01/04/2008,#N/A,
02/04/2008,#N/A,
03/04/2008,#N/A,
04/04/2008,#N/A,
07/04/2008,#N/A,
08/04/2008,#N/A,
09/04/2008,#N/A,
10/04/2008,#N/A,
11/04/2008,#N/A,
14/04/2008,#N/A,
15/04/2008,#N/A,
16/04/2008,#N/A,
17/04/2008,#N/A,
18/04/2008,#N/A,
21/04/2008,#N/A,
22/04/2008,#N/A,
23/04/2008,#N/A,
24/04/2008,#N/A,
25/04/2008,#N/A,
28/04/2008,#N/A,
29/04/2008,#N/A,
30/04/2008,#N/A,
01/05/2008,#N/A,
02/05/2008,#N/A,
05/05/2008,#N/A,
06/05/2008,#N/A,
07/05/2008,#N/A,
08/05/2008,#N/A,
09/05/2008,#N/A,
12/05/2008,#N/A,
13/05/2008,#N/A,
14/05/2008,#N/A,
15/05/2008,#N/A,
16/05/2008,#N/A,
19/05/2008,#N/A,
20/05/2008,#N/A,
21/05/2008,#N/A,
22/05/2008,#N/A,
23/05/2008,#N/A,
26/05/2008,#N/A,
27/05/2008,#N/A,
28/05/2008,#N/A,
29/05/2008,#N/A,
30/05/2008,#N/A,
02/06/2008,#N/A,
03/06/2008,#N/A,
04/06/2008,2.138,
05/06/2008,2.148,
06/06/2008,2.106,
09/06/2008,2.294,
10/06/2008,2.504,
11/06/2008,2.4461,
12/06/2008,2.6354,
13/06/2008,2.6034,
16/06/2008,2.6769,
17/06/2008,2.5505,
18/06/2008,2.4978,
19/06/2008,2.5502,
20/06/2008,2.4763,
23/06/2008,2.5287,
24/06/2008,2.4866,
25/06/2008,2.4235,
26/06/2008,2.3604,
27/06/2008,2.3182,
30/06/2008,2.3286,
01/07/2008,2.3285,
02/07/2008,2.3419,
03/07/2008,2.289,
04/07/2008,2.2889,
07/07/2008,2.2469,
08/07/2008,2.2574,
09/07/2008,2.1839,
10/07/2008,2.1839,
11/07/2008,2.2778,
14/07/2008,2.2044,
15/07/2008,2.1311,
16/07/2008,2.1414,
17/07/2008,2.2041,
18/07/2008,2.2457,
21/07/2008,2.2351,
22/07/2008,2.2978,
23/07/2008,2.3291,
24/07/2008,2.2348,
25/07/2008,2.2973,
28/07/2008,2.2449,
29/07/2008,2.2971,
30/07/2008,2.3209,
31/07/2008,2.2579,
01/08/2008,2.2366,
04/08/2008,2.2575,
05/08/2008,2.2364,
06/08/2008,2.2468,
07/08/2008,2.142,
08/08/2008,2.1731,
11/08/2008,2.2463,
12/08/2008,2.1729,
13/08/2008,2.1624,
14/08/2008,2.1204,
15/08/2008,2.0993,
18/08/2008,2.1201,
19/08/2008,2.0991,
20/08/2008,2.0364,
21/08/2008,2.0781,
22/08/2008,2.1404,
25/08/2008,2.0986,
26/08/2008,2.1403,
27/08/2008,2.1532,
28/08/2008,2.1741,
29/08/2008,2.1632,
01/09/2008,2.1631,
02/09/2008,2.1003,
03/09/2008,2.0689,
04/09/2008,2.0375,
05/09/2008,2.0999,
08/09/2008,2.0998,
09/09/2008,2.0475,
10/09/2008,2.037,
11/09/2008,2.0056,
12/09/2008,1.9949,
15/09/2008,1.5996,
16/09/2008,1.6203,
17/09/2008,1.4442,
18/09/2008,1.5166,
19/09/2008,2.0048,
22/09/2008,2.036,
23/09/2008,1.9317,
24/09/2008,1.892,
25/09/2008,1.9545,
26/09/2008,1.8396,
29/09/2008,1.4863,
30/09/2008,1.7874,
01/10/2008,1.6626,
02/10/2008,1.4137,
03/10/2008,1.3928,
06/10/2008,1.2378,
07/10/2008,1.1759,
08/10/2008,1.2584,
09/10/2008,1.2274,
10/10/2008,1.0315,
13/10/2008,1.0315,
14/10/2008,1.2066,
15/10/2008,1.0726,
16/10/2008,1.2788,
17/10/2008,1.2787,
20/10/2008,1.6823,
21/10/2008,1.5992,
22/10/2008,1.6006,
23/10/2008,1.6525,
24/10/2008,1.5589,
27/10/2008,1.5277,
28/10/2008,1.507,
29/10/2008,1.3827,
30/10/2008,1.3102,
31/10/2008,1.28,
03/11/2008,1.2791,
04/11/2008,1.2687,
05/11/2008,1.2171,
06/11/2008,1.1552,
07/11/2008,1.186,
10/11/2008,1.1448,
11/11/2008,1.1447,
12/11/2008,1.0006,
13/11/2008,1.1344,
14/11/2008,1.1034,
17/11/2008,1.0622,
18/11/2008,1.0108,
19/11/2008,0.9702,
20/11/2008,0.8366,
21/11/2008,0.816,
24/11/2008,0.9187,
25/11/2008,0.9392,
26/11/2008,0.9084,
27/11/2008,0.9083,
28/11/2008,0.898,
01/12/2008,0.8056,
02/12/2008,0.7544,
03/12/2008,0.6929,
04/12/2008,0.5701,
05/12/2008,0.519,
08/12/2008,0.4986,
09/12/2008,0.4475,
10/12/2008,0.4679,
11/12/2008,0.4577,
12/12/2008,0.4577,
15/12/2008,0.4679,
16/12/2008,0.4434,
17/12/2008,0.4507,
18/12/2008,0.4017,
19/12/2008,0.3792,
22/12/2008,0.3966,
23/12/2008,0.3966,
24/12/2008,0.3741,
25/12/2008,0.3711,
26/12/2008,0.3558,
29/12/2008,0.3201,
30/12/2008,0.3099,
31/12/2008,0.3405,
01/01/2009,0.3405,
02/01/2009,0.3741,
05/01/2009,0.4067,
06/01/2009,0.4118,
07/01/2009,0.4047,
08/01/2009,0.4169,
09/01/2009,0.4016,
12/01/2009,0.3965,
13/01/2009,0.3894,
14/01/2009,0.4119,
15/01/2009,0.4068,
16/01/2009,0.417,
19/01/2009,0.4476,
20/01/2009,0.4047,
21/01/2009,0.4251,
22/01/2009,0.3966,
23/01/2009,0.4251,
26/01/2009,0.4455,
27/01/2009,0.4476,
28/01/2009,0.468,
29/01/2009,0.4782,
30/01/2009,0.473,
02/02/2009,0.4863,
03/02/2009,0.519,
04/02/2009,0.4914,
05/02/2009,0.5088,
06/02/2009,0.5241,
09/02/2009,0.5506,
10/02/2009,0.5138,
11/02/2009,0.6009,
12/02/2009,0.5855,
13/02/2009,0.6111,
16/02/2009,0.608,
17/02/2009,0.5916,
18/02/2009,0.6285,
19/02/2009,0.6438,
20/02/2009,0.6254,
23/02/2009,0.6673,
24/02/2009,0.6908,
25/02/2009,0.7185,
26/02/2009,0.7031,
27/02/2009,0.6806,
02/03/2009,0.6417,
03/03/2009,0.6396,
04/03/2009,0.6621,
05/03/2009,0.6242,
06/03/2009,0.6498,
09/03/2009,0.6703,
10/03/2009,0.6784,
11/03/2009,0.6961,
12/03/2009,0.6807,
13/03/2009,0.6633,
16/03/2009,0.6622,
17/03/2009,0.6827,
18/03/2009,0.5558,
19/03/2009,0.5783,
20/03/2009,0.5834,
23/03/2009,0.5906,
24/03/2009,0.5936,
25/03/2009,0.5783,
26/03/2009,0.5548,
27/03/2009,0.5629,
30/03/2009,0.565,
31/03/2009,0.5425,
01/04/2009,0.5404,
02/04/2009,0.5496,
03/04/2009,0.5751,
06/04/2009,0.5649,
07/04/2009,0.5373,
08/04/2009,0.5835,
09/04/2009,0.5835,
10/04/2009,0.5855,
13/04/2009,0.5691,
14/04/2009,0.5252,
15/04/2009,0.5119,
16/04/2009,0.5088,
17/04/2009,0.5446,
20/04/2009,0.5119,
21/04/2009,0.5068,
22/04/2009,0.4823,
23/04/2009,0.4577,
24/04/2009,0.473,
27/04/2009,0.4628,
28/04/2009,0.4832,
29/04/2009,0.4608,
30/04/2009,0.4557,
01/05/2009,0.4587,
04/05/2009,0.4812,
05/05/2009,0.471,
06/05/2009,0.5017,
07/05/2009,0.5375,
08/05/2009,0.5344,
11/05/2009,0.5088,
12/05/2009,0.514,
13/05/2009,0.4966,
14/05/2009,0.471,
15/05/2009,0.4659,
18/05/2009,0.4823,
19/05/2009,0.4557,
20/05/2009,0.4231,
21/05/2009,0.4302,
22/05/2009,0.4485,
25/05/2009,0.4434,
26/05/2009,0.4628,
27/05/2009,0.4659,
28/05/2009,0.4516,
29/05/2009,0.4424,
01/06/2009,0.4404,
02/06/2009,0.4077,
03/06/2009,0.4364,
04/06/2009,0.4578,
05/06/2009,0.6039,
08/06/2009,0.606,
09/06/2009,0.5283,
10/06/2009,0.5293,
11/06/2009,0.5088,
12/06/2009,0.4935,
15/06/2009,0.4731,
16/06/2009,0.4731,
17/06/2009,0.4659,
18/06/2009,0.4914,
19/06/2009,0.473,
22/06/2009,0.4577,
23/06/2009,0.4506,
24/06/2009,0.4618,
25/06/2009,0.4159,
26/06/2009,0.4067,
29/06/2009,0.4455,
30/06/2009,0.4822,
01/07/2009,0.5324,
02/07/2009,0.4813,
03/07/2009,0.4813,
06/07/2009,0.4517,
07/07/2009,0.4578,
08/07/2009,0.4374,
09/07/2009,0.4425,
10/07/2009,0.4312,
13/07/2009,0.4578,
14/07/2009,0.4506,
15/07/2009,0.4669,
16/07/2009,0.4373,
17/07/2009,0.4384,
20/07/2009,0.4434,
21/07/2009,0.4261,
22/07/2009,0.4251,
23/07/2009,0.4424,
24/07/2009,0.4302,
27/07/2009,0.4404,
28/07/2009,0.4332,
29/07/2009,0.4823,
30/07/2009,0.4721,
31/07/2009,0.468,
03/08/2009,0.4629,
04/08/2009,0.4537,
05/08/2009,0.4659,
06/08/2009,0.4629,
07/08/2009,0.4884,
10/08/2009,0.4588,
11/08/2009,0.4404,
12/08/2009,0.4333,
13/08/2009,0.418,
14/08/2009,0.4118,
17/08/2009,0.4067,
18/08/2009,0.4067,
19/08/2009,0.3914,
20/08/2009,0.3894,
21/08/2009,0.4026,
24/08/2009,0.3894,
25/08/2009,0.4149,
26/08/2009,0.4456,
27/08/2009,0.4374,
28/08/2009,0.42,
31/08/2009,0.4149,
01/09/2009,0.3956,
02/09/2009,0.3843,
03/09/2009,0.3955,
04/09/2009,0.4006,
07/09/2009,0.4016,
08/09/2009,0.3925,
09/09/2009,0.3751,
10/09/2009,0.366,
11/09/2009,0.3649,
14/09/2009,0.3588,
15/09/2009,0.3588,
16/09/2009,0.3456,
17/09/2009,0.3405,
18/09/2009,0.3608,
21/09/2009,0.3547,
22/09/2009,0.3619,
23/09/2009,0.3966,
24/09/2009,0.3854,
25/09/2009,0.3996,
28/09/2009,0.3803,
29/09/2009,0.3864,
30/09/2009,0.3803,
01/10/2009,0.3354,
02/10/2009,0.3395,
05/10/2009,0.3364,
06/10/2009,0.3384,
07/10/2009,0.315,
08/10/2009,0.3191,
09/10/2009,0.3456,
12/10/2009,0.3445,
13/10/2009,0.3232,
14/10/2009,0.316,
15/10/2009,0.3181,
16/10/2009,0.3231,
19/10/2009,0.3364,
20/10/2009,0.318,
21/10/2009,0.3742,
22/10/2009,0.364,
23/10/2009,0.3905,
26/10/2009,0.3976,
27/10/2009,0.3792,
28/10/2009,0.3639,
29/10/2009,0.3711,
30/10/2009,0.3466,
02/11/2009,0.3558,
03/11/2009,0.3446,
04/11/2009,0.3283,
05/11/2009,0.314,
06/11/2009,0.3028,
09/11/2009,0.3028,
10/11/2009,0.2936,
11/11/2009,0.2926,
12/11/2009,0.2845,
13/11/2009,0.2875,
16/11/2009,0.2722,
17/11/2009,0.2641,
18/11/2009,0.2845,
19/11/2009,0.257,
20/11/2009,0.2621,
23/11/2009,0.2774,
24/11/2009,0.257,
25/11/2009,0.2438,
26/11/2009,0.2438,
27/11/2009,0.2316,
30/11/2009,0.2417,
01/12/2009,0.2366,
02/12/2009,0.257,
03/12/2009,0.257,
04/12/2009,0.3252,
07/12/2009,0.2824,
08/12/2009,0.2621,
09/12/2009,0.2743,
10/12/2009,0.2895,
11/12/2009,0.3079,
14/12/2009,0.3231,
15/12/2009,0.3537,
16/12/2009,0.3742,
17/12/2009,0.3334,
18/12/2009,0.3436,
21/12/2009,0.3803,
22/12/2009,0.3945,
23/12/2009,0.3925,
24/12/2009,0.4047,
25/12/2009,0.4017,
28/12/2009,0.4425,
29/12/2009,0.4271,
30/12/2009,0.4067,
31/12/2009,0.4353,
01/01/2010,0.4353,
04/01/2010,0.3996,
05/01/2010,0.369,
06/01/2010,0.3558,
07/01/2010,0.3639,
08/01/2010,0.3252,
11/01/2010,0.2977,
12/01/2010,0.2926,
13/01/2010,0.3538,
14/01/2010,0.3324,
15/01/2010,0.313,
18/01/2010,0.3099,
19/01/2010,0.3048,
20/01/2010,0.3038,
21/01/2010,0.2794,
22/01/2010,0.2743,
