strike,30,60,90,120,150,180,210,240,270,300,330
960.2086,0.32904463203899675,0.3280586393497154,0.32705169014035385,0.3260256828247486,0.324993342032039,0.32397895083132944,0.32301025559778135,0.3221101607748251,0.32129577471320847,0.32057590408514364,0.31995405031158614
985.8141,0.321149896773227,0.32020311351884356,0.3192333999920137,0.31824370510425726,0.31725046449235095,0.31628102835183897,0.31536537193116304,0.3145275753339766,0.31378292641425715,0.313140111893021,0.3126004864673033
1011.4197,0.3131765795068699,0.3122709070482996,0.3113403617146422,0.310389436612392,0.3094381791071962,0.3085182264580674,0.3076615369537583,0.30689213205352234,0.3062248945610323,0.3056658915067053,0.30521539053036606
1037.0253,0.3051041835973944,0.3042423339882309,0.303353394136573,0.30244397742805423,0.30153868039407306,0.30067371585704505,0.2998827690936766,0.29918963178431807,0.29860776577407483,0.29814107297340864,0.297788072379627
1062.6308,0.29691092573191646,0.2960956905922879,0.29525118148553214,0.294386461812156,0.2935322309453246,0.2927290913161725,0.2920124690470582,0.29140491706276533,0.2909178548590574,0.2905534606537506,0.2903071161227678
1088.2364,0.2885710106690628,0.2878060494215642,0.287009138209632,0.28619362225319345,0.28539678861059997,0.284664176851183,0.2840317837453934,0.28352110709265155,0.28314047029933237,0.28288928672151403,0.2827610468420747
1113.8419,0.28005543195076266,0.27934470346924295,0.27859956830454,0.2778386273223794,0.2771075340317015,0.2764562417703681,0.2759208796151457,0.2755206749809524,0.27526027526135904,0.2751360018222123,0.27513798826444896
1139.4475,0.2713289114048133,0.27067775778618497,0.2699894906203963,0.26929054853103895,0.2686360433905373,0.2680801728671086,0.26765802021588764,0.2673848900483952,0.26726084768659514,0.2672788508443356,0.2674262898658992
1165.0531,0.2623504093579796,0.2617647735237462,0.26114013203342823,0.26051290745303307,0.2599498069429764,0.25950791725651307,0.2592187319998066,0.25909286093645295,0.259125521528415,0.25930450135662897,0.25961432114586924
1190.6586,0.2530694627141128,0.2525571588988016,0.25200440075492975,0.2514632008059383,0.2510113248648465,0.25070723357057295,0.25057727355712356,0.250624211712016,0.2508370924653982,0.2511990584479746,0.25169070245586433
1216.2642,0.24342263131254713,0.24299340546025566,0.2425248292132436,0.24208972611741864,0.24177778784684284,0.24164408774436386,0.2417062980807783,0.24195752645842963,0.2423795658477695,0.24294996922319229,0.24364638771875954
1241.8698,0.2333310043769017,0.23299673740850912,0.23263031003336576,0.2323325542040218,0.23220125382143963,0.23228199275134034,0.2325788000138613,0.233073060101957,0.2337382205342291,0.23454708279262096,0.2354735296280259
1267.4753,0.2226910942325599,0.2224683580563174,0.22223393600939256,0.22212274224318568,0.22223140259141339,0.2225859209377981,0.22317112611688725,0.22395503245462295,0.2249038455584611,0.2259846431043562,0.22716974530486314
1293.0809,0.211369459184957,0.21128222446033784,0.21123305576420404,0.21138863825565307,0.211822591158082,0.21252857608504286,0.2134688707774279,0.21459810540318333,0.21587501778558063,0.2172646825161124,0.21873912808068385
1318.6864,0.19919494804951057,0.1992870569411969,0.1995267349234775,0.20007628871759028,0.20095265051302388,0.2021072662779982,0.2034789731418878,0.20501378000011752,0.20666684839278338,0.2084034353987137,0.2101967339582451
1344.292,0.18598253269725348,0.18636055000852844,0.18707823747557809,0.18820142538653353,0.18966113618136915,0.19136874389701422,0.1932500439769985,0.19524797645315442,0.1973206754841647,0.1994375359152678,0.20157617942354736
1369.8976,0.1717324333462396,0.17263710485352055,0.17408613886615207,0.17596193533841625,0.17812251877807359,0.18046110048367764,0.18290466224565333,0.18540278056878026,0.18792180635171082,0.1904384908144773,0.192937590076109
1395.5031,0.1573574502382136,0.15901380335625231,0.16127362682960739,0.16390845232627638,0.16675282651736012,0.16970118148474936,0.17268722688950747,0.17566948832772528,0.17862216536955566,0.18152909951952179,0.18438079010175656
1421.1087,0.14501472273644697,0.14721758297274193,0.14993771614685897,0.1530001773827846,0.15626245951075904,0.15961939052480428,0.16299951619142203,0.1663564881496026,0.16966198136521107,0.17289877398615053,0.17605740685468824
1446.7143,0.1360969142597246,0.1384460618085498,0.14116269359494518,0.14418771135609817,0.14744891351041176,0.15086447985015844,0.15435997506706695,0.15787525904699223,0.1613678639834734,0.16480762721406197,0.16817629261976536
1472.3198,0.13028132899477127,0.13254545971295065,0.13504218803229284,0.13777489408821775,0.1407385855230103,0.14390312665273436,0.1472193545977591,0.1506323671044402,0.15409098182369724,0.15755278822701874,0.16098543458787137
1497.9254,0.1266855039835325,0.12878080184789165,0.13101930733002637,0.1334185305389912,0.13600298976951541,0.13878229922633248,0.14174414641353567,0.1448586299946968,0.1480862252324689,0.15138556137755727,0.15471786716282215
1523.5309,0.12457458826608829,0.1264825320529688,0.12848098425370078,0.13058556477763694,0.13282337232557556,0.13522068105829013,0.13778990771056415,0.14052707550471352,0.14341357278869515,0.1464216659618691,0.14951890768195114
